Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,RunOrder,SchedulePosition
javascript,bytes,document,100,18,@msgpack/msgpack,3.1.3,14375,12642,325,27017,69565.217391,79101.408005,37013.732095,0,1.00,1,c4a54cdecc67,366,6
javascript,bytes,document,100,18,v8-serializer,v8-13.6.233.17-node.48,8438,8450,403,16888,118511.495615,118343.195266,59213.642823,0,1.00,1,c4a54cdecc67,367,7
javascript,bytes,document,100,18,bebop,3.2.3,11727,9268,547,20995,85273.300929,107898.144152,47630.388188,0,1.00,1,c4a54cdecc67,368,8
javascript,bytes,document,100,18,devalue,5.8.1,23399,18902,555,42301,42736.869097,52904.454555,23640.103071,0,1.00,1,c4a54cdecc67,369,9
javascript,bytes,document,100,18,bser,2.1.1,26040,31303,448,57343,38402.457757,31945.819889,17438.920182,0,1.00,1,c4a54cdecc67,370,10
javascript,bytes,document,100,18,protobuf-es,2.12.1,53661,38619,155,92280,18635.508097,25893.990005,10836.584309,0,1.00,1,c4a54cdecc67,371,11
javascript,bytes,document,100,18,cbor,9.0.2,98742,83182,332,181924,10127.402726,12021.831646,5496.800862,0,1.00,1,c4a54cdecc67,372,12
javascript,bytes,document,100,18,avsc,5.7.9,24654,12063,114,36717,40561.369352,82898.118213,27235.340578,0,1.00,1,c4a54cdecc67,373,13
javascript,bytes,document,100,18,msgpackr,1.12.1,18626,20975,345,39601,53688.392570,47675.804529,25251.887579,0,1.00,1,c4a54cdecc67,374,14
javascript,bytes,document,100,18,flexbuffers,24.12.23,124346,82622,579,206968,8042.076142,12103.313887,4831.664798,0,1.00,1,c4a54cdecc67,375,15
javascript,bytes,document,100,18,JSON.stringify,node-24.15.0,4934,6706,448,11640,202675.314147,149120.190874,85910.652921,0,1.00,1,c4a54cdecc67,376,16
javascript,bytes,document,100,18,sia,2.3.0,25939,17468,547,43407,38551.987355,57247.538356,23037.758887,0,1.00,1,c4a54cdecc67,377,17
javascript,bytes,document,100,18,protobufjs,7.6.5,27234,39010,155,66244,36718.807373,25634.452704,15095.706781,0,1.00,1,c4a54cdecc67,378,18
javascript,bytes,document,100,18,simdjson-parse+JSON.stringify,0.9.2,2952,40944,448,43896,338753.387534,24423.602970,22781.119009,0,1.00,1,c4a54cdecc67,379,19
javascript,bytes,document,100,19,avsc,5.7.9,14411,10647,114,25058,69391.437097,93923.170846,39907.414798,0,1.00,1,c4a54cdecc67,380,0
javascript,bytes,document,100,19,json-pack-msgpack,18.28.0,13976,13829,337,27805,71551.230681,72311.808518,35964.754541,0,1.00,1,c4a54cdecc67,381,1
javascript,bytes,document,100,19,v8-serializer,v8-13.6.233.17-node.48,7324,17497,403,24821,136537.411251,57152.654741,40288.465412,0,1.00,1,c4a54cdecc67,382,2
javascript,bytes,document,100,19,msgpackr,1.12.1,6849,13576,345,20425,146006.716309,73659.398939,48959.608323,0,1.00,1,c4a54cdecc67,383,3
javascript,bytes,document,100,19,protobufjs,7.6.5,35631,31011,155,66642,28065.448626,32246.622166,15005.552054,0,1.00,1,c4a54cdecc67,384,4
javascript,bytes,document,100,19,flatbuffers,24.12.23,33093,23160,416,56253,30217.870849,43177.892919,17776.829680,0,1.00,1,c4a54cdecc67,385,5
javascript,bytes,document,100,19,fast-json-stringify,6.4.0,8358,10081,448,18439,119645.848289,99196.508283,54232.875969,0,1.00,1,c4a54cdecc67,386,6
javascript,bytes,document,100,19,@msgpack/msgpack,3.1.3,15026,16215,325,31241,66551.311061,61671.292014,32009.218655,0,1.00,1,c4a54cdecc67,387,7
javascript,bytes,document,100,19,simdjson-parse+JSON.stringify,0.9.2,3235,17090,448,20325,309119.010819,58513.750731,49200.492005,0,1.00,1,c4a54cdecc67,388,8
javascript,bytes,document,100,19,devalue,5.8.1,30634,9797,555,40431,32643.468042,102072.062876,24733.496574,0,1.00,1,c4a54cdecc67,389,9
javascript,bytes,document,100,19,protobuf-es,2.12.1,47558,52326,155,99884,21026.956558,19110.958223,10011.613472,0,1.00,1,c4a54cdecc67,390,10
javascript,bytes,document,100,19,JSON.stringify,node-24.15.0,2618,4795,448,7413,381970.970206,208550.573514,134898.151895,0,1.00,1,c4a54cdecc67,391,11
javascript,bytes,document,100,19,sia,2.3.0,25492,19640,547,45132,39227.993096,50916.496945,22157.227688,0,1.00,1,c4a54cdecc67,392,12
javascript,bytes,document,100,19,bser,2.1.1,31070,31111,448,62181,32185.387834,32142.971939,16082.082951,0,1.00,1,c4a54cdecc67,393,13
javascript,bytes,document,100,19,cbor,9.0.2,103889,80766,332,184655,9625.658154,12381.447639,5415.504590,0,1.00,1,c4a54cdecc67,394,14
javascript,bytes,document,100,19,google-protobuf,3.21.4,1049,27277,155,28326,953288.846520,36660.923122,35303.254960,0,1.00,1,c4a54cdecc67,395,15
javascript,bytes,document,100,19,flexbuffers,24.12.23,97603,63925,579,161528,10245.586714,15643.332030,6190.877123,0,1.00,1,c4a54cdecc67,396,16
javascript,bytes,document,100,19,cbor-x,1.6.4,13306,15951,234,29257,75154.065835,62691.994232,34179.854394,0,1.00,1,c4a54cdecc67,397,17
javascript,bytes,document,100,19,bson,6.10.4,23817,12756,493,36573,41986.816140,78394.481029,27342.575124,0,1.00,1,c4a54cdecc67,398,18
javascript,bytes,document,100,19,bebop,3.2.3,13091,20352,547,33443,76388.358414,49135.220126,29901.623658,0,1.00,1,c4a54cdecc67,399,19
javascript,bytes,document,100,20,flatbuffers,24.12.23,29132,16909,416,46041,34326.513799,59140.102904,21719.771508,0,1.00,1,c4a54cdecc67,400,0
javascript,bytes,document,100,20,JSON.stringify,node-24.15.0,5352,6543,448,11895,186846.038864,152835.090937,84068.936528,0,1.00,1,c4a54cdecc67,401,1
javascript,bytes,document,100,20,simdjson-parse+JSON.stringify,0.9.2,1632,14336,448,15968,612745.098039,69754.464286,62625.250501,0,1.00,1,c4a54cdecc67,402,2
javascript,bytes,document,100,20,@msgpack/msgpack,3.1.3,15042,13906,325,28948,66480.521207,71911.405149,34544.700843,0,1.00,1,c4a54cdecc67,403,3
javascript,bytes,document,100,20,cbor,9.0.2,102387,97030,332,199417,9766.864934,10306.090900,5014.617610,0,1.00,1,c4a54cdecc67,404,4
javascript,bytes,document,100,20,cbor-x,1.6.4,12162,15229,234,27391,82223.318533,65664.193315,36508.342156,0,1.00,1,c4a54cdecc67,405,5
javascript,bytes,document,100,20,protobufjs,7.6.5,16088,33446,155,49534,62158.130283,29898.941577,20188.153591,0,1.00,1,c4a54cdecc67,406,6
javascript,bytes,document,100,20,protobuf-es,2.12.1,55898,36698,155,92596,17889.727718,27249.441386,10799.602575,0,1.00,1,c4a54cdecc67,407,7
javascript,bytes,document,100,20,bser,2.1.1,32000,36087,448,68087,31250.000000,27710.809987,14687.091515,0,1.00,1,c4a54cdecc67,408,8
javascript,bytes,document,100,20,google-protobuf,3.21.4,716,26525,155,27241,1396648.044693,37700.282752,36709.371903,0,1.00,1,c4a54cdecc67,409,9
javascript,bytes,document,100,20,json-pack-msgpack,18.28.0,12122,14010,337,26132,82494.637849,71377.587438,38267.258534,0,1.00,1,c4a54cdecc67,410,10
javascript,bytes,document,100,20,fast-json-stringify,6.4.0,8661,6956,448,15617,115460.108533,143760.782059,64032.784786,0,1.00,1,c4a54cdecc67,411,11
javascript,bytes,document,100,20,sia,2.3.0,30179,22630,547,52809,33135.624109,44189.129474,18936.166184,0,1.00,1,c4a54cdecc67,412,12
javascript,bytes,document,100,20,avsc,5.7.9,14387,19053,114,33440,69507.193995,52485.172939,29904.306220,0,1.00,1,c4a54cdecc67,413,13
javascript,bytes,document,100,20,v8-serializer,v8-13.6.233.17-node.48,9605,8944,403,18549,104112.441437,111806.797853,53911.262063,0,1.00,1,c4a54cdecc67,414,14
javascript,bytes,document,100,20,bson,6.10.4,25590,13540,493,39130,39077.764752,73855.243722,25555.839509,0,1.00,1,c4a54cdecc67,415,15
javascript,bytes,document,100,20,bebop,3.2.3,13591,7882,547,21473,73578.103157,126871.352449,46570.111303,0,1.00,1,c4a54cdecc67,416,16
javascript,bytes,document,100,20,devalue,5.8.1,40030,11158,555,51188,24981.264052,89621.796021,19535.828710,0,1.00,1,c4a54cdecc67,417,17
javascript,bytes,document,100,20,msgpackr,1.12.1,7324,13548,345,20872,136537.411251,73811.632713,47911.077041,0,1.00,1,c4a54cdecc67,418,18
javascript,bytes,document,100,20,flexbuffers,24.12.23,107675,83562,579,191237,9287.206873,11967.162107,5229.113613,0,1.00,1,c4a54cdecc67,419,19
javascript,bytes,document,100,21,bser,2.1.1,31160,30983,448,62143,32092.426187,32275.764129,16091.917030,0,1.00,1,c4a54cdecc67,420,0
javascript,bytes,document,100,21,fast-json-stringify,6.4.0,8933,6081,448,15014,111944.475540,164446.637066,66604.502464,0,1.00,1,c4a54cdecc67,421,1
javascript,bytes,document,100,21,v8-serializer,v8-13.6.233.17-node.48,7899,7251,403,15150,126598.303583,137912.012136,66006.600660,0,1.00,1,c4a54cdecc67,422,2
javascript,bytes,document,100,21,devalue,5.8.1,26991,10160,555,37151,37049.386833,98425.196850,26917.175850,0,1.00,1,c4a54cdecc67,423,3
javascript,bytes,document,100,21,flexbuffers,24.12.23,90834,63602,579,154436,11009.093511,15722.776013,6475.174182,0,1.00,1,c4a54cdecc67,424,4
javascript,bytes,document,100,21,JSON.stringify,node-24.15.0,5261,3414,448,8675,190077.931952,292911.540715,115273.775216,0,1.00,1,c4a54cdecc67,425,5
javascript,bytes,document,100,21,bebop,3.2.3,12959,8150,547,21109,77166.448028,122699.386503,47373.158368,0,1.00,1,c4a54cdecc67,426,6
javascript,bytes,document,100,21,sia,2.3.0,22416,13771,547,36187,44610.992148,72616.367729,27634.233288,0,1.00,1,c4a54cdecc67,427,7
javascript,bytes,document,100,21,simdjson-parse+JSON.stringify,0.9.2,3721,29259,448,32980,268744.961032,34177.518029,30321.406913,0,1.00,1,c4a54cdecc67,428,8
javascript,bytes,document,100,21,flatbuffers,24.12.23,29861,15568,416,45429,33488.496701,64234.326824,22012.370952,0,1.00,1,c4a54cdecc67,429,9
javascript,bytes,document,100,21,cbor-x,1.6.4,12278,13862,234,26140,81446.489656,72139.662386,38255.547054,0,1.00,1,c4a54cdecc67,430,10
javascript,bytes,document,100,21,google-protobuf,3.21.4,729,25459,155,26188,1371742.112483,39278.840489,38185.428441,0,1.00,1,c4a54cdecc67,431,11
javascript,bytes,document,100,21,protobufjs,7.6.5,14666,32875,155,47541,68184.917496,30418.250951,21034.475505,0,1.00,1,c4a54cdecc67,432,12
javascript,bytes,document,100,21,bson,6.10.4,32121,12789,493,44910,31132.281062,78192.196419,22266.755734,0,1.00,1,c4a54cdecc67,433,13
javascript,bytes,document,100,21,protobuf-es,2.12.1,64333,52610,155,116943,15544.121990,19007.793195,8551.174504,0,1.00,1,c4a54cdecc67,434,14
javascript,bytes,document,100,21,avsc,5.7.9,16075,11395,114,27470,62208.398134,87757.788504,36403.349108,0,1.00,1,c4a54cdecc67,435,15
javascript,bytes,document,100,21,cbor,9.0.2,122734,103484,332,226218,8147.701533,9663.329597,4420.514725,0,1.00,1,c4a54cdecc67,436,16
javascript,bytes,document,100,21,@msgpack/msgpack,3.1.3,42387,14243,325,56630,23592.139099,70209.927684,17658.484902,0,1.00,1,c4a54cdecc67,437,17
javascript,bytes,document,100,21,json-pack-msgpack,18.28.0,64883,12385,337,77268,15412.357628,80742.834073,12941.968215,0,1.00,1,c4a54cdecc67,438,18
javascript,bytes,document,100,21,msgpackr,1.12.1,6841,13992,345,20833,146177.459436,71469.411092,48000.768012,0,1.00,1,c4a54cdecc67,439,19
javascript,bytes,document,100,22,flexbuffers,24.12.23,99677,75569,579,175246,10032.404667,13232.939433,5706.264337,0,1.00,1,c4a54cdecc67,440,0
javascript,bytes,document,100,22,bser,2.1.1,31719,30777,448,62496,31526.845109,32491.795822,16001.024066,0,1.00,1,c4a54cdecc67,441,1
javascript,bytes,document,100,22,JSON.stringify,node-24.15.0,6046,6064,448,12110,165398.610652,164907.651715,82576.383154,0,1.00,1,c4a54cdecc67,442,2
javascript,bytes,document,100,22,fast-json-stringify,6.4.0,8094,2785,448,10879,123548.307388,359066.427289,91920.213255,0,1.00,1,c4a54cdecc67,443,3
javascript,bytes,document,100,22,msgpackr,1.12.1,5827,10870,345,16697,171614.896173,91996.320147,59890.998383,0,1.00,1,c4a54cdecc67,444,4
javascript,bytes,document,100,22,v8-serializer,v8-13.6.233.17-node.48,9230,9678,403,18908,108342.361863,103327.133705,52887.666596,0,1.00,1,c4a54cdecc67,445,5
javascript,bytes,document,100,22,cbor,9.0.2,112449,85910,332,198359,8892.920346,11640.088465,5041.364395,0,1.00,1,c4a54cdecc67,446,6
javascript,bytes,document,100,22,sia,2.3.0,39334,16764,547,56098,25423.297910,59651.634455,17825.947449,0,1.00,1,c4a54cdecc67,447,7
javascript,bytes,document,100,22,google-protobuf,3.21.4,969,26340,155,27309,1031991.744066,37965.072134,36617.964774,0,1.00,1,c4a54cdecc67,448,8
javascript,bytes,document,100,22,protobufjs,7.6.5,16110,32531,155,48641,62073.246431,30739.909625,20558.787854,0,1.00,1,c4a54cdecc67,449,9
javascript,bytes,document,100,22,bson,6.10.4,27664,17222,493,44886,36148.062464,58065.265358,22278.661498,0,1.00,1,c4a54cdecc67,450,10
javascript,bytes,document,100,22,devalue,5.8.1,38213,13851,555,52064,26169.104755,72196.953289,19207.129687,0,1.00,1,c4a54cdecc67,451,11
javascript,bytes,document,100,22,flatbuffers,24.12.23,33277,19800,416,53077,30050.785828,50505.050505,18840.552405,0,1.00,1,c4a54cdecc67,452,12
javascript,bytes,document,100,22,@msgpack/msgpack,3.1.3,15799,13585,325,29384,63295.145262,73610.599926,34032.126327,0,1.00,1,c4a54cdecc67,453,13
javascript,bytes,document,100,22,avsc,5.7.9,14534,20025,114,34559,68804.183294,49937.578027,28936.022454,0,1.00,1,c4a54cdecc67,454,14
javascript,bytes,document,100,22,protobuf-es,2.12.1,69651,36648,155,106299,14357.295660,27286.618642,9407.426222,0,1.00,1,c4a54cdecc67,455,15
javascript,bytes,document,100,22,bebop,3.2.3,22139,10491,547,32630,45169.158499,95319.797922,30646.644192,0,1.00,1,c4a54cdecc67,456,16
javascript,bytes,document,100,22,json-pack-msgpack,18.28.0,9095,12597,337,21692,109950.522265,79383.980313,46099.944680,0,1.00,1,c4a54cdecc67,457,17
javascript,bytes,document,100,22,simdjson-parse+JSON.stringify,0.9.2,4149,29964,448,34113,241021.932996,33373.381391,29314.337643,0,1.00,1,c4a54cdecc67,458,18
javascript,bytes,document,100,22,cbor-x,1.6.4,15659,16197,234,31856,63861.038380,61739.828363,31391.260673,0,1.00,1,c4a54cdecc67,459,19
javascript,bytes,document,100,23,avsc,5.7.9,14959,10110,114,25069,66849.388328,98911.968348,39889.903865,0,1.00,1,c4a54cdecc67,460,0
javascript,bytes,document,100,23,fast-json-stringify,6.4.0,7730,4393,448,12123,129366.106080,227634.873663,82487.833045,0,1.00,1,c4a54cdecc67,461,1
javascript,bytes,document,100,23,msgpackr,1.12.1,6346,13019,345,19365,157579.577687,76810.814963,51639.555900,0,1.00,1,c4a54cdecc67,462,2
javascript,bytes,document,100,23,cbor-x,1.6.4,8298,32953,234,41251,120510.966498,30346.250721,24241.836562,0,1.00,1,c4a54cdecc67,463,3
javascript,bytes,document,100,23,flexbuffers,24.12.23,96069,67791,579,163860,10409.185065,14751.220664,6102.770658,0,1.00,1,c4a54cdecc67,464,4
javascript,bytes,document,100,23,cbor,9.0.2,152347,95754,332,248101,6563.962533,10443.427951,4030.616563,0,1.00,1,c4a54cdecc67,465,5
javascript,bytes,document,100,23,protobuf-es,2.12.1,57348,59475,155,116823,17437.399735,16813.787306,8559.958227,0,1.00,1,c4a54cdecc67,466,6
javascript,bytes,document,100,23,bser,2.1.1,37602,27730,448,65332,26594.330089,36062.026686,15306.434825,0,1.00,1,c4a54cdecc67,467,7
javascript,bytes,document,100,23,sia,2.3.0,19677,12047,547,31724,50820.755196,83008.217814,31521.876182,0,1.00,1,c4a54cdecc67,468,8
javascript,bytes,document,100,23,flatbuffers,24.12.23,29711,14400,416,44111,33657.567904,69444.444444,22670.082292,0,1.00,1,c4a54cdecc67,469,9
javascript,bytes,document,100,23,JSON.stringify,node-24.15.0,4303,5604,448,9907,232396.002789,178443.968594,100938.730191,0,1.00,1,c4a54cdecc67,470,10
javascript,bytes,document,100,23,bson,6.10.4,22433,14504,493,36937,44577.185397,68946.497518,27073.124509,0,1.00,1,c4a54cdecc67,471,11
javascript,bytes,document,100,23,google-protobuf,3.21.4,873,25880,155,26753,1145475.372279,38639.876352,37378.985534,0,1.00,1,c4a54cdecc67,472,12
javascript,bytes,document,100,23,bebop,3.2.3,8644,7280,547,15924,115687.181860,137362.637363,62798.291886,0,1.00,1,c4a54cdecc67,473,13
javascript,bytes,document,100,23,simdjson-parse+JSON.stringify,0.9.2,2283,17042,448,19325,438020.148927,58678.558855,51746.442432,0,1.00,1,c4a54cdecc67,474,14
javascript,bytes,document,100,23,protobufjs,7.6.5,16675,39504,155,56179,59970.014993,25313.892264,17800.245643,0,1.00,1,c4a54cdecc67,475,15
javascript,bytes,document,100,23,devalue,5.8.1,31163,10922,555,42085,32089.336713,91558.322652,23761.435191,0,1.00,1,c4a54cdecc67,476,16
javascript,bytes,document,100,23,@msgpack/msgpack,3.1.3,14854,14116,325,28970,67321.933486,70841.598186,34518.467380,0,1.00,1,c4a54cdecc67,477,17
javascript,bytes,document,100,23,v8-serializer,v8-13.6.233.17-node.48,12258,9228,403,21486,81579.376734,108365.843086,46541.934283,0,1.00,1,c4a54cdecc67,478,18
javascript,bytes,document,100,23,json-pack-msgpack,18.28.0,8714,11894,337,20608,114757.860913,84076.004708,48524.844720,0,1.00,1,c4a54cdecc67,479,19
javascript,bytes,document,100,24,cbor-x,1.6.4,11858,38689,234,50547,84331.253162,25847.140014,19783.567769,0,1.00,1,c4a54cdecc67,480,0
javascript,bytes,document,100,24,bser,2.1.1,24063,29655,448,53718,41557.578024,33721.126286,18615.734018,0,1.00,1,c4a54cdecc67,481,1
javascript,bytes,document,100,24,bebop,3.2.3,7601,11951,547,19552,131561.636627,83675.006276,51145.662848,0,1.00,1,c4a54cdecc67,482,2
javascript,bytes,document,100,24,cbor,9.0.2,101329,106263,332,207592,9868.843076,9410.613290,4817.141316,0,1.00,1,c4a54cdecc67,483,3
javascript,bytes,document,100,24,flatbuffers,24.12.23,54625,15221,416,69846,18306.636156,65698.705735,14317.212152,0,1.00,1,c4a54cdecc67,484,4
javascript,bytes,document,100,24,devalue,5.8.1,28041,13461,555,41502,35662.066260,74288.685833,24095.224327,0,1.00,1,c4a54cdecc67,485,5
javascript,bytes,document,100,24,fast-json-stringify,6.4.0,7105,3628,448,10733,140745.953554,275633.958104,93170.595360,0,1.00,1,c4a54cdecc67,486,6
javascript,bytes,document,100,24,protobufjs,7.6.5,15354,28030,155,43384,65129.607920,35676.061363,23049.972340,0,1.00,1,c4a54cdecc67,487,7
javascript,bytes,document,100,24,flexbuffers,24.12.23,103823,63331,579,167154,9631.777159,15790.055423,5982.507149,0,1.00,1,c4a54cdecc67,488,8
javascript,bytes,document,100,24,msgpackr,1.12.1,6776,13416,345,20192,147579.693034,74537.865236,49524.564184,0,1.00,1,c4a54cdecc67,489,9
javascript,bytes,document,100,24,simdjson-parse+JSON.stringify,0.9.2,4522,15955,448,20477,221141.088014,62676.277029,48835.278605,0,1.00,1,c4a54cdecc67,490,10
javascript,bytes,document,100,24,JSON.stringify,node-24.15.0,3084,4612,448,7696,324254.215305,216825.672160,129937.629938,0,1.00,1,c4a54cdecc67,491,11
javascript,bytes,document,100,24,@msgpack/msgpack,3.1.3,14769,14805,325,29574,67709.391293,67544.748396,33813.484818,0,1.00,1,c4a54cdecc67,492,12
javascript,bytes,document,100,24,avsc,5.7.9,10294,11307,114,21601,97143.967360,88440.788892,46294.153048,0,1.00,1,c4a54cdecc67,493,13
javascript,bytes,document,100,24,google-protobuf,3.21.4,663,25868,155,26531,1508295.625943,38657.801144,37691.756813,0,1.00,1,c4a54cdecc67,494,14
javascript,bytes,document,100,24,bson,6.10.4,17216,12318,493,29534,58085.501859,81182.010067,33859.280829,0,1.00,1,c4a54cdecc67,495,15
javascript,bytes,document,100,24,json-pack-msgpack,18.28.0,8176,11535,337,19711,122309.197652,86692.674469,50733.093197,0,1.00,1,c4a54cdecc67,496,16
javascript,bytes,document,100,24,protobuf-es,2.12.1,40993,33913,155,74906,24394.408802,29487.217291,13350.065415,0,1.00,1,c4a54cdecc67,497,17
javascript,bytes,document,100,24,v8-serializer,v8-13.6.233.17-node.48,8422,8785,403,17207,118736.642128,113830.392715,58115.883071,0,1.00,1,c4a54cdecc67,498,18
javascript,bytes,document,100,24,sia,2.3.0,18461,12183,547,30644,54168.246574,82081.589100,32632.815559,0,1.00,1,c4a54cdecc67,499,19
javascript,bytes,document,100,25,protobufjs,7.6.5,14610,28659,155,43269,68446.269678,34893.052793,23111.234371,0,1.00,1,c4a54cdecc67,500,0
javascript,bytes,document,100,25,cbor-x,1.6.4,10309,14490,234,24799,97002.619071,69013.112491,40324.206621,0,1.00,1,c4a54cdecc67,501,1
javascript,bytes,document,100,25,simdjson-parse+JSON.stringify,0.9.2,3808,15998,448,19806,262605.042017,62507.813477,50489.750581,0,1.00,1,c4a54cdecc67,502,2
javascript,bytes,document,100,25,cbor,9.0.2,123505,103235,332,226740,8096.838185,9686.637284,4410.337832,0,1.00,1,c4a54cdecc67,503,3
javascript,bytes,document,100,25,flexbuffers,24.12.23,92767,60703,579,153470,10779.695366,16473.650396,6515.931452,0,1.00,1,c4a54cdecc67,504,4
javascript,bytes,document,100,25,avsc,5.7.9,15260,18101,114,33361,65530.799476,55245.566543,29975.120650,0,1.00,1,c4a54cdecc67,505,5
javascript,bytes,document,100,25,devalue,5.8.1,31014,9685,555,40699,32243.502934,103252.452246,24570.628271,0,1.00,1,c4a54cdecc67,506,6
javascript,bytes,document,100,25,v8-serializer,v8-13.6.233.17-node.48,7589,8484,403,16073,131769.666623,117868.929750,62216.138866,0,1.00,1,c4a54cdecc67,507,7
javascript,bytes,document,100,25,@msgpack/msgpack,3.1.3,14964,33925,325,48889,66827.051590,29476.787030,20454.498967,0,1.00,1,c4a54cdecc67,508,8
javascript,bytes,document,100,25,JSON.stringify,node-24.15.0,3704,3502,448,7206,269978.401728,285551.113649,138773.244518,0,1.00,1,c4a54cdecc67,509,9
javascript,bytes,document,100,25,bebop,3.2.3,9592,8113,547,17705,104253.544621,123258.967090,56481.219994,0,1.00,1,c4a54cdecc67,510,10
javascript,bytes,document,100,25,sia,2.3.0,19299,12366,547,31665,51816.156278,80866.893094,31580.609506,0,1.00,1,c4a54cdecc67,511,11
javascript,bytes,document,100,25,protobuf-es,2.12.1,42647,38257,155,80904,23448.308205,26139.007241,12360.328290,0,1.00,1,c4a54cdecc67,512,12
javascript,bytes,document,100,25,bson,6.10.4,16812,13361,493,30173,59481.322865,74844.697253,33142.213237,0,1.00,1,c4a54cdecc67,513,13
javascript,bytes,document,100,25,google-protobuf,3.21.4,627,24624,155,25251,1594896.331738,40610.786225,39602.391984,0,1.00,1,c4a54cdecc67,514,14
javascript,bytes,document,100,25,bser,2.1.1,25079,30554,448,55633,39873.998166,32728.938928,17974.942930,0,1.00,1,c4a54cdecc67,515,15
javascript,bytes,document,100,25,json-pack-msgpack,18.28.0,8397,11971,337,20368,119090.151244,83535.210091,49096.622152,0,1.00,1,c4a54cdecc67,516,16
javascript,bytes,document,100,25,fast-json-stringify,6.4.0,7579,5409,448,12988,131943.528170,184877.056757,76994.148445,0,1.00,1,c4a54cdecc67,517,17
javascript,bytes,document,100,25,flatbuffers,24.12.23,49460,14478,416,63938,20218.358269,69070.313579,15640.151397,0,1.00,1,c4a54cdecc67,518,18
javascript,bytes,document,100,25,msgpackr,1.12.1,7587,12364,345,19951,131804.402267,80879.974118,50122.800862,0,1.00,1,c4a54cdecc67,519,19
javascript,bytes,document,100,26,protobuf-es,2.12.1,44550,33272,155,77822,22446.689113,30055.301755,12849.836807,0,1.00,1,c4a54cdecc67,520,0
javascript,bytes,document,100,26,v8-serializer,v8-13.6.233.17-node.48,6443,8255,403,14698,155207.201614,121138.703816,68036.467547,0,1.00,1,c4a54cdecc67,521,1
javascript,bytes,document,100,26,sia,2.3.0,19856,23240,547,43096,50362.610798,43029.259897,23204.009653,0,1.00,1,c4a54cdecc67,522,2
javascript,bytes,document,100,26,JSON.stringify,node-24.15.0,3958,7936,448,11894,252652.854977,126008.064516,84076.004708,0,1.00,1,c4a54cdecc67,523,3
javascript,bytes,document,100,26,avsc,5.7.9,9581,10757,114,20338,104373.238702,92962.721948,49169.043170,0,1.00,1,c4a54cdecc67,524,4
javascript,bytes,document,100,26,bson,6.10.4,16134,12709,493,28843,61980.909880,78684.396884,34670.457303,0,1.00,1,c4a54cdecc67,525,5
javascript,bytes,document,100,26,bebop,3.2.3,8783,7582,547,16365,113856.313333,131891.321551,61106.018943,0,1.00,1,c4a54cdecc67,526,6
javascript,bytes,document,100,26,msgpackr,1.12.1,11833,11640,345,23473,84509.422801,85910.652921,42602.138627,0,1.00,1,c4a54cdecc67,527,7
javascript,bytes,document,100,26,@msgpack/msgpack,3.1.3,21193,14223,325,35416,47185.391403,70308.654995,28235.825616,0,1.00,1,c4a54cdecc67,528,8
javascript,bytes,document,100,26,simdjson-parse+JSON.stringify,0.9.2,2266,25501,448,27767,441306.266549,39214.148465,36013.973422,0,1.00,1,c4a54cdecc67,529,9
javascript,bytes,document,100,26,protobufjs,7.6.5,15696,32774,155,48470,63710.499490,30511.991213,20631.318341,0,1.00,1,c4a54cdecc67,530,10
javascript,bytes,document,100,26,cbor-x,1.6.4,11560,15982,234,27542,86505.190311,62570.391691,36308.183865,0,1.00,1,c4a54cdecc67,531,11
javascript,bytes,document,100,26,google-protobuf,3.21.4,912,26782,155,27694,1096491.228070,37338.510940,36108.904456,0,1.00,1,c4a54cdecc67,532,12
javascript,bytes,document,100,26,cbor,9.0.2,119150,112716,332,231866,8392.782207,8871.854927,4312.835862,0,1.00,1,c4a54cdecc67,533,13
javascript,bytes,document,100,26,json-pack-msgpack,18.28.0,9182,13576,337,22758,108908.734481,73659.398939,43940.592319,0,1.00,1,c4a54cdecc67,534,14
javascript,bytes,document,100,26,bser,2.1.1,26390,27253,448,53643,37893.141341,36693.208087,18641.761274,0,1.00,1,c4a54cdecc67,535,15
javascript,bytes,document,100,26,flexbuffers,24.12.23,116301,66261,579,182562,8598.378346,15091.833809,5477.591175,0,1.00,1,c4a54cdecc67,536,16
javascript,bytes,document,100,26,fast-json-stringify,6.4.0,10016,6601,448,16617,99840.255591,151492.198152,60179.334417,0,1.00,1,c4a54cdecc67,537,17
javascript,bytes,document,100,26,flatbuffers,24.12.23,23691,17035,416,40726,42210.121987,58702.670972,24554.338752,0,1.00,1,c4a54cdecc67,538,18
javascript,bytes,document,100,26,devalue,5.8.1,28938,10051,555,38989,34556.638330,99492.587802,25648.259766,0,1.00,1,c4a54cdecc67,539,19
javascript,bytes,document,100,27,v8-serializer,v8-13.6.233.17-node.48,6996,8104,403,15100,142938.822184,123395.853899,66225.165563,0,1.00,1,c4a54cdecc67,540,0
javascript,bytes,document,100,27,flexbuffers,24.12.23,159533,73433,579,232966,6268.295588,13617.855732,4292.471863,0,1.00,1,c4a54cdecc67,541,1
