Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
csharp,string,message,100,1,MS Bond Fast,.NET 8.0.28,11950,9575,96,21525,83682.00836820084,104438.64229765013,46457.60743321719,0,1.00,1,99d1c7fab316,,56,18
csharp,string,message,100,1,CsvHelper,33.1.0,2803984,1347770,136,4151754,356.6354158939566,741.9663592452719,240.86205492907334,0,1.00,1,99d1c7fab316,,57,19
csharp,string,message,100,1,Utf8Json,1.3.7,38408,17723,157,56131,26036.24244948969,56423.856006319475,17815.467388786943,0,1.00,1,99d1c7fab316,,58,20
csharp,string,message,100,1,Hyperion,0.12.2,72004,123447,168,195451,13888.117326815176,8100.642380940809,5116.371878373608,0,1.00,1,99d1c7fab316,,59,21
csharp,string,message,100,1,SharpSerializer,,94951,123166,692,218117,10531.74795420796,8119.123784161214,4584.695369916146,0,1.00,1,99d1c7fab316,,60,22
csharp,string,message,100,1,MS XmlSerializer,.NET 8.0.28,163004,83399,396,246403,6134.818777453314,11990.551445460977,4058.3921461995187,0,1.00,1,99d1c7fab316,,61,23
csharp,string,message,100,1,MS DataContract,.NET 8.0.28,48657,43649,492,92306,20552.027457508684,22910.03230314555,10833.531948085714,0,1.00,1,99d1c7fab316,,62,24
csharp,string,message,100,1,Apache.Avro,1.12.1,13695,10919,60,24614,73019.35012778387,91583.47834050737,40627.28528479727,0,1.00,1,99d1c7fab316,,63,25
csharp,string,message,100,1,MS Binary,.NET 8.0.28,54833,53403,576,108236,18237.19293126402,18725.53976368369,9239.070179977087,0,1.00,1,99d1c7fab316,,64,26
csharp,string,message,100,1,FsPicklerJson,5.3.2,68945,79611,576,148556,14504.315033722532,12561.078242956375,6731.468267858585,0,1.00,1,99d1c7fab316,,65,27
csharp,string,message,100,1,MS DataContract Json,.NET 8.0.28,27207,39778,212,66985,36755.24681148234,25139.524360199106,14928.715384041203,0,1.00,1,99d1c7fab316,,66,28
csharp,string,message,100,1,FsPickler,5.3.2,33969,28151,252,62120,29438.6057876299,35522.71677737914,16097.875080489375,0,1.00,1,99d1c7fab316,,67,29
csharp,string,message,100,1,MS Bond Json,.NET 8.0.28,10487,9556,142,20043,95356.15523982073,104646.29552113856,49892.730629147336,0,1.00,1,99d1c7fab316,,68,30
csharp,string,message,100,1,ProtoBuf,2.4.9.1,20407,15158,68,35565,49002.79315921007,65971.76408497163,28117.53128075355,0,1.00,1,99d1c7fab316,,69,31
csharp,string,message,100,1,YamlDotNet,17.1.0,209688,234440,144,444128,4768.990118652474,4265.4837058522435,2251.603141436703,0,1.00,1,99d1c7fab316,,70,32
csharp,string,message,100,1,FlatSharp,7.5.1,19410,9822,136,29232,51519.83513652757,101812.25819588678,34209.08593322386,0,1.00,1,99d1c7fab316,,71,33
csharp,string,message,100,1,System.Text.Json,8.0.0.0,83071,25017,212,108088,12037.89529438673,39972.81848343126,9251.720820072533,0,1.00,1,99d1c7fab316,,72,34
csharp,string,message,100,1,SpanJson,4.2.1,17460,6983,157,24443,57273.7686139748,143204.926249463,40911.50840731498,0,1.00,1,99d1c7fab316,,73,35
csharp,string,message,100,1,Json.Net (Helper),13.0.4,25466,25801,167,51267,39268.04366606456,38758.18766714468,19505.72493026703,0,1.00,1,99d1c7fab316,,74,36
csharp,string,message,100,1,NetSerializer,4.1.2,6650,4970,64,11620,150375.93984962406,201207.24346076458,86058.51979345955,0,1.00,1,99d1c7fab316,,75,37
csharp,string,message,100,2,Migrant,0.13.0.0,27493,81066,1376,108559,36372.89491870658,12335.627760096711,9211.580799380981,0,1.00,1,99d1c7fab316,,76,0
csharp,string,message,100,2,LightProto,1.3.4,6211,3447,68,9658,161004.66913540493,290107.33971569483,103541.10581901015,0,1.00,1,99d1c7fab316,,77,1
csharp,string,message,100,2,MemoryPack,,7881,3365,88,11246,126887.4508311128,297176.82020802377,88920.50506846879,0,1.00,1,99d1c7fab316,,78,2
csharp,string,message,100,2,NetJSON,1.0.0,9495,8629,142,18124,105318.58873091101,115888.28369451848,55175.457956301034,0,1.00,1,99d1c7fab316,,79,3
csharp,string,message,100,2,Hyperion,0.12.2,8095,18548,168,26643,123533.04508956146,53914.168643519515,37533.31081334685,0,1.00,1,99d1c7fab316,,80,4
csharp,string,message,100,2,MS DataContract Json,.NET 8.0.28,25128,37251,212,62379,39796.24323463865,26844.916914982146,16031.03608586223,0,1.00,1,99d1c7fab316,,81,5
csharp,string,message,100,2,Google.Protobuf,3.35.1,8956,5603,68,14559,111656.98972755694,178475.8165268606,68686.036128855,0,1.00,1,99d1c7fab316,,82,6
csharp,string,message,100,2,ServiceStack Json,6.11.0,24191,19439,157,43630,41337.68756975735,51442.975461700706,22920.009168003668,0,1.00,1,99d1c7fab316,,83,7
csharp,string,message,100,2,ProtoBuf,2.4.9.1,10354,7472,68,17826,96581.03148541626,133832.97644539614,56097.83462358353,0,1.00,1,99d1c7fab316,,84,8
csharp,string,message,100,2,CsvHelper,33.1.0,2642903,996883,136,3639786,378.37181311610755,1003.1267460674924,274.7414271058793,0,1.00,1,99d1c7fab316,,85,9
csharp,string,message,100,2,MS Bond Fast,.NET 8.0.28,5212,2487,96,7699,191864.9270913277,402090.8725371934,129886.99831146903,0,1.00,1,99d1c7fab316,,86,10
csharp,string,message,100,2,ServiceStack,6.11.0,15361,13018,137,28379,65099.92839007877,76816.71531725304,35237.323372916595,0,1.00,1,99d1c7fab316,,87,11
csharp,string,message,100,2,MS DataContract,.NET 8.0.28,25213,26168,492,51381,39662.079086185695,38214.613268113724,19462.44720811195,0,1.00,1,99d1c7fab316,,88,12
csharp,string,message,100,2,FsPickler,5.3.2,18954,10239,252,29193,52759.312018571276,97665.7876745776,34254.78710649813,0,1.00,1,99d1c7fab316,,89,13
csharp,string,message,100,2,ExtendedXmlSerializer,3.10.0.0,45445,54596,511,100041,22004.620970403786,18316.36017290644,9995.901680311072,0,1.00,1,99d1c7fab316,,90,14
csharp,string,message,100,2,FlatSharp,7.5.1,8159,4688,136,12847,122564.03971074887,213310.58020477815,77839.18424534911,0,1.00,1,99d1c7fab316,,91,15
csharp,string,message,100,2,YamlDotNet,17.1.0,138192,104913,144,243105,7236.308903554475,9531.707224080905,4113.44892124802,0,1.00,1,99d1c7fab316,,92,16
csharp,string,message,100,2,FsPicklerJson,5.3.2,27757,24167,576,51924,36026.9481572216,41378.739603591675,19258.916878514752,0,1.00,1,99d1c7fab316,,93,17
csharp,string,message,100,2,NetSerializer,4.1.2,3581,3069,64,6650,279251.60569673276,325839.0355164549,150375.93984962406,0,1.00,1,99d1c7fab316,,94,18
csharp,string,message,100,2,Json.Net (Helper),13.0.4,15716,16118,167,31834,63629.42224484601,62042.43702692642,31412.95470251932,0,1.00,1,99d1c7fab316,,95,19
csharp,string,message,100,2,System.Text.Json,8.0.0.0,26855,16067,212,42922,37237.01359150996,62239.37262712392,23298.075578957178,0,1.00,1,99d1c7fab316,,96,20
csharp,string,message,100,2,SharpSerializer,,29221,45336,692,74557,34221.963656274595,22057.526027880715,13412.55683570959,0,1.00,1,99d1c7fab316,,97,21
csharp,string,message,100,2,MS Bond Compact,.NET 8.0.28,5059,2050,72,7109,197667.52322593398,487804.8780487805,140666.76044450697,0,1.00,1,99d1c7fab316,,98,22
csharp,string,message,100,2,MS XmlSerializer,.NET 8.0.28,23609,22458,396,46067,42356.72836630099,44527.5625612254,21707.512970239,0,1.00,1,99d1c7fab316,,99,23
csharp,string,message,100,2,Ceras,4.1.7,7591,18392,128,25983,131734.94928204452,54371.46585471944,38486.70284416734,0,1.00,1,99d1c7fab316,,100,24
csharp,string,message,100,2,MS Bond Json,.NET 8.0.28,6603,7105,142,13708,151446.31228229593,140745.95355383534,72950.10213014299,0,1.00,1,99d1c7fab316,,101,25
csharp,string,message,100,2,SharpYaml,3.13.0,103157,126942,144,230099,9693.961631299864,7877.613398244867,4345.955436572954,0,1.00,1,99d1c7fab316,,102,26
csharp,string,message,100,2,MS Binary,.NET 8.0.28,24756,20613,576,45369,40394.247859104864,48513.074273516715,22041.482069254336,0,1.00,1,99d1c7fab316,,103,27
csharp,string,message,100,2,SpanJson,4.2.1,10140,2650,157,12790,98619.32938856016,377358.4905660377,78186.08287724786,0,1.00,1,99d1c7fab316,,104,28
csharp,string,message,100,2,YAXLib,4.4.0,191110,303393,257,494503,5232.588561561404,3296.054951828157,2022.232423261335,0,1.00,1,99d1c7fab316,,105,29
csharp,string,message,100,2,Apache.Avro,1.12.1,8512,7050,60,15562,117481.2030075188,141843.97163120567,64259.09266161162,0,1.00,1,99d1c7fab316,,106,30
csharp,string,message,100,2,Jil,2.17.0,15401,7102,157,22503,64930.84864619181,140805.40692762603,44438.51930853664,0,1.00,1,99d1c7fab316,,107,31
csharp,string,message,100,2,GroBuf,1.9.2,3320,3898,212,7218,301204.8192771084,256541.81631605953,138542.53255749514,0,1.00,1,99d1c7fab316,,108,32
csharp,string,message,100,2,Json.Net,13.0.4,13478,17494,167,30972,74194.98441905327,57162.455699096834,32287.22717293039,0,1.00,1,99d1c7fab316,,109,33
csharp,string,message,100,2,ZeroFormatter,1.6.4,4301,1847,76,6148,232504.06882120436,541418.5165132647,162654.52179570592,0,1.00,1,99d1c7fab316,,110,34
csharp,string,message,100,2,Utf8Json,1.3.7,8647,8639,157,17286,115647.04521799467,115754.13821044103,57850.28346638899,0,1.00,1,99d1c7fab316,,111,35
csharp,string,message,100,2,BinaryPack,1.0.3,3039,773,80,3812,329055.61039815727,1293661.06080207,262329.4858342078,0,1.00,1,99d1c7fab316,,112,36
csharp,string,message,100,2,fastJson,2.4.0.4,13919,18395,310,32314,71844.24168402902,54362.59853220984,30946.33904809061,0,1.00,1,99d1c7fab316,,113,37
csharp,string,message,100,3,MS DataContract,.NET 8.0.28,16009,21466,492,37475,62464.863514273224,46585.29768005217,26684.456304202802,0,1.00,1,99d1c7fab316,,114,0
csharp,string,message,100,3,BinaryPack,1.0.3,1568,694,80,2262,637755.1020408163,1440922.190201729,442086.6489832007,0,1.00,1,99d1c7fab316,,115,1
csharp,string,message,100,3,MS DataContract Json,.NET 8.0.28,14163,20854,212,35017,70606.50992021464,47952.431188261246,28557.557757660565,0,1.00,1,99d1c7fab316,,116,2
csharp,string,message,100,3,Migrant,0.13.0.0,24194,62369,1376,86563,41332.56179217988,16033.606439096346,11552.279842426902,0,1.00,1,99d1c7fab316,,117,3
csharp,string,message,100,3,FlatSharp,7.5.1,5478,3192,136,8670,182548.37531945965,313283.20802005014,115340.25374855824,0,1.00,1,99d1c7fab316,,118,4
csharp,string,message,100,3,LightProto,1.3.4,4238,3280,68,7518,235960.35865974516,304878.0487804878,133014.09949454642,0,1.00,1,99d1c7fab316,,119,5
csharp,string,message,100,3,YAXLib,4.4.0,163650,128439,257,292089,6110.601894286588,7785.797148841084,3423.6140354481,0,1.00,1,99d1c7fab316,,120,6
csharp,string,message,100,3,ServiceStack Json,6.11.0,13900,10602,157,24502,71942.44604316547,94321.82607055272,40812.99485756265,0,1.00,1,99d1c7fab316,,121,7
csharp,string,message,100,3,Utf8Json,1.3.7,7383,7295,157,14678,135446.29554381687,137080.19191226867,68129.17291184085,0,1.00,1,99d1c7fab316,,122,8
csharp,string,message,100,3,Hyperion,0.12.2,9294,5431,168,14725,107596.29868732515,184128.15319462345,67911.71477079796,0,1.00,1,99d1c7fab316,,123,9
csharp,string,message,100,3,ZeroFormatter,1.6.4,3107,1536,76,4643,321853.878339234,651041.6666666666,215377.98836958862,0,1.00,1,99d1c7fab316,,124,10
csharp,string,message,100,3,Json.Net,13.0.4,12287,17967,167,30254,81386.8316106454,55657.59447876663,33053.48053149997,0,1.00,1,99d1c7fab316,,125,11
csharp,string,message,100,3,YamlDotNet,17.1.0,114635,94402,144,209037,8723.339294281852,10592.995911103579,4783.842094940131,0,1.00,1,99d1c7fab316,,126,12
csharp,string,message,100,3,MS Bond Json,.NET 8.0.28,9814,6826,142,16640,101895.25168127165,146498.6815118664,60096.153846153844,0,1.00,1,99d1c7fab316,,127,13
csharp,string,message,100,3,ServiceStack,6.11.0,10724,9452,137,20176,93248.78776575904,105797.71476936099,49563.83822363204,0,1.00,1,99d1c7fab316,,128,14
csharp,string,message,100,3,SharpSerializer,,27240,45072,692,72312,36710.71953010279,22186.723464678736,13828.963380904966,0,1.00,1,99d1c7fab316,,129,15
csharp,string,message,100,3,Apache.Avro,1.12.1,6468,6117,60,12585,154607.29746444031,163478.82949158084,79459.67421533572,0,1.00,1,99d1c7fab316,,130,16
csharp,string,message,100,3,System.Text.Json,8.0.0.0,15218,9937,212,25155,65711.6572479958,100633.99416322834,39753.528125621146,0,1.00,1,99d1c7fab316,,131,17
csharp,string,message,100,3,fastJson,2.4.0.4,10490,16382,310,26872,95328.88465204957,61042.607740202664,37213.456385829115,0,1.00,1,99d1c7fab316,,132,18
csharp,string,message,100,3,CsvHelper,33.1.0,2661249,1064219,136,3725468,375.763410338529,939.6562173763107,268.4226518654838,0,1.00,1,99d1c7fab316,,133,19
csharp,string,message,100,3,ProtoBuf,2.4.9.1,9041,7658,68,16699,110607.23371308483,130582.39749281797,59883.82537876519,0,1.00,1,99d1c7fab316,,134,20
csharp,string,message,100,3,NetJSON,1.0.0,7427,8177,142,15604,134643.86697185942,122294.23994129876,64086.1317610869,0,1.00,1,99d1c7fab316,,135,21
csharp,string,message,100,3,MS Bond Fast,.NET 8.0.28,7194,1746,96,8940,139004.72616068946,572737.686139748,111856.82326621925,0,1.00,1,99d1c7fab316,,136,22
csharp,string,message,100,3,MS XmlSerializer,.NET 8.0.28,25590,25970,396,51560,39077.76475185619,38505.96842510589,19394.87975174554,0,1.00,1,99d1c7fab316,,137,23
