Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,SizeGzip,SizeZstd,NativeKind,StreamMode,RunOrder,SchedulePosition
python,bytes,message,100,0,msgpack,1.2.1,3877,5279,124,9156,257931.390250,189429.816253,109217.999126,521,1.00,1,99d1c7fab316,124,121,dict,,0,0
python,bytes,message,100,0,rapidjson,1.23,7527,13344,168,20871,132855.055135,74940.047962,47913.372622,1492,1.00,1,99d1c7fab316,138,134,dict,,1,1
python,bytes,message,100,0,serpyco-rs,1.21.0,4745,10050,168,14795,210748.155954,99502.487562,67590.402163,5466,1.00,1,99d1c7fab316,138,134,dataclass,,2,2
python,bytes,message,100,0,pydantic,2.13.4,11937,21471,168,33408,83773.142331,46574.449257,29932.950192,2329,1.00,1,99d1c7fab316,138,134,model,,3,3
python,bytes,message,100,0,msgspec-msgpack,0.21.1,1867,2705,52,4572,535618.639529,369685.767098,218722.659668,312,1.00,1,99d1c7fab316,72,61,struct,,4,4
python,bytes,message,100,0,avro,1.12.2,15079,18361,44,33440,66317.395053,54463.264528,29904.306220,1808,1.00,1,99d1c7fab316,64,53,dict,,5,5
python,bytes,message,100,0,dill,0.4.1,85735,21330,202,107065,11663.847903,46882.325363,9340.120488,10948,1.00,1,99d1c7fab316,194,193,dataclass,,6,6
python,bytes,message,100,0,json,python-3.14.0,13985,13742,168,27727,71505.184126,72769.611410,36065.928517,2329,1.00,1,99d1c7fab316,138,134,dict,,7,7
python,bytes,message,100,0,cbor2,6.1.3,13876,11718,124,25594,72066.878063,85338.795016,39071.657420,908,1.00,1,99d1c7fab316,122,123,dict,,8,8
python,bytes,message,100,0,flatbuffers,25.12.19,52379,17260,104,69639,19091.620688,57937.427578,14359.769669,1162,1.00,1,99d1c7fab316,102,107,dataclass,,9,9
python,bytes,message,100,0,protobuf,7.35.1,6177,6264,50,12441,161890.885543,159642.401022,80379.390724,187,1.00,1,99d1c7fab316,71,59,message,,10,10
python,bytes,message,100,0,orjson,3.11.9,3171,4031,168,7202,315357.931252,248077.400149,138850.319356,5466,1.00,1,99d1c7fab316,138,134,dict,,11,11
python,bytes,message,100,0,mashumaro,3.22,4079,8077,168,12156,245158.126992,123808.344682,82263.902600,5466,1.00,1,99d1c7fab316,138,134,dataclass,,12,12
python,bytes,message,100,0,msgspec,0.21.1,2956,3133,80,6089,338294.993234,319182.891797,164230.579734,351,1.00,1,99d1c7fab316,97,89,struct,,13,13
python,bytes,message,100,0,pickle,python-3.14.0,10538,6747,202,17285,94894.666920,148214.021046,57853.630315,4969,1.00,1,99d1c7fab316,194,193,dataclass,,14,14
python,bytes,message,100,0,cloudpickle,3.1.2,24728,4762,202,29490,40439.987059,209995.800084,33909.799932,8946,1.00,1,99d1c7fab316,194,193,dataclass,,15,15
python,bytes,message,100,1,orjson,3.11.9,2820,2049,168,4869,354609.929078,488042.947779,205380.981721,5466,1.00,1,99d1c7fab316,138,134,dict,,16,0
python,bytes,message,100,1,flatbuffers,25.12.19,42391,10531,104,52922,23589.912953,94957.743804,18895.733343,1162,1.00,1,99d1c7fab316,102,107,dataclass,,17,1
python,bytes,message,100,1,cloudpickle,3.1.2,12728,4281,202,17009,78566.939032,233590.282644,58792.404021,8946,1.00,1,99d1c7fab316,194,193,dataclass,,18,2
python,bytes,message,100,1,msgpack,1.2.1,3022,4250,124,7272,330906.684315,235294.117647,137513.751375,521,1.00,1,99d1c7fab316,124,121,dict,,19,3
python,bytes,message,100,1,json,python-3.14.0,13715,9701,168,23416,72912.869121,103082.156479,42705.842159,2329,1.00,1,99d1c7fab316,138,134,dict,,20,4
python,bytes,message,100,1,avro,1.12.2,12670,7224,44,19894,78926.598264,138427.464009,50266.411984,1808,1.00,1,99d1c7fab316,64,53,dict,,21,5
python,bytes,message,100,1,protobuf,7.35.1,3060,2825,50,5885,326797.385621,353982.300885,169923.534410,187,1.00,1,99d1c7fab316,71,59,message,,22,6
python,bytes,message,100,1,mashumaro,3.22,1968,3913,168,5881,508130.081301,255558.395093,170039.108995,5466,1.00,1,99d1c7fab316,138,134,dataclass,,23,7
python,bytes,message,100,1,rapidjson,1.23,5496,5623,168,11119,181950.509461,177841.010137,89936.145337,1492,1.00,1,99d1c7fab316,138,134,dict,,24,8
python,bytes,message,100,1,pydantic,2.13.4,9714,14247,168,23961,102944.204241,70190.215484,41734.485205,2329,1.00,1,99d1c7fab316,138,134,model,,25,9
python,bytes,message,100,1,pickle,python-3.14.0,5029,4139,202,9168,198846.689203,241604.252235,109075.043630,4969,1.00,1,99d1c7fab316,194,193,dataclass,,26,10
python,bytes,message,100,1,dill,0.4.1,66601,10698,202,77299,15014.789568,93475.415966,12936.777966,10948,1.00,1,99d1c7fab316,194,193,dataclass,,27,11
python,bytes,message,100,1,msgspec,0.21.1,1987,1891,80,3878,503271.263211,528820.729773,257864.878804,351,1.00,1,99d1c7fab316,97,89,struct,,28,12
python,bytes,message,100,1,serpyco-rs,1.21.0,3020,3373,168,6393,331125.827815,296471.983398,156421.085562,5466,1.00,1,99d1c7fab316,138,134,dataclass,,29,13
python,bytes,message,100,1,msgspec-msgpack,0.21.1,899,1083,52,1982,1112347.052280,923361.034164,504540.867810,312,1.00,1,99d1c7fab316,72,61,struct,,30,14
python,bytes,message,100,1,cbor2,6.1.3,10212,6749,124,16961,97924.010967,148170.099274,58958.787807,908,1.00,1,99d1c7fab316,122,123,dict,,31,15
python,bytes,message,100,2,dill,0.4.1,49685,7830,202,57515,20126.798833,127713.920817,17386.768669,10948,1.00,1,99d1c7fab316,194,193,dataclass,,32,0
python,bytes,message,100,2,pydantic,2.13.4,6122,11194,168,17316,163345.311990,89333.571556,57750.057750,2329,1.00,1,99d1c7fab316,138,134,model,,33,1
python,bytes,message,100,2,rapidjson,1.23,4064,3991,168,8055,246062.992126,250563.768479,124146.492862,1492,1.00,1,99d1c7fab316,138,134,dict,,34,2
python,bytes,message,100,2,cbor2,6.1.3,5733,3199,124,8932,174428.745857,312597.686777,111957.008509,908,1.00,1,99d1c7fab316,122,123,dict,,35,3
python,bytes,message,100,2,msgspec-msgpack,0.21.1,876,882,52,1758,1141552.511416,1133786.848073,568828.213879,312,1.00,1,99d1c7fab316,72,61,struct,,36,4
python,bytes,message,100,2,serpyco-rs,1.21.0,1887,2919,168,4806,529941.706412,342583.076396,208073.241781,5466,1.00,1,99d1c7fab316,138,134,dataclass,,37,5
python,bytes,message,100,2,json,python-3.14.0,9296,4604,168,13900,107573.149742,217202.432667,71942.446043,2329,1.00,1,99d1c7fab316,138,134,dict,,38,6
python,bytes,message,100,2,mashumaro,3.22,1659,2816,168,4475,602772.754671,355113.636364,223463.687151,5466,1.00,1,99d1c7fab316,138,134,dataclass,,39,7
python,bytes,message,100,2,pickle,python-3.14.0,4728,3421,202,8149,211505.922166,292312.189418,122714.443490,4969,1.00,1,99d1c7fab316,194,193,dataclass,,40,8
python,bytes,message,100,2,protobuf,7.35.1,2019,1920,50,3939,495294.700347,520833.333333,253871.541000,187,1.00,1,99d1c7fab316,71,59,message,,41,9
python,bytes,message,100,2,msgpack,1.2.1,2241,3173,124,5414,446229.361892,315159.155373,184706.316956,521,1.00,1,99d1c7fab316,124,121,dict,,42,10
python,bytes,message,100,2,cloudpickle,3.1.2,15272,2960,202,18232,65479.308539,337837.837838,54848.617815,8946,1.00,1,99d1c7fab316,194,193,dataclass,,43,11
python,bytes,message,100,2,flatbuffers,25.12.19,29456,7794,104,37250,33948.940793,128303.823454,26845.637584,1162,1.00,1,99d1c7fab316,102,107,dataclass,,44,12
python,bytes,message,100,2,orjson,3.11.9,837,1307,168,2144,1194743.130227,765110.941086,466417.910448,5466,1.00,1,99d1c7fab316,138,134,dict,,45,13
python,bytes,message,100,2,msgspec,0.21.1,1284,1430,80,2714,778816.199377,699300.699301,368459.837878,351,1.00,1,99d1c7fab316,97,89,struct,,46,14
python,bytes,message,100,2,avro,1.12.2,9204,5876,44,15080,108648.413733,170183.798502,66312.997347,1808,1.00,1,99d1c7fab316,64,53,dict,,47,15
python,bytes,message,100,3,cloudpickle,3.1.2,10521,3082,202,13603,95047.999240,324464.633355,73513.195619,8946,1.00,1,99d1c7fab316,194,193,dataclass,,48,0
python,bytes,message,100,3,msgspec-msgpack,0.21.1,833,781,52,1614,1200480.192077,1280409.731114,619578.686493,312,1.00,1,99d1c7fab316,72,61,struct,,49,1
python,bytes,message,100,3,serpyco-rs,1.21.0,1603,2282,168,3885,623830.318153,438212.094654,257400.257400,5466,1.00,1,99d1c7fab316,138,134,dataclass,,50,2
python,bytes,message,100,3,pydantic,2.13.4,5307,9817,168,15124,188430.374976,101864.113273,66120.074054,2329,1.00,1,99d1c7fab316,138,134,model,,51,3
python,bytes,message,100,3,mashumaro,3.22,1420,2568,168,3988,704225.352113,389408.099688,250752.256770,5466,1.00,1,99d1c7fab316,138,134,dataclass,,52,4
python,bytes,message,100,3,msgspec,0.21.1,912,978,80,1890,1096491.228070,1022494.887526,529100.529101,351,1.00,1,99d1c7fab316,97,89,struct,,53,5
python,bytes,message,100,3,msgpack,1.2.1,1712,2357,124,4069,584112.149533,424268.137463,245760.629147,521,1.00,1,99d1c7fab316,124,121,dict,,54,6
python,bytes,message,100,3,dill,0.4.1,54706,8981,202,63687,18279.530582,111346.175259,15701.791574,10948,1.00,1,99d1c7fab316,194,193,dataclass,,55,7
python,bytes,message,100,3,flatbuffers,25.12.19,26364,7660,104,34024,37930.511303,130548.302872,29391.018105,1162,1.00,1,99d1c7fab316,102,107,dataclass,,56,8
python,bytes,message,100,3,orjson,3.11.9,925,1379,168,2304,1081081.081081,725163.161711,434027.777778,5466,1.00,1,99d1c7fab316,138,134,dict,,57,9
python,bytes,message,100,3,pickle,python-3.14.0,5085,3291,202,8376,196656.833825,303859.009420,119388.729704,4969,1.00,1,99d1c7fab316,194,193,dataclass,,58,10
python,bytes,message,100,3,json,python-3.14.0,8529,5264,168,13793,117247.039512,189969.604863,72500.543754,2329,1.00,1,99d1c7fab316,138,134,dict,,59,11
python,bytes,message,100,3,avro,1.12.2,8161,4962,44,13123,122534.003186,201531.640468,76202.087937,1808,1.00,1,99d1c7fab316,64,53,dict,,60,12
python,bytes,message,100,3,rapidjson,1.23,4070,4247,168,8317,245700.245700,235460.324935,120235.661897,1492,1.00,1,99d1c7fab316,138,134,dict,,61,13
python,bytes,message,100,3,cbor2,6.1.3,7433,3841,124,11274,134535.180950,260348.867482,88699.662941,908,1.00,1,99d1c7fab316,122,123,dict,,62,14
python,bytes,message,100,3,protobuf,7.35.1,1746,2326,50,4072,572737.686140,429922.613929,245579.567780,187,1.00,1,99d1c7fab316,71,59,message,,63,15
python,bytes,message,100,4,rapidjson,1.23,2738,2909,168,5647,365230.094960,343760.742523,177085.177971,1492,1.00,1,99d1c7fab316,138,134,dict,,64,0
python,bytes,message,100,4,cloudpickle,3.1.2,14494,3531,202,18025,68994.066510,283205.890683,55478.502080,8946,1.00,1,99d1c7fab316,194,193,dataclass,,65,1
python,bytes,message,100,4,mashumaro,3.22,1539,2944,168,4483,649772.579597,339673.913043,223064.911889,5466,1.00,1,99d1c7fab316,138,134,dataclass,,66,2
python,bytes,message,100,4,avro,1.12.2,6588,4095,44,10683,151791.135398,244200.244200,93606.664795,1808,1.00,1,99d1c7fab316,64,53,dict,,67,3
python,bytes,message,100,4,msgspec,0.21.1,1205,1159,80,2364,829875.518672,862812.769629,423011.844332,351,1.00,1,99d1c7fab316,97,89,struct,,68,4
python,bytes,message,100,4,serpyco-rs,1.21.0,1735,2095,168,3830,576368.876081,477326.968974,261096.605744,5466,1.00,1,99d1c7fab316,138,134,dataclass,,69,5
python,bytes,message,100,4,orjson,3.11.9,523,568,168,1091,1912045.889101,1760563.380282,916590.284143,5466,1.00,1,99d1c7fab316,138,134,dict,,70,6
python,bytes,message,100,4,cbor2,6.1.3,4840,2996,124,7836,206611.570248,333778.371162,127616.130679,908,1.00,1,99d1c7fab316,122,123,dict,,71,7
python,bytes,message,100,4,pickle,python-3.14.0,4497,2940,202,7437,222370.469202,340136.054422,134462.821030,4969,1.00,1,99d1c7fab316,194,193,dataclass,,72,8
python,bytes,message,100,4,dill,0.4.1,49670,7569,202,57239,20132.876988,132117.849121,17470.605706,10948,1.00,1,99d1c7fab316,194,193,dataclass,,73,9
python,bytes,message,100,4,pydantic,2.13.4,5682,10808,168,16490,175994.368180,92524.056255,60642.813827,2329,1.00,1,99d1c7fab316,138,134,model,,74,10
python,bytes,message,100,4,flatbuffers,25.12.19,26302,7475,104,33777,38019.922439,133779.264214,29605.944874,1162,1.00,1,99d1c7fab316,102,107,dataclass,,75,11
python,bytes,message,100,4,json,python-3.14.0,7973,4580,168,12553,125423.303650,218340.611354,79662.232136,2329,1.00,1,99d1c7fab316,138,134,dict,,76,12
python,bytes,message,100,4,msgpack,1.2.1,1965,2822,124,4787,508905.852417,354358.610914,208899.101734,521,1.00,1,99d1c7fab316,124,121,dict,,77,13
python,bytes,message,100,4,msgspec-msgpack,0.21.1,1115,1227,52,2342,896860.986547,814995.925020,426985.482494,312,1.00,1,99d1c7fab316,72,61,struct,,78,14
python,bytes,message,100,4,protobuf,7.35.1,1683,1866,50,3549,594177.064765,535905.680600,281769.512539,187,1.00,1,99d1c7fab316,71,59,message,,79,15
python,bytes,message,100,5,mashumaro,3.22,1591,3806,168,5397,628535.512256,262743.037310,185288.123031,5466,1.00,1,99d1c7fab316,138,134,dataclass,,80,0
python,bytes,message,100,5,serpyco-rs,1.21.0,1672,1921,168,3593,598086.124402,520562.207184,278318.953521,5466,1.00,1,99d1c7fab316,138,134,dataclass,,81,1
python,bytes,message,100,5,protobuf,7.35.1,889,1084,50,1973,1124859.392576,922509.225092,506842.372022,187,1.00,1,99d1c7fab316,71,59,message,,82,2
python,bytes,message,100,5,orjson,3.11.9,602,745,168,1347,1661129.568106,1342281.879195,742390.497402,5466,1.00,1,99d1c7fab316,138,134,dict,,83,3
python,bytes,message,100,5,cloudpickle,3.1.2,14738,4064,202,18802,67851.811643,246062.992126,53185.831295,8946,1.00,1,99d1c7fab316,194,193,dataclass,,84,4
python,bytes,message,100,5,rapidjson,1.23,3762,3516,168,7278,265816.055290,284414.106940,137400.384721,1492,1.00,1,99d1c7fab316,138,134,dict,,85,5
python,bytes,message,100,5,pickle,python-3.14.0,3638,2079,202,5717,274876.305662,481000.481000,174916.914466,4969,1.00,1,99d1c7fab316,194,193,dataclass,,86,6
python,bytes,message,100,5,msgpack,1.2.1,1529,2072,124,3601,654022.236756,482625.482625,277700.638711,521,1.00,1,99d1c7fab316,124,121,dict,,87,7
python,bytes,message,100,5,flatbuffers,25.12.19,23848,6744,104,30592,41932.237504,148279.952550,32688.284519,1162,1.00,1,99d1c7fab316,102,107,dataclass,,88,8
python,bytes,message,100,5,json,python-3.14.0,6972,4826,168,11798,143430.866322,207210.940738,84760.128835,2329,1.00,1,99d1c7fab316,138,134,dict,,89,9
python,bytes,message,100,5,pydantic,2.13.4,4911,6920,168,11831,203624.516392,144508.670520,84523.708900,2329,1.00,1,99d1c7fab316,138,134,model,,90,10
python,bytes,message,100,5,cbor2,6.1.3,6746,3320,124,10066,148235.991699,301204.819277,99344.327439,908,1.00,1,99d1c7fab316,122,123,dict,,91,11
python,bytes,message,100,5,msgspec-msgpack,0.21.1,944,1056,52,2000,1059322.033898,946969.696970,500000.000000,312,1.00,1,99d1c7fab316,72,61,struct,,92,12
python,bytes,message,100,5,dill,0.4.1,51644,8893,202,60537,19363.333592,112447.992803,16518.823199,10948,1.00,1,99d1c7fab316,194,193,dataclass,,93,13
python,bytes,message,100,5,avro,1.12.2,8882,5609,44,14491,112587.255123,178284.899269,69008.350010,1808,1.00,1,99d1c7fab316,64,53,dict,,94,14
python,bytes,message,100,5,msgspec,0.21.1,1288,1222,80,2510,776397.515528,818330.605565,398406.374502,351,1.00,1,99d1c7fab316,97,89,struct,,95,15
python,bytes,message,100,6,rapidjson,1.23,3684,4511,168,8195,271444.082519,221680.336954,122025.625381,1492,1.00,1,99d1c7fab316,138,134,dict,,96,0
python,bytes,message,100,6,protobuf,7.35.1,1603,1640,50,3243,623830.318153,609756.097561,308356.460068,187,1.00,1,99d1c7fab316,71,59,message,,97,1
python,bytes,message,100,6,serpyco-rs,1.21.0,2317,3560,168,5877,431592.576608,280898.876404,170154.840905,5466,1.00,1,99d1c7fab316,138,134,dataclass,,98,2
python,bytes,message,100,6,json,python-3.14.0,8425,6611,168,15036,118694.362018,151263.046438,66507.049747,2329,1.00,1,99d1c7fab316,138,134,dict,,99,3
python,bytes,message,100,6,cbor2,6.1.3,6301,2973,124,9274,158704.967465,336360.578540,107828.337287,908,1.00,1,99d1c7fab316,122,123,dict,,100,4
python,bytes,message,100,6,pydantic,2.13.4,5601,8253,168,13854,178539.546510,121168.060099,72181.319475,2329,1.00,1,99d1c7fab316,138,134,model,,101,5
python,bytes,message,100,6,msgpack,1.2.1,2001,2930,124,4931,499750.124938,341296.928328,202798.620969,521,1.00,1,99d1c7fab316,124,121,dict,,102,6
python,bytes,message,100,6,msgspec-msgpack,0.21.1,887,883,52,1770,1127395.715896,1132502.831257,564971.751412,312,1.00,1,99d1c7fab316,72,61,struct,,103,7
python,bytes,message,100,6,dill,0.4.1,50596,8272,202,58868,19764.408254,120889.748549,16987.157709,10948,1.00,1,99d1c7fab316,194,193,dataclass,,104,8
python,bytes,message,100,6,cloudpickle,3.1.2,15339,3142,202,18481,65193.298129,318268.618714,54109.626102,8946,1.00,1,99d1c7fab316,194,193,dataclass,,105,9
python,bytes,message,100,6,orjson,3.11.9,920,1603,168,2523,1086956.521739,623830.318153,396353.547364,5466,1.00,1,99d1c7fab316,138,134,dict,,106,10
python,bytes,message,100,6,mashumaro,3.22,1443,2614,168,4057,693000.693001,382555.470543,246487.552379,5466,1.00,1,99d1c7fab316,138,134,dataclass,,107,11
python,bytes,message,100,6,pickle,python-3.14.0,3923,2230,202,6153,254906.958960,448430.493274,162522.346823,4969,1.00,1,99d1c7fab316,194,193,dataclass,,108,12
python,bytes,message,100,6,avro,1.12.2,8733,4958,44,13691,114508.187335,201694.231545,73040.683661,1808,1.00,1,99d1c7fab316,64,53,dict,,109,13
python,bytes,message,100,6,msgspec,0.21.1,1187,1190,80,2377,842459.983151,840336.134454,420698.359276,351,1.00,1,99d1c7fab316,97,89,struct,,110,14
python,bytes,message,100,6,flatbuffers,25.12.19,29317,7903,104,37220,34109.902105,126534.227509,26867.275658,1162,1.00,1,99d1c7fab316,102,107,dataclass,,111,15
python,bytes,message,100,7,pydantic,2.13.4,4657,9519,168,14176,214730.513206,105053.051791,70541.760722,2329,1.00,1,99d1c7fab316,138,134,model,,112,0
python,bytes,message,100,7,json,python-3.14.0,7453,3446,168,10899,134174.158057,290191.526407,91751.536838,2329,1.00,1,99d1c7fab316,138,134,dict,,113,1
python,bytes,message,100,7,orjson,3.11.9,710,1272,168,1982,1408450.704225,786163.522013,504540.867810,5466,1.00,1,99d1c7fab316,138,134,dict,,114,2
python,bytes,message,100,7,rapidjson,1.23,3595,3913,168,7508,278164.116829,255558.395093,133191.262653,1492,1.00,1,99d1c7fab316,138,134,dict,,115,3
python,bytes,message,100,7,dill,0.4.1,46798,7863,202,54661,21368.434548,127177.921913,18294.579316,10948,1.00,1,99d1c7fab316,194,193,dataclass,,116,4
python,bytes,message,100,7,cloudpickle,3.1.2,12720,2819,202,15539,78616.352201,354735.721887,64354.205547,8946,1.00,1,99d1c7fab316,194,193,dataclass,,117,5
python,bytes,message,100,7,avro,1.12.2,6747,4220,44,10967,148214.021046,236966.824645,91182.638826,1808,1.00,1,99d1c7fab316,64,53,dict,,118,6
python,bytes,message,100,7,protobuf,7.35.1,1575,1701,50,3276,634920.634921,587889.476778,305250.305250,187,1.00,1,99d1c7fab316,71,59,message,,119,7
python,bytes,message,100,7,serpyco-rs,1.21.0,1956,2601,168,4557,511247.443763,384467.512495,219442.615756,5466,1.00,1,99d1c7fab316,138,134,dataclass,,120,8
python,bytes,message,100,7,flatbuffers,25.12.19,25057,6938,104,31995,39909.007463,144133.756126,31254.883576,1162,1.00,1,99d1c7fab316,102,107,dataclass,,121,9
python,bytes,message,100,7,msgpack,1.2.1,1827,2646,124,4473,547345.374932,377928.949358,223563.603845,521,1.00,1,99d1c7fab316,124,121,dict,,122,10
python,bytes,message,100,7,cbor2,6.1.3,7197,3061,124,10258,138946.783382,326690.623979,97484.889842,908,1.00,1,99d1c7fab316,122,123,dict,,123,11
python,bytes,message,100,7,msgspec-msgpack,0.21.1,974,915,52,1889,1026694.045175,1092896.174863,529380.624669,312,1.00,1,99d1c7fab316,72,61,struct,,124,12
python,bytes,message,100,7,pickle,python-3.14.0,4721,3176,202,7897,211819.529761,314861.460957,126630.365962,4969,1.00,1,99d1c7fab316,194,193,dataclass,,125,13
python,bytes,message,100,7,msgspec,0.21.1,1006,1143,80,2149,994035.785288,874890.638670,465332.712890,351,1.00,1,99d1c7fab316,97,89,struct,,126,14
python,bytes,message,100,7,mashumaro,3.22,1414,3228,168,4642,707213.578501,309789.343247,215424.386040,5466,1.00,1,99d1c7fab316,138,134,dataclass,,127,15
python,bytes,message,100,8,pickle,python-3.14.0,3368,2696,202,6064,296912.114014,370919.881306,164907.651715,4969,1.00,1,99d1c7fab316,194,193,dataclass,,128,0
python,bytes,message,100,8,msgspec-msgpack,0.21.1,600,609,52,1209,1666666.666667,1642036.124795,827129.859388,312,1.00,1,99d1c7fab316,72,61,struct,,129,1
python,bytes,message,100,8,json,python-3.14.0,8143,5949,168,14092,122804.863073,168095.478232,70962.248084,2329,1.00,1,99d1c7fab316,138,134,dict,,130,2
python,bytes,message,100,8,cbor2,6.1.3,4624,2571,124,7195,216262.975779,388953.714508,138985.406532,908,1.00,1,99d1c7fab316,122,123,dict,,131,3
python,bytes,message,100,8,dill,0.4.1,49568,7994,202,57562,20174.306004,125093.820365,17372.572183,10948,1.00,1,99d1c7fab316,194,193,dataclass,,132,4
python,bytes,message,100,8,serpyco-rs,1.21.0,1754,2343,168,4097,570125.427594,426803.243705,244081.034904,5466,1.00,1,99d1c7fab316,138,134,dataclass,,133,5
python,bytes,message,100,8,mashumaro,3.22,1122,2244,168,3366,891265.597148,445632.798574,297088.532383,5466,1.00,1,99d1c7fab316,138,134,dataclass,,134,6
python,bytes,message,100,8,msgpack,1.2.1,1773,2339,124,4112,564015.792442,427533.133818,243190.661479,521,1.00,1,99d1c7fab316,124,121,dict,,135,7
python,bytes,message,100,8,rapidjson,1.23,4081,4116,168,8197,245037.980887,242954.324587,121995.852141,1492,1.00,1,99d1c7fab316,138,134,dict,,136,8
python,bytes,message,100,8,orjson,3.11.9,508,899,168,1407,1968503.937008,1112347.052280,710732.054016,5466,1.00,1,99d1c7fab316,138,134,dict,,137,9
python,bytes,message,100,8,avro,1.12.2,8503,4927,44,13430,117605.550982,202963.263649,74460.163812,1808,1.00,1,99d1c7fab316,64,53,dict,,138,10
python,bytes,message,100,8,protobuf,7.35.1,1583,1592,50,3175,631711.939356,628140.703518,314960.629921,187,1.00,1,99d1c7fab316,71,59,message,,139,11
python,bytes,message,100,8,flatbuffers,25.12.19,28394,7536,104,35930,35218.708178,132696.390658,27831.895352,1162,1.00,1,99d1c7fab316,102,107,dataclass,,140,12
python,bytes,message,100,8,cloudpickle,3.1.2,14504,3526,202,18030,68946.497518,283607.487238,55463.117027,8946,1.00,1,99d1c7fab316,194,193,dataclass,,141,13
python,bytes,message,100,8,msgspec,0.21.1,1341,1221,80,2562,745712.155108,819000.819001,390320.062451,351,1.00,1,99d1c7fab316,97,89,struct,,142,14
python,bytes,message,100,8,pydantic,2.13.4,6336,11567,168,17903,157828.282828,86452.839976,55856.560353,2329,1.00,1,99d1c7fab316,138,134,model,,143,15
python,bytes,message,100,9,msgspec-msgpack,0.21.1,900,754,52,1654,1111111.111111,1326259.946950,604594.921403,312,1.00,1,99d1c7fab316,72,61,struct,,144,0
python,bytes,message,100,9,cloudpickle,3.1.2,10669,3026,202,13695,93729.496673,330469.266358,73019.350128,8946,1.00,1,99d1c7fab316,194,193,dataclass,,145,1
python,bytes,message,100,9,dill,0.4.1,50130,7056,202,57186,19948.134849,141723.356009,17486.797468,10948,1.00,1,99d1c7fab316,194,193,dataclass,,146,2
python,bytes,message,100,9,flatbuffers,25.12.19,26461,6802,104,33263,37791.466687,147015.583652,30063.433845,1162,1.00,1,99d1c7fab316,102,107,dataclass,,147,3
python,bytes,message,100,9,msgpack,1.2.1,1758,2519,124,4277,568828.213879,396982.929734,233808.744447,521,1.00,1,99d1c7fab316,124,121,dict,,148,4
python,bytes,message,100,9,mashumaro,3.22,1508,2759,168,4267,663129.973475,362450.163103,234356.690884,5466,1.00,1,99d1c7fab316,138,134,dataclass,,149,5
python,bytes,message,100,9,pickle,python-3.14.0,3949,2654,202,6603,253228.665485,376789.751319,151446.312282,4969,1.00,1,99d1c7fab316,194,193,dataclass,,150,6
python,bytes,message,100,9,msgspec,0.21.1,1068,1032,80,2100,936329.588015,968992.248062,476190.476190,351,1.00,1,99d1c7fab316,97,89,struct,,151,7
python,bytes,message,100,9,cbor2,6.1.3,6392,3144,124,9536,156445.556946,318066.157761,104865.771812,908,1.00,1,99d1c7fab316,122,123,dict,,152,8
python,bytes,message,100,9,serpyco-rs,1.21.0,1960,1967,168,3927,510204.081633,508388.408744,254647.313471,5466,1.00,1,99d1c7fab316,138,134,dataclass,,153,9
python,bytes,message,100,9,rapidjson,1.23,3614,3875,168,7489,276701.715551,258064.516129,133529.176125,1492,1.00,1,99d1c7fab316,138,134,dict,,154,10
python,bytes,message,100,9,pydantic,2.13.4,4760,8951,168,13711,210084.033613,111719.360965,72934.140471,2329,1.00,1,99d1c7fab316,138,134,model,,155,11
python,bytes,message,100,9,avro,1.12.2,7699,4649,44,12348,129886.998311,215100.021510,80984.774862,1808,1.00,1,99d1c7fab316,64,53,dict,,156,12
python,bytes,message,100,9,json,python-3.14.0,7654,3974,168,11628,130650.640188,251635.631605,85999.312006,2329,1.00,1,99d1c7fab316,138,134,dict,,157,13
python,bytes,message,100,9,protobuf,7.35.1,1611,1677,50,3288,620732.464308,596302.921884,304136.253041,187,1.00,1,99d1c7fab316,71,59,message,,158,14
python,bytes,message,100,9,orjson,3.11.9,701,1146,168,1847,1426533.523538,872600.349040,541418.516513,5466,1.00,1,99d1c7fab316,138,134,dict,,159,15
python,bytes,message,100,10,mashumaro,3.22,1080,2184,168,3264,925925.925926,457875.457875,306372.549020,5466,1.00,1,99d1c7fab316,138,134,dataclass,,160,0
python,bytes,message,100,10,avro,1.12.2,6045,3543,44,9588,165425.971878,282246.683601,104297.037964,1808,1.00,1,99d1c7fab316,64,53,dict,,161,1
python,bytes,message,100,10,pydantic,2.13.4,3831,7560,168,11391,261028.452101,132275.132275,87788.605039,2329,1.00,1,99d1c7fab316,138,134,model,,162,2
python,bytes,message,100,10,protobuf,7.35.1,1040,1115,50,2155,961538.461538,896860.986547,464037.122970,187,1.00,1,99d1c7fab316,71,59,message,,163,3
python,bytes,message,100,10,cbor2,6.1.3,5699,2868,124,8567,175469.380593,348675.034868,116726.975604,908,1.00,1,99d1c7fab316,122,123,dict,,164,4
python,bytes,message,100,10,pickle,python-3.14.0,4595,3369,202,7964,217627.856366,296823.983378,125565.042692,4969,1.00,1,99d1c7fab316,194,193,dataclass,,165,5
python,bytes,message,100,10,json,python-3.14.0,6450,3640,168,10090,155038.759690,274725.274725,99108.027750,2329,1.00,1,99d1c7fab316,138,134,dict,,166,6
