Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,SizeGzip,SizeZstd,NativeKind,StreamMode,RunOrder,SchedulePosition
python,bytes,message,100,0,msgpack,1.2.1,3730,5780,124,9510,268096.514745,173010.380623,105152.471083,521,1.00,1,99d1c7fab316,124,121,dict,,0,0
python,bytes,message,100,0,rapidjson,1.23,8360,14150,168,22510,119617.224880,70671.378092,44424.700133,1492,1.00,1,99d1c7fab316,138,134,dict,,1,1
python,bytes,message,100,0,serpyco-rs,1.21.0,5630,10200,168,15830,177619.893428,98039.215686,63171.193936,5466,1.00,1,99d1c7fab316,138,134,dataclass,,2,2
python,bytes,message,100,0,pydantic,2.13.4,12021,22363,168,34384,83187.754762,44716.719581,29083.294556,2329,1.00,1,99d1c7fab316,138,134,model,,3,3
python,bytes,message,100,0,msgspec-msgpack,0.21.1,1559,2680,52,4239,641436.818473,373134.328358,235904.694503,312,1.00,1,99d1c7fab316,72,61,struct,,4,4
python,bytes,message,100,0,avro,1.12.2,15155,18280,44,33435,65984.823491,54704.595186,29908.778226,1808,1.00,1,99d1c7fab316,64,53,dict,,5,5
python,bytes,message,100,0,dill,0.4.1,88903,16163,202,105066,11248.214346,61869.702407,9517.826890,10948,1.00,1,99d1c7fab316,194,193,dataclass,,6,6
python,bytes,message,100,0,json,python-3.14.0,12572,10773,168,23345,79541.839007,92824.654228,42835.724995,2329,1.00,1,99d1c7fab316,138,134,dict,,7,7
python,bytes,message,100,0,cbor2,6.1.3,12323,7772,124,20095,81149.070843,128667.009779,49763.622792,908,1.00,1,99d1c7fab316,122,123,dict,,8,8
python,bytes,message,100,0,flatbuffers,25.12.19,49161,16695,104,65856,20341.327475,59898.173106,15184.645287,1162,1.00,1,99d1c7fab316,102,107,dataclass,,9,9
python,bytes,message,100,0,protobuf,7.35.1,5788,5308,50,11096,172771.250864,188394.875659,90122.566691,187,1.00,1,99d1c7fab316,71,59,message,,10,10
python,bytes,message,100,0,orjson,3.11.9,4425,6915,168,11340,225988.700565,144613.159798,88183.421517,5466,1.00,1,99d1c7fab316,138,134,dict,,11,11
python,bytes,message,100,0,mashumaro,3.22,4114,9120,168,13234,243072.435586,109649.122807,75562.943932,5466,1.00,1,99d1c7fab316,138,134,dataclass,,12,12
python,bytes,message,100,0,msgspec,0.21.1,3761,3192,80,6953,265886.732252,313283.208020,143822.810298,351,1.00,1,99d1c7fab316,97,89,struct,,13,13
python,bytes,message,100,0,pickle,python-3.14.0,11669,7996,202,19665,85697.146285,125062.531266,50851.767099,4969,1.00,1,99d1c7fab316,194,193,dataclass,,14,14
python,bytes,message,100,0,cloudpickle,3.1.2,27125,5662,202,32787,36866.359447,176616.036736,30499.893250,8946,1.00,1,99d1c7fab316,194,193,dataclass,,15,15
python,bytes,message,100,1,orjson,3.11.9,3175,2619,168,5794,314960.629921,381825.124093,172592.336900,5466,1.00,1,99d1c7fab316,138,134,dict,,16,0
python,bytes,message,100,1,flatbuffers,25.12.19,38126,9864,104,47990,26228.820228,101378.751014,20837.674516,1162,1.00,1,99d1c7fab316,102,107,dataclass,,17,1
python,bytes,message,100,1,cloudpickle,3.1.2,12177,3975,202,16152,82122.033342,251572.327044,61911.837543,8946,1.00,1,99d1c7fab316,194,193,dataclass,,18,2
python,bytes,message,100,1,msgpack,1.2.1,4346,4271,124,8617,230096.640589,234137.204402,116049.669258,521,1.00,1,99d1c7fab316,124,121,dict,,19,3
python,bytes,message,100,1,json,python-3.14.0,12867,9896,168,22763,77718.193829,101050.929669,43930.940561,2329,1.00,1,99d1c7fab316,138,134,dict,,20,4
python,bytes,message,100,1,avro,1.12.2,16754,7780,44,24534,59687.238868,128534.704370,40759.761963,1808,1.00,1,99d1c7fab316,64,53,dict,,21,5
python,bytes,message,100,1,protobuf,7.35.1,3990,3587,50,7577,250626.566416,278784.499582,131978.355550,187,1.00,1,99d1c7fab316,71,59,message,,22,6
python,bytes,message,100,1,mashumaro,3.22,2249,4290,168,6539,444642.063139,233100.233100,152928.582352,5466,1.00,1,99d1c7fab316,138,134,dataclass,,23,7
python,bytes,message,100,1,rapidjson,1.23,7060,6610,168,13670,141643.059490,151285.930408,73152.889539,1492,1.00,1,99d1c7fab316,138,134,dict,,24,8
python,bytes,message,100,1,pydantic,2.13.4,11229,14036,168,25265,89055.125122,71245.369051,39580.447259,2329,1.00,1,99d1c7fab316,138,134,model,,25,9
python,bytes,message,100,1,pickle,python-3.14.0,5534,4216,202,9750,180701.120347,237191.650854,102564.102564,4969,1.00,1,99d1c7fab316,194,193,dataclass,,26,10
python,bytes,message,100,1,dill,0.4.1,67215,10004,202,77219,14877.631481,99960.015994,12950.180655,10948,1.00,1,99d1c7fab316,194,193,dataclass,,27,11
python,bytes,message,100,1,msgspec,0.21.1,1894,1667,80,3561,527983.104541,599880.023995,280819.994384,351,1.00,1,99d1c7fab316,97,89,struct,,28,12
python,bytes,message,100,1,serpyco-rs,1.21.0,3236,3498,168,6734,309023.485785,285877.644368,148500.148500,5466,1.00,1,99d1c7fab316,138,134,dataclass,,29,13
python,bytes,message,100,1,msgspec-msgpack,0.21.1,972,1314,52,2286,1028806.584362,761035.007610,437445.319335,312,1.00,1,99d1c7fab316,72,61,struct,,30,14
python,bytes,message,100,1,cbor2,6.1.3,12656,7451,124,20107,79013.906448,134210.173131,49733.923509,908,1.00,1,99d1c7fab316,122,123,dict,,31,15
python,bytes,message,100,2,dill,0.4.1,51470,7679,202,59149,19428.793472,130225.289751,16906.456576,10948,1.00,1,99d1c7fab316,194,193,dataclass,,32,0
python,bytes,message,100,2,pydantic,2.13.4,5954,11209,168,17163,167954.316426,89214.024445,58264.872109,2329,1.00,1,99d1c7fab316,138,134,model,,33,1
python,bytes,message,100,2,rapidjson,1.23,4681,4182,168,8863,213629.566332,239120.038259,112828.613336,1492,1.00,1,99d1c7fab316,138,134,dict,,34,2
python,bytes,message,100,2,cbor2,6.1.3,5941,4264,124,10205,168321.831342,234521.575985,97991.180794,908,1.00,1,99d1c7fab316,122,123,dict,,35,3
python,bytes,message,100,2,msgspec-msgpack,0.21.1,910,1048,52,1958,1098901.098901,954198.473282,510725.229826,312,1.00,1,99d1c7fab316,72,61,struct,,36,4
python,bytes,message,100,2,serpyco-rs,1.21.0,2142,3032,168,5174,466853.408030,329815.303430,193274.062621,5466,1.00,1,99d1c7fab316,138,134,dataclass,,37,5
python,bytes,message,100,2,json,python-3.14.0,10255,6261,168,16516,97513.408094,159718.894745,60547.348026,2329,1.00,1,99d1c7fab316,138,134,dict,,38,6
python,bytes,message,100,2,mashumaro,3.22,2049,3136,168,5185,488042.947779,318877.551020,192864.030858,5466,1.00,1,99d1c7fab316,138,134,dataclass,,39,7
python,bytes,message,100,2,pickle,python-3.14.0,5194,4233,202,9427,192529.842126,236239.073943,106078.285775,4969,1.00,1,99d1c7fab316,194,193,dataclass,,40,8
python,bytes,message,100,2,protobuf,7.35.1,2498,2096,50,4594,400320.256205,477099.236641,217675.228559,187,1.00,1,99d1c7fab316,71,59,message,,41,9
python,bytes,message,100,2,msgpack,1.2.1,2375,3184,124,5559,421052.631579,314070.351759,179888.469149,521,1.00,1,99d1c7fab316,124,121,dict,,42,10
python,bytes,message,100,2,cloudpickle,3.1.2,15491,2908,202,18399,64553.611775,343878.954608,54350.779934,8946,1.00,1,99d1c7fab316,194,193,dataclass,,43,11
python,bytes,message,100,2,flatbuffers,25.12.19,32126,8247,104,40373,31127.435722,121256.214381,24769.028806,1162,1.00,1,99d1c7fab316,102,107,dataclass,,44,12
python,bytes,message,100,2,orjson,3.11.9,837,1282,168,2119,1194743.130227,780031.201248,471920.717319,5466,1.00,1,99d1c7fab316,138,134,dict,,45,13
python,bytes,message,100,2,msgspec,0.21.1,1420,1305,80,2725,704225.352113,766283.524904,366972.477064,351,1.00,1,99d1c7fab316,97,89,struct,,46,14
python,bytes,message,100,2,avro,1.12.2,11248,5705,44,16953,88904.694168,175284.837862,58986.610040,1808,1.00,1,99d1c7fab316,64,53,dict,,47,15
python,bytes,message,100,3,cloudpickle,3.1.2,10685,3325,202,14010,93589.143659,300751.879699,71377.587438,8946,1.00,1,99d1c7fab316,194,193,dataclass,,48,0
python,bytes,message,100,3,msgspec-msgpack,0.21.1,606,761,52,1367,1650165.016502,1314060.446781,731528.895391,312,1.00,1,99d1c7fab316,72,61,struct,,49,1
python,bytes,message,100,3,serpyco-rs,1.21.0,1708,2095,168,3803,585480.093677,477326.968974,262950.302393,5466,1.00,1,99d1c7fab316,138,134,dataclass,,50,2
python,bytes,message,100,3,pydantic,2.13.4,5054,9869,168,14923,197863.078750,101327.388793,67010.654694,2329,1.00,1,99d1c7fab316,138,134,model,,51,3
python,bytes,message,100,3,mashumaro,3.22,1324,2853,168,4177,755287.009063,350508.236944,239406.272444,5466,1.00,1,99d1c7fab316,138,134,dataclass,,52,4
python,bytes,message,100,3,msgspec,0.21.1,952,921,80,1873,1050420.168067,1085776.330076,533902.829685,351,1.00,1,99d1c7fab316,97,89,struct,,53,5
python,bytes,message,100,3,msgpack,1.2.1,1612,2193,124,3805,620347.394541,455996.352029,262812.089356,521,1.00,1,99d1c7fab316,124,121,dict,,54,6
python,bytes,message,100,3,dill,0.4.1,54953,8505,202,63458,18197.368660,117577.895356,15758.454411,10948,1.00,1,99d1c7fab316,194,193,dataclass,,55,7
python,bytes,message,100,3,flatbuffers,25.12.19,25199,6990,104,32189,39684.114449,143061.516452,31066.513405,1162,1.00,1,99d1c7fab316,102,107,dataclass,,56,8
python,bytes,message,100,3,orjson,3.11.9,715,1197,168,1912,1398601.398601,835421.888053,523012.552301,5466,1.00,1,99d1c7fab316,138,134,dict,,57,9
python,bytes,message,100,3,pickle,python-3.14.0,4190,2902,202,7092,238663.484487,344589.937974,141003.948111,4969,1.00,1,99d1c7fab316,194,193,dataclass,,58,10
python,bytes,message,100,3,json,python-3.14.0,7446,4664,168,12110,134300.295461,214408.233276,82576.383154,2329,1.00,1,99d1c7fab316,138,134,dict,,59,11
python,bytes,message,100,3,avro,1.12.2,7736,4463,44,12199,129265.770424,224064.530585,81973.932290,1808,1.00,1,99d1c7fab316,64,53,dict,,60,12
python,bytes,message,100,3,rapidjson,1.23,3565,4113,168,7678,280504.908836,243131.534160,130242.250586,1492,1.00,1,99d1c7fab316,138,134,dict,,61,13
python,bytes,message,100,3,cbor2,6.1.3,6180,3289,124,9469,161812.297735,304043.782305,105607.772732,908,1.00,1,99d1c7fab316,122,123,dict,,62,14
python,bytes,message,100,3,protobuf,7.35.1,1995,1761,50,3756,501253.132832,567859.170926,266240.681576,187,1.00,1,99d1c7fab316,71,59,message,,63,15
python,bytes,message,100,4,rapidjson,1.23,3339,3456,168,6795,299490.865529,289351.851852,147167.034584,1492,1.00,1,99d1c7fab316,138,134,dict,,64,0
python,bytes,message,100,4,cloudpickle,3.1.2,12902,3371,202,16273,77507.363200,296647.878968,61451.484053,8946,1.00,1,99d1c7fab316,194,193,dataclass,,65,1
python,bytes,message,100,4,mashumaro,3.22,1635,2899,168,4534,611620.795107,344946.533287,220555.800618,5466,1.00,1,99d1c7fab316,138,134,dataclass,,66,2
python,bytes,message,100,4,avro,1.12.2,7012,4181,44,11193,142612.664005,239177.230328,89341.552756,1808,1.00,1,99d1c7fab316,64,53,dict,,67,3
python,bytes,message,100,4,msgspec,0.21.1,1181,1191,80,2372,846740.050804,839630.562552,421585.160202,351,1.00,1,99d1c7fab316,97,89,struct,,68,4
python,bytes,message,100,4,serpyco-rs,1.21.0,1806,1963,168,3769,553709.856035,509424.350484,265322.366676,5466,1.00,1,99d1c7fab316,138,134,dataclass,,69,5
python,bytes,message,100,4,orjson,3.11.9,552,754,168,1306,1811594.202899,1326259.946950,765696.784074,5466,1.00,1,99d1c7fab316,138,134,dict,,70,6
python,bytes,message,100,4,cbor2,6.1.3,4900,2726,124,7626,204081.632653,366837.857667,131130.343562,908,1.00,1,99d1c7fab316,122,123,dict,,71,7
python,bytes,message,100,4,pickle,python-3.14.0,3882,2699,202,6581,257599.175683,370507.595406,151952.590792,4969,1.00,1,99d1c7fab316,194,193,dataclass,,72,8
python,bytes,message,100,4,dill,0.4.1,48460,7555,202,56015,20635.575733,132362.673726,17852.360975,10948,1.00,1,99d1c7fab316,194,193,dataclass,,73,9
python,bytes,message,100,4,pydantic,2.13.4,4885,9606,168,14491,204708.290686,104101.603165,69008.350010,2329,1.00,1,99d1c7fab316,138,134,model,,74,10
python,bytes,message,100,4,flatbuffers,25.12.19,25256,6828,104,32084,39594.551790,146455.770357,31168.183518,1162,1.00,1,99d1c7fab316,102,107,dataclass,,75,11
python,bytes,message,100,4,json,python-3.14.0,6935,4327,168,11262,144196.106705,231107.002542,88794.175102,2329,1.00,1,99d1c7fab316,138,134,dict,,76,12
python,bytes,message,100,4,msgpack,1.2.1,1785,2562,124,4347,560224.089636,390320.062451,230043.708305,521,1.00,1,99d1c7fab316,124,121,dict,,77,13
python,bytes,message,100,4,msgspec-msgpack,0.21.1,709,910,52,1619,1410437.235543,1098901.098901,617665.225448,312,1.00,1,99d1c7fab316,72,61,struct,,78,14
python,bytes,message,100,4,protobuf,7.35.1,1823,1588,50,3411,548546.352167,629722.921914,293169.158605,187,1.00,1,99d1c7fab316,71,59,message,,79,15
python,bytes,message,100,5,mashumaro,3.22,1452,2913,168,4365,688705.234160,343288.705802,229095.074456,5466,1.00,1,99d1c7fab316,138,134,dataclass,,80,0
python,bytes,message,100,5,serpyco-rs,1.21.0,1518,1735,168,3253,658761.528327,576368.876081,307408.545958,5466,1.00,1,99d1c7fab316,138,134,dataclass,,81,1
python,bytes,message,100,5,protobuf,7.35.1,999,1028,50,2027,1001001.001001,972762.645914,493339.911199,187,1.00,1,99d1c7fab316,71,59,message,,82,2
python,bytes,message,100,5,orjson,3.11.9,518,702,168,1220,1930501.930502,1424501.424501,819672.131148,5466,1.00,1,99d1c7fab316,138,134,dict,,83,3
python,bytes,message,100,5,cloudpickle,3.1.2,11968,3283,202,15251,83556.149733,304599.451721,65569.470854,8946,1.00,1,99d1c7fab316,194,193,dataclass,,84,4
python,bytes,message,100,5,rapidjson,1.23,3459,3771,168,7230,289100.896213,265181.649430,138312.586445,1492,1.00,1,99d1c7fab316,138,134,dict,,85,5
python,bytes,message,100,5,pickle,python-3.14.0,3305,2367,202,5672,302571.860817,422475.707647,176304.654443,4969,1.00,1,99d1c7fab316,194,193,dataclass,,86,6
python,bytes,message,100,5,msgpack,1.2.1,1581,1844,124,3425,632511.068944,542299.349241,291970.802920,521,1.00,1,99d1c7fab316,124,121,dict,,87,7
python,bytes,message,100,5,flatbuffers,25.12.19,24944,6868,104,31812,40089.801155,145602.795574,31434.678738,1162,1.00,1,99d1c7fab316,102,107,dataclass,,88,8
python,bytes,message,100,5,json,python-3.14.0,6963,4797,168,11760,143616.257360,208463.623098,85034.013605,2329,1.00,1,99d1c7fab316,138,134,dict,,89,9
python,bytes,message,100,5,pydantic,2.13.4,4556,6822,168,11378,219490.781387,146584.579302,87888.908420,2329,1.00,1,99d1c7fab316,138,134,model,,90,10
python,bytes,message,100,5,cbor2,6.1.3,5987,3313,124,9300,167028.561884,301841.231512,107526.881720,908,1.00,1,99d1c7fab316,122,123,dict,,91,11
python,bytes,message,100,5,msgspec-msgpack,0.21.1,774,934,52,1708,1291989.664083,1070663.811563,585480.093677,312,1.00,1,99d1c7fab316,72,61,struct,,92,12
python,bytes,message,100,5,dill,0.4.1,50654,8042,202,58696,19741.777550,124347.177319,17036.936077,10948,1.00,1,99d1c7fab316,194,193,dataclass,,93,13
python,bytes,message,100,5,avro,1.12.2,8638,4844,44,13482,115767.538782,206440.957886,74172.971369,1808,1.00,1,99d1c7fab316,64,53,dict,,94,14
python,bytes,message,100,5,msgspec,0.21.1,1339,1354,80,2693,746825.989544,738552.437223,371333.085778,351,1.00,1,99d1c7fab316,97,89,struct,,95,15
python,bytes,message,100,6,rapidjson,1.23,3550,3801,168,7351,281690.140845,263088.660879,136035.913481,1492,1.00,1,99d1c7fab316,138,134,dict,,96,0
python,bytes,message,100,6,protobuf,7.35.1,1901,1735,50,3636,526038.926881,576368.876081,275027.502750,187,1.00,1,99d1c7fab316,71,59,message,,97,1
python,bytes,message,100,6,serpyco-rs,1.21.0,2177,3166,168,5343,459347.726229,315855.969678,187160.771102,5466,1.00,1,99d1c7fab316,138,134,dataclass,,98,2
python,bytes,message,100,6,json,python-3.14.0,6797,4939,168,11736,147123.731058,202470.135655,85207.907294,2329,1.00,1,99d1c7fab316,138,134,dict,,99,3
python,bytes,message,100,6,cbor2,6.1.3,5421,3159,124,8580,184467.810367,316555.872111,116550.116550,908,1.00,1,99d1c7fab316,122,123,dict,,100,4
python,bytes,message,100,6,pydantic,2.13.4,4655,7208,168,11863,214822.771214,138734.739179,84295.709348,2329,1.00,1,99d1c7fab316,138,134,model,,101,5
python,bytes,message,100,6,msgpack,1.2.1,1710,2394,124,4104,584795.321637,417710.944027,243664.717349,521,1.00,1,99d1c7fab316,124,121,dict,,102,6
python,bytes,message,100,6,msgspec-msgpack,0.21.1,630,829,52,1459,1587301.587302,1206272.617612,685400.959561,312,1.00,1,99d1c7fab316,72,61,struct,,103,7
python,bytes,message,100,6,dill,0.4.1,46750,8003,202,54753,21390.374332,124953.142572,18263.839424,10948,1.00,1,99d1c7fab316,194,193,dataclass,,104,8
python,bytes,message,100,6,cloudpickle,3.1.2,11504,2771,202,14275,86926.286509,360880.548538,70052.539405,8946,1.00,1,99d1c7fab316,194,193,dataclass,,105,9
python,bytes,message,100,6,orjson,3.11.9,888,1493,168,2381,1126126.126126,669792.364367,419991.600168,5466,1.00,1,99d1c7fab316,138,134,dict,,106,10
python,bytes,message,100,6,mashumaro,3.22,1516,2623,168,4139,659630.606860,381242.851697,241604.252235,5466,1.00,1,99d1c7fab316,138,134,dataclass,,107,11
python,bytes,message,100,6,pickle,python-3.14.0,3226,2191,202,5417,309981.401116,456412.596988,184604.024368,4969,1.00,1,99d1c7fab316,194,193,dataclass,,108,12
python,bytes,message,100,6,avro,1.12.2,7711,4234,44,11945,129684.865776,236183.278224,83717.036417,1808,1.00,1,99d1c7fab316,64,53,dict,,109,13
python,bytes,message,100,6,msgspec,0.21.1,1124,1153,80,2277,889679.715302,867302.688638,439174.352218,351,1.00,1,99d1c7fab316,97,89,struct,,110,14
python,bytes,message,100,6,flatbuffers,25.12.19,24131,6445,104,30576,41440.470764,155159.038014,32705.389848,1162,1.00,1,99d1c7fab316,102,107,dataclass,,111,15
python,bytes,message,100,7,pydantic,2.13.4,4280,8281,168,12561,233644.859813,120758.362517,79611.495900,2329,1.00,1,99d1c7fab316,138,134,model,,112,0
python,bytes,message,100,7,json,python-3.14.0,6896,3223,168,10119,145011.600928,310269.934843,98823.994466,2329,1.00,1,99d1c7fab316,138,134,dict,,113,1
python,bytes,message,100,7,orjson,3.11.9,679,1263,168,1942,1472754.050074,791765.637371,514933.058702,5466,1.00,1,99d1c7fab316,138,134,dict,,114,2
python,bytes,message,100,7,rapidjson,1.23,2916,3394,168,6310,342935.528121,294637.595757,158478.605388,1492,1.00,1,99d1c7fab316,138,134,dict,,115,3
python,bytes,message,100,7,dill,0.4.1,45078,7214,202,52292,22183.770354,138619.351261,19123.384074,10948,1.00,1,99d1c7fab316,194,193,dataclass,,116,4
python,bytes,message,100,7,cloudpickle,3.1.2,10887,2525,202,13412,91852.668320,396039.603960,74560.095437,8946,1.00,1,99d1c7fab316,194,193,dataclass,,117,5
python,bytes,message,100,7,avro,1.12.2,6955,3960,44,10915,143781.452193,252525.252525,91617.040770,1808,1.00,1,99d1c7fab316,64,53,dict,,118,6
python,bytes,message,100,7,protobuf,7.35.1,1714,1534,50,3248,583430.571762,651890.482399,307881.773399,187,1.00,1,99d1c7fab316,71,59,message,,119,7
python,bytes,message,100,7,serpyco-rs,1.21.0,1929,2361,168,4290,518403.317781,423549.343499,233100.233100,5466,1.00,1,99d1c7fab316,138,134,dataclass,,120,8
python,bytes,message,100,7,flatbuffers,25.12.19,24899,6986,104,31885,40162.255512,143143.429717,31362.709738,1162,1.00,1,99d1c7fab316,102,107,dataclass,,121,9
python,bytes,message,100,7,msgpack,1.2.1,1689,2442,124,4131,592066.311427,409500.409500,242072.137497,521,1.00,1,99d1c7fab316,124,121,dict,,122,10
python,bytes,message,100,7,cbor2,6.1.3,6107,7542,124,13649,163746.520386,132590.824715,73265.440692,908,1.00,1,99d1c7fab316,122,123,dict,,123,11
python,bytes,message,100,7,msgspec-msgpack,0.21.1,819,996,52,1815,1221001.221001,1004016.064257,550964.187328,312,1.00,1,99d1c7fab316,72,61,struct,,124,12
python,bytes,message,100,7,pickle,python-3.14.0,4651,2863,202,7514,215007.525263,349283.967866,133084.908171,4969,1.00,1,99d1c7fab316,194,193,dataclass,,125,13
python,bytes,message,100,7,msgspec,0.21.1,1052,1145,80,2197,950570.342205,873362.445415,455166.135640,351,1.00,1,99d1c7fab316,97,89,struct,,126,14
python,bytes,message,100,7,mashumaro,3.22,1477,3325,168,4802,677048.070413,300751.879699,208246.563932,5466,1.00,1,99d1c7fab316,138,134,dataclass,,127,15
python,bytes,message,100,8,pickle,python-3.14.0,3391,2531,202,5922,294898.260100,395100.750691,168861.870990,4969,1.00,1,99d1c7fab316,194,193,dataclass,,128,0
python,bytes,message,100,8,msgspec-msgpack,0.21.1,545,672,52,1217,1834862.385321,1488095.238095,821692.686935,312,1.00,1,99d1c7fab316,72,61,struct,,129,1
python,bytes,message,100,8,json,python-3.14.0,7753,6565,168,14318,128982.329421,152322.924600,69842.156726,2329,1.00,1,99d1c7fab316,138,134,dict,,130,2
python,bytes,message,100,8,cbor2,6.1.3,5035,2605,124,7640,198609.731877,383877.159309,130890.052356,908,1.00,1,99d1c7fab316,122,123,dict,,131,3
python,bytes,message,100,8,dill,0.4.1,49333,7531,202,56864,20270.407232,132784.490771,17585.818796,10948,1.00,1,99d1c7fab316,194,193,dataclass,,132,4
python,bytes,message,100,8,serpyco-rs,1.21.0,1736,2258,168,3994,576036.866359,442869.796280,250375.563345,5466,1.00,1,99d1c7fab316,138,134,dataclass,,133,5
python,bytes,message,100,8,mashumaro,3.22,1205,2216,168,3421,829875.518672,451263.537906,292312.189418,5466,1.00,1,99d1c7fab316,138,134,dataclass,,134,6
python,bytes,message,100,8,msgpack,1.2.1,1697,2455,124,4152,589275.191514,407331.975560,240847.784200,521,1.00,1,99d1c7fab316,124,121,dict,,135,7
python,bytes,message,100,8,rapidjson,1.23,3778,4162,168,7940,264690.312335,240269.101394,125944.584383,1492,1.00,1,99d1c7fab316,138,134,dict,,136,8
python,bytes,message,100,8,orjson,3.11.9,513,788,168,1301,1949317.738791,1269035.532995,768639.508071,5466,1.00,1,99d1c7fab316,138,134,dict,,137,9
python,bytes,message,100,8,avro,1.12.2,8643,4568,44,13211,115700.566933,218914.185639,75694.497010,1808,1.00,1,99d1c7fab316,64,53,dict,,138,10
python,bytes,message,100,8,protobuf,7.35.1,1831,1544,50,3375,546149.645003,647668.393782,296296.296296,187,1.00,1,99d1c7fab316,71,59,message,,139,11
python,bytes,message,100,8,flatbuffers,25.12.19,27964,7210,104,35174,35760.263196,138696.255201,28430.090408,1162,1.00,1,99d1c7fab316,102,107,dataclass,,140,12
python,bytes,message,100,8,cloudpickle,3.1.2,13632,3310,202,16942,73356.807512,302114.803625,59024.908511,8946,1.00,1,99d1c7fab316,194,193,dataclass,,141,13
python,bytes,message,100,8,msgspec,0.21.1,1240,1188,80,2428,806451.612903,841750.841751,411861.614498,351,1.00,1,99d1c7fab316,97,89,struct,,142,14
python,bytes,message,100,8,pydantic,2.13.4,5610,9980,168,15590,178253.119430,100200.400802,64143.681847,2329,1.00,1,99d1c7fab316,138,134,model,,143,15
python,bytes,message,100,9,msgspec-msgpack,0.21.1,595,947,52,1542,1680672.268908,1055966.209081,648508.430610,312,1.00,1,99d1c7fab316,72,61,struct,,144,0
python,bytes,message,100,9,cloudpickle,3.1.2,10257,2788,202,13045,97494.394072,358680.057389,76657.723266,8946,1.00,1,99d1c7fab316,194,193,dataclass,,145,1
python,bytes,message,100,9,dill,0.4.1,49657,7352,202,57009,20138.147693,136017.410229,17541.090003,10948,1.00,1,99d1c7fab316,194,193,dataclass,,146,2
python,bytes,message,100,9,flatbuffers,25.12.19,25172,6582,104,31754,39726.680439,151929.504710,31492.095484,1162,1.00,1,99d1c7fab316,102,107,dataclass,,147,3
python,bytes,message,100,9,msgpack,1.2.1,1586,2320,124,3906,630517.023960,431034.482759,256016.385049,521,1.00,1,99d1c7fab316,124,121,dict,,148,4
python,bytes,message,100,9,mashumaro,3.22,1558,2764,168,4322,641848.523748,361794.500724,231374.363720,5466,1.00,1,99d1c7fab316,138,134,dataclass,,149,5
python,bytes,message,100,9,pickle,python-3.14.0,3607,2609,202,6216,277238.702523,383288.616328,160875.160875,4969,1.00,1,99d1c7fab316,194,193,dataclass,,150,6
python,bytes,message,100,9,msgspec,0.21.1,1089,1028,80,2117,918273.645546,972762.645914,472366.556448,351,1.00,1,99d1c7fab316,97,89,struct,,151,7
python,bytes,message,100,9,cbor2,6.1.3,5773,3128,124,8901,173220.162827,319693.094629,112346.927312,908,1.00,1,99d1c7fab316,122,123,dict,,152,8
python,bytes,message,100,9,serpyco-rs,1.21.0,1839,2016,168,3855,543773.790103,496031.746032,259403.372244,5466,1.00,1,99d1c7fab316,138,134,dataclass,,153,9
python,bytes,message,100,9,rapidjson,1.23,3630,4116,168,7746,275482.093664,242954.324587,129098.889750,1492,1.00,1,99d1c7fab316,138,134,dict,,154,10
python,bytes,message,100,9,pydantic,2.13.4,4665,9282,168,13947,214362.272240,107735.401853,71700.007170,2329,1.00,1,99d1c7fab316,138,134,model,,155,11
python,bytes,message,100,9,avro,1.12.2,8477,4745,44,13222,117966.261649,210748.155954,75631.523219,1808,1.00,1,99d1c7fab316,64,53,dict,,156,12
python,bytes,message,100,9,json,python-3.14.0,7426,3822,168,11248,134661.998384,261643.118786,88904.694168,2329,1.00,1,99d1c7fab316,138,134,dict,,157,13
python,bytes,message,100,9,protobuf,7.35.1,1997,1820,50,3817,500751.126690,549450.549451,261985.852764,187,1.00,1,99d1c7fab316,71,59,message,,158,14
python,bytes,message,100,9,orjson,3.11.9,711,1143,168,1854,1406469.760900,874890.638670,539374.325782,5466,1.00,1,99d1c7fab316,138,134,dict,,159,15
python,bytes,message,100,10,mashumaro,3.22,1166,2415,168,3581,857632.933105,414078.674948,279251.605697,5466,1.00,1,99d1c7fab316,138,134,dataclass,,160,0
python,bytes,message,100,10,avro,1.12.2,6442,3872,44,10314,155231.294629,258264.462810,96955.594338,1808,1.00,1,99d1c7fab316,64,53,dict,,161,1
python,bytes,message,100,10,pydantic,2.13.4,3621,7820,168,11441,276166.804750,127877.237852,87404.947120,2329,1.00,1,99d1c7fab316,138,134,model,,162,2
python,bytes,message,100,10,protobuf,7.35.1,1226,1240,50,2466,815660.685155,806451.612903,405515.004055,187,1.00,1,99d1c7fab316,71,59,message,,163,3
python,bytes,message,100,10,cbor2,6.1.3,5402,3123,124,8525,185116.623473,320204.931156,117302.052786,908,1.00,1,99d1c7fab316,122,123,dict,,164,4
python,bytes,message,100,10,pickle,python-3.14.0,4491,3348,202,7839,222667.557337,298685.782557,127567.291746,4969,1.00,1,99d1c7fab316,194,193,dataclass,,165,5
python,bytes,message,100,10,json,python-3.14.0,6661,3845,168,10506,150127.608467,260078.023407,95183.704550,2329,1.00,1,99d1c7fab316,138,134,dict,,166,6
