Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
c,bytes,document,100,23,tinycbor,0.6.0,1199,5492,343,6691,834028.356964,182083.029862,149454.491107,0,1.0,1,c4a54cdecc67,,440,3
c,bytes,document,100,23,custom-binary,v2-1.0,173,177,207,350,5780346.820809,5649717.514124,2857142.857143,0,1.0,1,c4a54cdecc67,,441,4
c,bytes,document,100,23,qcbor,1.5.1,2529,5161,343,7690,395413.206801,193760.899051,130039.011704,0,1.0,1,c4a54cdecc67,,442,5
c,bytes,document,100,23,zcbor,0.9,1189,6683,354,7872,841042.893188,149633.398174,127032.520325,0,1.0,1,c4a54cdecc67,,443,6
c,bytes,document,100,23,mpack,1.1,664,2219,335,2883,1506024.096386,450653.447499,346860.908776,0,1.0,1,c4a54cdecc67,,444,7
c,bytes,document,100,23,nanopb,0.4.9,524,253,166,777,1908396.946565,3952569.169960,1287001.287001,0,1.0,1,c4a54cdecc67,,445,8
c,bytes,document,100,23,msgpack-c,6.0.1,1206,1206,335,2412,829187.396352,829187.396352,414593.698176,0,1.0,1,c4a54cdecc67,,446,9
c,bytes,document,100,23,parson,1.5.3,14999,6200,460,21199,66671.111407,161290.322581,47172.036417,0,1.0,1,c4a54cdecc67,,447,10
c,bytes,document,100,23,ubj,1.0-min,197,108,244,305,5076142.131980,9259259.259259,3278688.524590,0,1.0,1,c4a54cdecc67,,448,11
c,bytes,document,100,23,libbson,1.27.5,4312,2757,577,7069,231910.946197,362713.093943,141462.724572,0,1.0,1,c4a54cdecc67,,449,12
c,bytes,document,100,23,jansson,2.14,13140,8543,460,21683,76103.500761,117054.898748,46119.079463,0,1.0,1,c4a54cdecc67,,450,13
c,bytes,document,100,23,json-c,0.15,7824,9801,460,17625,127811.860941,102030.405061,56737.588652,0,1.0,1,c4a54cdecc67,,451,14
c,bytes,document,100,23,yyjson,0.10.0,24966,1656,460,26622,40054.474085,603864.734300,37562.917887,0,1.0,1,c4a54cdecc67,,452,15
c,bytes,document,100,23,avro-c,1.11.3,553,521,210,1074,1808318.264014,1919385.796545,931098.696462,0,1.0,1,c4a54cdecc67,,453,16
c,bytes,document,100,23,cJSON,1.7.18,6492,4283,460,10775,154035.736291,233481.204763,92807.424594,0,1.0,1,c4a54cdecc67,,454,17
c,bytes,document,100,23,cbor-encode,0.11.0,6299,6173,457,12472,158755.357993,161995.788110,80179.602309,0,1.0,1,c4a54cdecc67,,455,18
c,bytes,document,100,24,nanopb,0.4.9,575,291,166,866,1739130.434783,3436426.116838,1154734.411085,0,1.0,1,c4a54cdecc67,,456,0
c,bytes,document,100,24,tinycbor,0.6.0,1183,5660,343,6843,845308.537616,176678.445230,146134.736227,0,1.0,1,c4a54cdecc67,,457,1
c,bytes,document,100,24,parson,1.5.3,14191,6177,460,20368,70467.197520,161890.885543,49096.622152,0,1.0,1,c4a54cdecc67,,458,2
c,bytes,document,100,24,protobuf-wire,wire-v2,603,268,166,871,1658374.792703,3731343.283582,1148105.625718,0,1.0,1,c4a54cdecc67,,459,3
c,bytes,document,100,24,avro-c,1.11.3,398,429,210,827,2512562.814070,2331002.331002,1209189.842805,0,1.0,1,c4a54cdecc67,,460,4
c,bytes,document,100,24,protobuf-c,1.5.0,695,285,166,980,1438848.920863,3508771.929825,1020408.163265,0,1.0,1,c4a54cdecc67,,461,5
c,bytes,document,100,24,custom-binary,v2-1.0,185,117,207,302,5405405.405405,8547008.547009,3311258.278146,0,1.0,1,c4a54cdecc67,,462,6
c,bytes,document,100,24,yyjson,0.10.0,4891,1511,460,6402,204457.166224,661813.368630,156201.187129,0,1.0,1,c4a54cdecc67,,463,7
c,bytes,document,100,24,qcbor,1.5.1,3109,5783,343,8892,321646.831779,172920.629431,112460.638776,0,1.0,1,c4a54cdecc67,,464,8
c,bytes,document,100,24,zcbor,0.9,1991,7001,354,8992,502260.170768,142836.737609,111209.964413,0,1.0,1,c4a54cdecc67,,465,9
c,bytes,document,100,24,json-c,0.15,8578,9768,460,18346,116577.290744,102375.102375,54507.794615,0,1.0,1,c4a54cdecc67,,466,10
c,bytes,document,100,24,mpack,1.1,776,1695,335,2471,1288659.793814,589970.501475,404694.455686,0,1.0,1,c4a54cdecc67,,467,11
c,bytes,document,100,24,libbson,1.27.5,3678,2979,577,6657,271886.895052,335683.115139,150217.815833,0,1.0,1,c4a54cdecc67,,468,12
c,bytes,document,100,24,cbor-encode,0.11.0,7087,6041,457,13128,141103.428813,165535.507366,76173.065204,0,1.0,1,c4a54cdecc67,,469,13
c,bytes,document,100,24,ubj,1.0-min,240,180,244,420,4166666.666667,5555555.555556,2380952.380952,0,1.0,1,c4a54cdecc67,,470,14
c,bytes,document,100,24,msgpack-c,6.0.1,983,2413,335,3396,1017293.997965,414421.881475,294464.075383,0,1.0,1,c4a54cdecc67,,471,15
c,bytes,document,100,24,jansson,2.14,10122,8675,460,18797,98794.704604,115273.775216,53199.978720,0,1.0,1,c4a54cdecc67,,472,16
c,bytes,document,100,24,flatcc,0.6.1,543,102,236,645,1841620.626151,9803921.568627,1550387.596899,0,1.0,1,c4a54cdecc67,,473,17
c,bytes,document,100,24,cJSON,1.7.18,5266,3781,460,9047,189897.455374,264480.296218,110533.878634,0,1.0,1,c4a54cdecc67,,474,18
c,bytes,document,100,25,msgpack-c,6.0.1,839,1763,335,2602,1191895.113230,567214.974475,384319.754035,0,1.0,1,c4a54cdecc67,,475,0
c,bytes,document,100,25,protobuf-wire,wire-v2,555,253,166,808,1801801.801802,3952569.169960,1237623.762376,0,1.0,1,c4a54cdecc67,,476,1
c,bytes,document,100,25,jansson,2.14,8727,8467,460,17194,114586.914174,118105.586394,58159.823194,0,1.0,1,c4a54cdecc67,,477,2
c,bytes,document,100,25,libbson,1.27.5,4121,2420,577,6541,242659.548653,413223.140496,152881.822351,0,1.0,1,c4a54cdecc67,,478,3
c,bytes,document,100,25,yyjson,0.10.0,2726,1533,460,4259,366837.857667,652315.720809,234796.900681,0,1.0,1,c4a54cdecc67,,479,4
c,bytes,document,100,25,nanopb,0.4.9,544,367,166,911,1838235.294118,2724795.640327,1097694.840834,0,1.0,1,c4a54cdecc67,,480,5
c,bytes,document,100,25,cJSON,1.7.18,5540,3762,460,9302,180505.415162,265816.055290,107503.762632,0,1.0,1,c4a54cdecc67,,481,6
c,bytes,document,100,25,qcbor,1.5.1,2609,5935,343,8544,383288.616328,168491.996630,117041.198502,0,1.0,1,c4a54cdecc67,,482,7
c,bytes,document,100,25,protobuf-c,1.5.0,562,258,166,820,1779359.430605,3875968.992248,1219512.195122,0,1.0,1,c4a54cdecc67,,483,8
c,bytes,document,100,25,flatcc,0.6.1,367,77,236,444,2724795.640327,12987012.987013,2252252.252252,0,1.0,1,c4a54cdecc67,,484,9
c,bytes,document,100,25,parson,1.5.3,14579,5654,460,20233,68591.810138,176865.935621,49424.207977,0,1.0,1,c4a54cdecc67,,485,10
c,bytes,document,100,25,cbor-encode,0.11.0,5703,5797,457,11500,175346.308960,172503.018803,86956.521739,0,1.0,1,c4a54cdecc67,,486,11
c,bytes,document,100,25,json-c,0.15,7894,9446,460,17340,126678.489992,105864.916367,57670.126874,0,1.0,1,c4a54cdecc67,,487,12
c,bytes,document,100,25,ubj,1.0-min,235,168,244,403,4255319.148936,5952380.952381,2481389.578164,0,1.0,1,c4a54cdecc67,,488,13
c,bytes,document,100,25,zcbor,0.9,1332,6931,354,8263,750750.750751,144279.324773,121021.420791,0,1.0,1,c4a54cdecc67,,489,14
c,bytes,document,100,25,avro-c,1.11.3,763,474,210,1237,1310615.989515,2109704.641350,808407.437348,0,1.0,1,c4a54cdecc67,,490,15
c,bytes,document,100,25,mpack,1.1,739,1769,335,2508,1353179.972936,565291.124929,398724.082935,0,1.0,1,c4a54cdecc67,,491,16
c,bytes,document,100,25,custom-binary,v2-1.0,181,109,207,290,5524861.878453,9174311.926606,3448275.862069,0,1.0,1,c4a54cdecc67,,492,17
c,bytes,document,100,25,tinycbor,0.6.0,1178,5373,343,6551,848896.434635,186115.764005,152648.450618,0,1.0,1,c4a54cdecc67,,493,18
c,bytes,document,100,26,libbson,1.27.5,3567,2528,577,6095,280347.631063,395569.620253,164068.908942,0,1.0,1,c4a54cdecc67,,494,0
c,bytes,document,100,26,mpack,1.1,661,1215,335,1876,1512859.304085,823045.267490,533049.040512,0,1.0,1,c4a54cdecc67,,495,1
c,bytes,document,100,26,qcbor,1.5.1,2464,5450,343,7914,405844.155844,183486.238532,126358.352287,0,1.0,1,c4a54cdecc67,,496,2
c,bytes,document,100,26,yyjson,0.10.0,2458,1551,460,4009,406834.825061,644745.325596,249438.762784,0,1.0,1,c4a54cdecc67,,497,3
c,bytes,document,100,26,cbor-encode,0.11.0,6374,5514,457,11888,156887.354879,181356.546971,84118.438762,0,1.0,1,c4a54cdecc67,,498,4
c,bytes,document,100,26,nanopb,0.4.9,581,274,166,855,1721170.395869,3649635.036496,1169590.643275,0,1.0,1,c4a54cdecc67,,499,5
c,bytes,document,100,26,json-c,0.15,6887,8927,460,15814,145201.103528,112019.715470,63235.108132,0,1.0,1,c4a54cdecc67,,500,6
c,bytes,document,100,26,zcbor,0.9,1255,6688,354,7943,796812.749004,149521.531100,125897.016241,0,1.0,1,c4a54cdecc67,,501,7
c,bytes,document,100,26,jansson,2.14,11139,9027,460,20166,89774.665589,110778.774787,49588.416146,0,1.0,1,c4a54cdecc67,,502,8
c,bytes,document,100,26,ubj,1.0-min,250,138,244,388,4000000.000000,7246376.811594,2577319.587629,0,1.0,1,c4a54cdecc67,,503,9
c,bytes,document,100,26,cJSON,1.7.18,5378,4216,460,9594,185942.729639,237191.650854,104231.811549,0,1.0,1,c4a54cdecc67,,504,10
c,bytes,document,100,26,tinycbor,0.6.0,1036,5401,343,6437,965250.965251,185150.897982,155351.871990,0,1.0,1,c4a54cdecc67,,505,11
c,bytes,document,100,26,protobuf-wire,wire-v2,620,334,166,954,1612903.225806,2994011.976048,1048218.029350,0,1.0,1,c4a54cdecc67,,506,12
c,bytes,document,100,26,flatcc,0.6.1,504,126,236,630,1984126.984127,7936507.936508,1587301.587302,0,1.0,1,c4a54cdecc67,,507,13
c,bytes,document,100,26,protobuf-c,1.5.0,556,293,166,849,1798561.151079,3412969.283276,1177856.301531,0,1.0,1,c4a54cdecc67,,508,14
c,bytes,document,100,26,msgpack-c,6.0.1,1067,2069,335,3136,937207.122774,483325.277912,318877.551020,0,1.0,1,c4a54cdecc67,,509,15
c,bytes,document,100,26,avro-c,1.11.3,515,473,210,988,1941747.572816,2114164.904863,1012145.748988,0,1.0,1,c4a54cdecc67,,510,16
c,bytes,document,100,26,parson,1.5.3,16641,6521,460,23162,60092.542515,153350.713081,43174.164580,0,1.0,1,c4a54cdecc67,,511,17
c,bytes,document,100,26,custom-binary,v2-1.0,156,97,207,253,6410256.410256,10309278.350515,3952569.169960,0,1.0,1,c4a54cdecc67,,512,18
c,bytes,document,100,27,custom-binary,v2-1.0,119,59,207,178,8403361.344538,16949152.542373,5617977.528090,0,1.0,1,c4a54cdecc67,,513,0
c,bytes,document,100,27,zcbor,0.9,1323,6740,354,8063,755857.898715,148367.952522,124023.316383,0,1.0,1,c4a54cdecc67,,514,1
c,bytes,document,100,27,yyjson,0.10.0,3738,1640,460,5378,267522.739433,609756.097561,185942.729639,0,1.0,1,c4a54cdecc67,,515,2
c,bytes,document,100,27,avro-c,1.11.3,349,351,210,700,2865329.512894,2849002.849003,1428571.428571,0,1.0,1,c4a54cdecc67,,516,3
c,bytes,document,100,27,msgpack-c,6.0.1,841,1188,335,2029,1189060.642093,841750.841751,492853.622474,0,1.0,1,c4a54cdecc67,,517,4
c,bytes,document,100,27,jansson,2.14,9359,8537,460,17896,106849.022331,117137.167623,55878.408583,0,1.0,1,c4a54cdecc67,,518,5
c,bytes,document,100,27,ubj,1.0-min,196,136,244,332,5102040.816327,7352941.176471,3012048.192771,0,1.0,1,c4a54cdecc67,,519,6
c,bytes,document,100,27,protobuf-c,1.5.0,535,249,166,784,1869158.878505,4016064.257028,1275510.204082,0,1.0,1,c4a54cdecc67,,520,7
c,bytes,document,100,27,mpack,1.1,706,2099,335,2805,1416430.594901,476417.341591,356506.238859,0,1.0,1,c4a54cdecc67,,521,8
c,bytes,document,100,27,flatcc,0.6.1,462,100,236,562,2164502.164502,10000000.000000,1779359.430605,0,1.0,1,c4a54cdecc67,,522,9
c,bytes,document,100,27,parson,1.5.3,29537,6216,460,35753,33855.841826,160875.160875,27969.680866,0,1.0,1,c4a54cdecc67,,523,10
c,bytes,document,100,27,nanopb,0.4.9,577,283,166,860,1733102.253033,3533568.904594,1162790.697674,0,1.0,1,c4a54cdecc67,,524,11
c,bytes,document,100,27,cbor-encode,0.11.0,5834,5867,457,11701,171408.981831,170444.861087,85462.780959,0,1.0,1,c4a54cdecc67,,525,12
c,bytes,document,100,27,tinycbor,0.6.0,1055,5355,343,6410,947867.298578,186741.363212,156006.240250,0,1.0,1,c4a54cdecc67,,526,13
c,bytes,document,100,27,libbson,1.27.5,6160,2732,577,8892,162337.662338,366032.210835,112460.638776,0,1.0,1,c4a54cdecc67,,527,14
c,bytes,document,100,27,qcbor,1.5.1,2701,5453,343,8154,370233.246946,183385.292500,122639.195487,0,1.0,1,c4a54cdecc67,,528,15
c,bytes,document,100,27,protobuf-wire,wire-v2,597,257,166,854,1675041.876047,3891050.583658,1170960.187354,0,1.0,1,c4a54cdecc67,,529,16
c,bytes,document,100,27,json-c,0.15,8049,9660,460,17709,124239.035905,103519.668737,56468.462364,0,1.0,1,c4a54cdecc67,,530,17
c,bytes,document,100,27,cJSON,1.7.18,6320,4473,460,10793,158227.848101,223563.603845,92652.645233,0,1.0,1,c4a54cdecc67,,531,18
c,bytes,document,100,28,jansson,2.14,8511,8548,460,17059,117495.006462,116986.429574,58620.083241,0,1.0,1,c4a54cdecc67,,532,0
c,bytes,document,100,28,cbor-encode,0.11.0,5270,5511,457,10781,189753.320683,181455.271276,92755.774047,0,1.0,1,c4a54cdecc67,,533,1
c,bytes,document,100,28,avro-c,1.11.3,640,487,210,1127,1562500.000000,2053388.090349,887311.446318,0,1.0,1,c4a54cdecc67,,534,2
c,bytes,document,100,28,nanopb,0.4.9,497,237,166,734,2012072.434608,4219409.282700,1362397.820163,0,1.0,1,c4a54cdecc67,,535,3
c,bytes,document,100,28,zcbor,0.9,1353,6573,354,7926,739098.300074,152137.532329,126167.045168,0,1.0,1,c4a54cdecc67,,536,4
c,bytes,document,100,28,protobuf-c,1.5.0,577,256,166,833,1733102.253033,3906250.000000,1200480.192077,0,1.0,1,c4a54cdecc67,,537,5
c,bytes,document,100,28,libbson,1.27.5,3377,2510,577,5887,296120.817293,398406.374502,169865.806013,0,1.0,1,c4a54cdecc67,,538,6
c,bytes,document,100,28,parson,1.5.3,13796,5732,460,19528,72484.778197,174459.176553,51208.521098,0,1.0,1,c4a54cdecc67,,539,7
c,bytes,document,100,28,yyjson,0.10.0,4694,1602,460,6296,213037.920750,624219.725343,158831.003812,0,1.0,1,c4a54cdecc67,,540,8
c,bytes,document,100,28,msgpack-c,6.0.1,1009,1296,335,2305,991080.277502,771604.938272,433839.479393,0,1.0,1,c4a54cdecc67,,541,9
c,bytes,document,100,28,cJSON,1.7.18,6017,4105,460,10122,166195.778627,243605.359318,98794.704604,0,1.0,1,c4a54cdecc67,,542,10
c,bytes,document,100,28,json-c,0.15,8331,8910,460,17241,120033.609411,112233.445567,58001.276028,0,1.0,1,c4a54cdecc67,,543,11
c,bytes,document,100,28,ubj,1.0-min,247,136,244,383,4048582.995951,7352941.176471,2610966.057441,0,1.0,1,c4a54cdecc67,,544,12
c,bytes,document,100,28,qcbor,1.5.1,2600,5629,343,8229,384615.384615,177651.447859,121521.448536,0,1.0,1,c4a54cdecc67,,545,13
c,bytes,document,100,28,protobuf-wire,wire-v2,576,247,166,823,1736111.111111,4048582.995951,1215066.828676,0,1.0,1,c4a54cdecc67,,546,14
c,bytes,document,100,28,mpack,1.1,789,1697,335,2486,1267427.122940,589275.191514,402252.614642,0,1.0,1,c4a54cdecc67,,547,15
c,bytes,document,100,28,tinycbor,0.6.0,1056,5483,343,6539,946969.696970,182381.907715,152928.582352,0,1.0,1,c4a54cdecc67,,548,16
c,bytes,document,100,28,custom-binary,v2-1.0,177,101,207,278,5649717.514124,9900990.099010,3597122.302158,0,1.0,1,c4a54cdecc67,,549,17
c,bytes,document,100,28,flatcc,0.6.1,622,110,236,732,1607717.041801,9090909.090909,1366120.218579,0,1.0,1,c4a54cdecc67,,550,18
c,bytes,document,100,29,custom-binary,v2-1.0,80,65,207,145,12500000.000000,15384615.384615,6896551.724138,0,1.0,1,c4a54cdecc67,,551,0
c,bytes,document,100,29,msgpack-c,6.0.1,898,1118,335,2016,1113585.746102,894454.382826,496031.746032,0,1.0,1,c4a54cdecc67,,552,1
c,bytes,document,100,29,cbor-encode,0.11.0,6327,5642,457,11969,158052.789632,177242.112726,83549.168686,0,1.0,1,c4a54cdecc67,,553,2
c,bytes,document,100,29,cJSON,1.7.18,4952,3612,460,8564,201938.610662,276854.928018,116767.865483,0,1.0,1,c4a54cdecc67,,554,3
c,bytes,document,100,29,libbson,1.27.5,3269,2437,577,5706,305903.946161,410340.582684,175254.118472,0,1.0,1,c4a54cdecc67,,555,4
c,bytes,document,100,29,avro-c,1.11.3,519,440,210,959,1926782.273603,2272727.272727,1042752.867570,0,1.0,1,c4a54cdecc67,,556,5
c,bytes,document,100,29,qcbor,1.5.1,2497,5394,343,7891,400480.576692,185391.175380,126726.650615,0,1.0,1,c4a54cdecc67,,557,6
c,bytes,document,100,29,mpack,1.1,625,2379,335,3004,1600000.000000,420344.682640,332889.480692,0,1.0,1,c4a54cdecc67,,558,7
c,bytes,document,100,29,zcbor,0.9,1409,6558,354,7967,709723.207949,152485.513876,125517.760763,0,1.0,1,c4a54cdecc67,,559,8
c,bytes,document,100,29,jansson,2.14,11610,8719,460,20329,86132.644272,114692.051841,49190.811156,0,1.0,1,c4a54cdecc67,,560,9
c,bytes,document,100,29,protobuf-wire,wire-v2,550,278,166,828,1818181.818182,3597122.302158,1207729.468599,0,1.0,1,c4a54cdecc67,,561,10
c,bytes,document,100,29,ubj,1.0-min,214,134,244,348,4672897.196262,7462686.567164,2873563.218391,0,1.0,1,c4a54cdecc67,,562,11
c,bytes,document,100,29,json-c,0.15,7826,8976,460,16802,127779.197547,111408.199643,59516.724200,0,1.0,1,c4a54cdecc67,,563,12
c,bytes,document,100,29,protobuf-c,1.5.0,581,236,166,817,1721170.395869,4237288.135593,1223990.208078,0,1.0,1,c4a54cdecc67,,564,13
c,bytes,document,100,29,tinycbor,0.6.0,1056,5534,343,6590,946969.696970,180701.120347,151745.068285,0,1.0,1,c4a54cdecc67,,565,14
c,bytes,document,100,29,parson,1.5.3,18216,6452,460,24668,54896.794027,154990.700558,40538.349278,0,1.0,1,c4a54cdecc67,,566,15
c,bytes,document,100,29,nanopb,0.4.9,541,219,166,760,1848428.835490,4566210.045662,1315789.473684,0,1.0,1,c4a54cdecc67,,567,16
c,bytes,document,100,29,flatcc,0.6.1,462,110,236,572,2164502.164502,9090909.090909,1748251.748252,0,1.0,1,c4a54cdecc67,,568,17
c,bytes,document,100,29,yyjson,0.10.0,3470,1528,460,4998,288184.438040,654450.261780,200080.032013,0,1.0,1,c4a54cdecc67,,569,18
c,bytes,document,100,30,libbson,1.27.5,3264,2385,577,5649,306372.549020,419287.211740,177022.481855,0,1.0,1,c4a54cdecc67,,570,0
c,bytes,document,100,30,tinycbor,0.6.0,858,5740,343,6598,1165501.165501,174216.027875,151561.079115,0,1.0,1,c4a54cdecc67,,571,1
c,bytes,document,100,30,protobuf-wire,wire-v2,551,264,166,815,1814882.032668,3787878.787879,1226993.865031,0,1.0,1,c4a54cdecc67,,572,2
c,bytes,document,100,30,jansson,2.14,9186,8577,460,17763,108861.310690,116590.882593,56296.796712,0,1.0,1,c4a54cdecc67,,573,3
c,bytes,document,100,30,cJSON,1.7.18,4921,3927,460,8848,203210.729527,254647.313471,113019.891501,0,1.0,1,c4a54cdecc67,,574,4
c,bytes,document,100,30,cbor-encode,0.11.0,5819,5721,457,11540,171850.833477,174794.616326,86655.112652,0,1.0,1,c4a54cdecc67,,575,5
c,bytes,document,100,30,zcbor,0.9,1242,6438,354,7680,805152.979066,155327.741535,130208.333333,0,1.0,1,c4a54cdecc67,,576,6
c,bytes,document,100,30,custom-binary,v2-1.0,165,109,207,274,6060606.060606,9174311.926606,3649635.036496,0,1.0,1,c4a54cdecc67,,577,7
c,bytes,document,100,30,json-c,0.15,8282,9025,460,17307,120743.781695,110803.324100,57780.088981,0,1.0,1,c4a54cdecc67,,578,8
c,bytes,document,100,30,flatcc,0.6.1,419,76,236,495,2386634.844869,13157894.736842,2020202.020202,0,1.0,1,c4a54cdecc67,,579,9
c,bytes,document,100,30,yyjson,0.10.0,2733,1466,460,4199,365898.280278,682128.240109,238151.940938,0,1.0,1,c4a54cdecc67,,580,10
c,bytes,document,100,30,nanopb,0.4.9,532,219,166,751,1879699.248120,4566210.045662,1331557.922770,0,1.0,1,c4a54cdecc67,,581,11
c,bytes,document,100,30,protobuf-c,1.5.0,564,242,166,806,1773049.645390,4132231.404959,1240694.789082,0,1.0,1,c4a54cdecc67,,582,12
c,bytes,document,100,30,qcbor,1.5.1,2613,5510,343,8123,382701.875239,181488.203267,123107.226394,0,1.0,1,c4a54cdecc67,,583,13
c,bytes,document,100,30,parson,1.5.3,14807,5846,460,20653,67535.625042,171057.133082,48419.115867,0,1.0,1,c4a54cdecc67,,584,14
c,bytes,document,100,30,avro-c,1.11.3,551,420,210,971,1814882.032668,2380952.380952,1029866.117405,0,1.0,1,c4a54cdecc67,,585,15
c,bytes,document,100,30,msgpack-c,6.0.1,995,2389,335,3384,1005025.125628,418585.182085,295508.274232,0,1.0,1,c4a54cdecc67,,586,16
c,bytes,document,100,30,ubj,1.0-min,224,253,244,477,4464285.714286,3952569.169960,2096436.058700,0,1.0,1,c4a54cdecc67,,587,17
c,bytes,document,100,30,mpack,1.1,693,1408,335,2101,1443001.443001,710227.272727,475963.826749,0,1.0,1,c4a54cdecc67,,588,18
c,bytes,document,100,31,protobuf-c,1.5.0,506,229,166,735,1976284.584980,4366812.227074,1360544.217687,0,1.0,1,c4a54cdecc67,,589,0
c,bytes,document,100,31,tinycbor,0.6.0,928,6333,343,7261,1077586.206897,157903.047529,137722.076849,0,1.0,1,c4a54cdecc67,,590,1
c,bytes,document,100,31,parson,1.5.3,12994,5089,460,18083,76958.596275,196502.259776,55300.558536,0,1.0,1,c4a54cdecc67,,591,2
c,bytes,document,100,31,json-c,0.15,6364,9324,460,15688,157133.878064,107250.107250,63742.988271,0,1.0,1,c4a54cdecc67,,592,3
c,bytes,document,100,31,nanopb,0.4.9,463,214,166,677,2159827.213823,4672897.196262,1477104.874446,0,1.0,1,c4a54cdecc67,,593,4
c,bytes,document,100,31,avro-c,1.11.3,338,318,210,656,2958579.881657,3144654.088050,1524390.243902,0,1.0,1,c4a54cdecc67,,594,5
c,bytes,document,100,31,mpack,1.1,557,1412,335,1969,1795332.136445,708215.297450,507872.016252,0,1.0,1,c4a54cdecc67,,595,6
c,bytes,document,100,31,custom-binary,v2-1.0,152,92,207,244,6578947.368421,10869565.217391,4098360.655738,0,1.0,1,c4a54cdecc67,,596,7
c,bytes,document,100,31,protobuf-wire,wire-v2,495,266,166,761,2020202.020202,3759398.496241,1314060.446781,0,1.0,1,c4a54cdecc67,,597,8
c,bytes,document,100,31,flatcc,0.6.1,444,83,236,527,2252252.252252,12048192.771084,1897533.206831,0,1.0,1,c4a54cdecc67,,598,9
c,bytes,document,100,31,yyjson,0.10.0,2243,1370,460,3613,445831.475702,729927.007299,276778.300581,0,1.0,1,c4a54cdecc67,,599,10
c,bytes,document,100,31,zcbor,0.9,1180,6370,354,7550,847457.627119,156985.871272,132450.331126,0,1.0,1,c4a54cdecc67,,600,11
c,bytes,document,100,31,cbor-encode,0.11.0,5838,5021,457,10859,171291.538198,199163.513244,92089.511005,0,1.0,1,c4a54cdecc67,,601,12
c,bytes,document,100,31,msgpack-c,6.0.1,1008,2103,335,3111,992063.492063,475511.174513,321440.051430,0,1.0,1,c4a54cdecc67,,602,13
c,bytes,document,100,31,cJSON,1.7.18,6202,3873,460,10075,161238.310223,258197.779499,99255.583127,0,1.0,1,c4a54cdecc67,,603,14
c,bytes,document,100,31,qcbor,1.5.1,2595,5397,343,7992,385356.454721,185288.123031,125125.125125,0,1.0,1,c4a54cdecc67,,604,15
c,bytes,document,100,31,jansson,2.14,8466,8342,460,16808,118119.536971,119875.329657,59495.478344,0,1.0,1,c4a54cdecc67,,605,16
c,bytes,document,100,31,ubj,1.0-min,222,123,244,345,4504504.504505,8130081.300813,2898550.724638,0,1.0,1,c4a54cdecc67,,606,17
c,bytes,document,100,31,libbson,1.27.5,4224,2446,577,6670,236742.424242,408830.744072,149925.037481,0,1.0,1,c4a54cdecc67,,607,18
c,bytes,document,100,32,protobuf-c,1.5.0,562,240,166,802,1779359.430605,4166666.666667,1246882.793017,0,1.0,1,c4a54cdecc67,,608,0
c,bytes,document,100,32,zcbor,0.9,1260,6741,354,8001,793650.793651,148345.942738,124984.376953,0,1.0,1,c4a54cdecc67,,609,1
c,bytes,document,100,32,msgpack-c,6.0.1,992,1278,335,2270,1008064.516129,782472.613459,440528.634361,0,1.0,1,c4a54cdecc67,,610,2
c,bytes,document,100,32,yyjson,0.10.0,2534,1353,460,3887,394632.991318,739098.300074,257267.815796,0,1.0,1,c4a54cdecc67,,611,3
c,bytes,document,100,32,tinycbor,0.6.0,1050,5533,343,6583,952380.952381,180733.779143,151906.425642,0,1.0,1,c4a54cdecc67,,612,4
c,bytes,document,100,32,libbson,1.27.5,2933,2187,577,5120,340947.834981,457247.370828,195312.500000,0,1.0,1,c4a54cdecc67,,613,5
c,bytes,document,100,32,custom-binary,v2-1.0,154,107,207,261,6493506.493506,9345794.392523,3831417.624521,0,1.0,1,c4a54cdecc67,,614,6
c,bytes,document,100,32,cJSON,1.7.18,5525,3789,460,9314,180995.475113,263921.879124,107365.256603,0,1.0,1,c4a54cdecc67,,615,7
c,bytes,document,100,32,cbor-encode,0.11.0,5337,5589,457,10926,187371.182312,178922.884237,91524.803222,0,1.0,1,c4a54cdecc67,,616,8
c,bytes,document,100,32,avro-c,1.11.3,492,392,210,884,2032520.325203,2551020.408163,1131221.719457,0,1.0,1,c4a54cdecc67,,617,9
c,bytes,document,100,32,flatcc,0.6.1,453,73,236,526,2207505.518764,13698630.136986,1901140.684411,0,1.0,1,c4a54cdecc67,,618,10
c,bytes,document,100,32,jansson,2.14,7980,8363,460,16343,125313.283208,119574.315437,61188.276326,0,1.0,1,c4a54cdecc67,,619,11
c,bytes,document,100,32,mpack,1.1,705,2880,335,3585,1418439.716312,347222.222222,278940.027894,0,1.0,1,c4a54cdecc67,,620,12
c,bytes,document,100,32,protobuf-wire,wire-v2,549,252,166,801,1821493.624772,3968253.968254,1248439.450687,0,1.0,1,c4a54cdecc67,,621,13
c,bytes,document,100,32,nanopb,0.4.9,539,271,166,810,1855287.569573,3690036.900369,1234567.901235,0,1.0,1,c4a54cdecc67,,622,14
c,bytes,document,100,32,ubj,1.0-min,221,141,244,362,4524886.877828,7092198.581560,2762430.939227,0,1.0,1,c4a54cdecc67,,623,15
