Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,RunOrder,SchedulePosition
javascript,bytes,message,100,47,flexbuffers,24.12.23,44240,18916,199,63156,22603.978300,52865.299218,15833.808348,0,1.00,1,99d1c7fab316,959,19
javascript,bytes,message,100,48,msgpackr,1.12.1,12232,7606,126,19838,81752.779595,131475.151196,50408.307289,0,1.00,1,99d1c7fab316,960,0
javascript,bytes,message,100,48,google-protobuf,3.21.4,736,9759,52,10495,1358695.652174,102469.515319,95283.468318,0,1.00,1,99d1c7fab316,961,1
javascript,bytes,message,100,48,cbor-x,1.6.4,5583,8152,131,13735,179115.171055,122669.283611,72806.698216,0,1.00,1,99d1c7fab316,962,2
javascript,bytes,message,100,48,JSON.stringify,node-24.15.0,2825,2643,168,5468,353982.300885,378357.926599,182882.223848,0,1.00,1,99d1c7fab316,963,3
javascript,bytes,message,100,48,flexbuffers,24.12.23,33136,16116,199,49252,30178.657653,62050.136510,20303.744010,0,1.00,1,99d1c7fab316,964,4
javascript,bytes,message,100,48,v8-serializer,v8-13.6.233.17-node.48,5069,4761,135,9830,197277.569540,210039.907582,101729.399797,0,1.00,1,99d1c7fab316,965,5
javascript,bytes,message,100,48,avsc,5.7.9,7685,6140,44,13825,130123.617437,162866.449511,72332.730561,0,1.00,1,99d1c7fab316,966,6
javascript,bytes,message,100,48,flatbuffers,24.12.23,13073,4877,104,17950,76493.536296,205044.084478,55710.306407,0,1.00,1,99d1c7fab316,967,7
javascript,bytes,message,100,48,protobuf-es,2.12.1,28617,13184,50,41801,34944.263899,75849.514563,23922.872659,0,1.00,1,99d1c7fab316,968,8
javascript,bytes,message,100,48,simdjson-parse+JSON.stringify,0.9.2,1923,10516,168,12439,520020.800832,95093.191328,80392.314495,0,1.00,1,99d1c7fab316,969,9
javascript,bytes,message,100,48,sia,2.3.0,143628,25367,162,168995,6962.430724,39421.295384,5917.334832,0,1.00,1,99d1c7fab316,970,10
javascript,bytes,message,100,48,fast-json-stringify,6.4.0,4998,5014,168,10012,200080.032013,199441.563622,99880.143827,0,1.00,1,99d1c7fab316,971,11
javascript,bytes,message,100,48,bson,6.10.4,10470,10700,140,21170,95510.983763,93457.943925,47236.655645,0,1.00,1,99d1c7fab316,972,12
javascript,bytes,message,100,48,json-pack-msgpack,18.28.0,8479,7523,131,16002,117938.436136,132925.694537,62492.188476,0,1.00,1,99d1c7fab316,973,13
javascript,bytes,message,100,48,bebop,3.2.3,4578,4152,162,8730,218435.998253,240847.784200,114547.537228,0,1.00,1,99d1c7fab316,974,14
javascript,bytes,message,100,48,cbor,9.0.2,62933,37071,124,100004,15889.914671,26975.263683,9999.600016,0,1.00,1,99d1c7fab316,975,15
javascript,bytes,message,100,48,@msgpack/msgpack,3.1.3,18439,12423,124,30862,54232.875969,80495.854463,32402.307044,0,1.00,1,99d1c7fab316,976,16
javascript,bytes,message,100,48,devalue,5.8.1,15691,7788,186,23479,63730.801096,128402.670776,42591.251757,0,1.00,1,99d1c7fab316,977,17
javascript,bytes,message,100,48,bser,2.1.1,17453,13438,153,30891,57296.739816,74415.835690,32371.888252,0,1.00,1,99d1c7fab316,978,18
javascript,bytes,message,100,48,protobufjs,7.6.5,7406,13952,52,21358,135025.654874,71674.311927,46820.863377,0,1.00,1,99d1c7fab316,979,19
javascript,bytes,message,100,49,msgpackr,1.12.1,3862,10380,126,14242,258933.195236,96339.113680,70214.857464,0,1.00,1,99d1c7fab316,980,0
javascript,bytes,message,100,49,json-pack-msgpack,18.28.0,7170,6091,131,13261,139470.013947,164176.654080,75409.094337,0,1.00,1,99d1c7fab316,981,1
javascript,bytes,message,100,49,simdjson-parse+JSON.stringify,0.9.2,3669,11877,168,15546,272553.829381,84196.345879,64325.228355,0,1.00,1,99d1c7fab316,982,2
javascript,bytes,message,100,49,cbor-x,1.6.4,6440,9044,131,15484,155279.503106,110570.544007,64582.795143,0,1.00,1,99d1c7fab316,983,3
javascript,bytes,message,100,49,v8-serializer,v8-13.6.233.17-node.48,5631,4784,135,10415,177588.350204,209030.100334,96015.362458,0,1.00,1,99d1c7fab316,984,4
javascript,bytes,message,100,49,sia,2.3.0,10814,6160,162,16974,92472.720547,162337.662338,58913.632615,0,1.00,1,99d1c7fab316,985,5
javascript,bytes,message,100,49,protobufjs,7.6.5,5858,10150,52,16008,170706.725845,98522.167488,62468.765617,0,1.00,1,99d1c7fab316,986,6
javascript,bytes,message,100,49,bser,2.1.1,19333,11644,153,30977,51725.029742,85881.140502,32282.015689,0,1.00,1,99d1c7fab316,987,7
javascript,bytes,message,100,49,@msgpack/msgpack,3.1.3,8197,8407,124,16604,121995.852141,118948.495302,60226.451457,0,1.00,1,99d1c7fab316,988,8
javascript,bytes,message,100,49,JSON.stringify,node-24.15.0,2301,3321,168,5622,434593.654933,301114.122252,177872.643187,0,1.00,1,99d1c7fab316,989,9
javascript,bytes,message,100,49,avsc,5.7.9,6799,6218,44,13017,147080.453008,160823.415889,76822.616578,0,1.00,1,99d1c7fab316,990,10
javascript,bytes,message,100,49,devalue,5.8.1,13610,5008,186,18618,73475.385746,199680.511182,53711.462026,0,1.00,1,99d1c7fab316,991,11
javascript,bytes,message,100,49,bebop,3.2.3,4699,4192,162,8891,212811.236433,238549.618321,112473.287594,0,1.00,1,99d1c7fab316,992,12
javascript,bytes,message,100,49,flatbuffers,24.12.23,14801,5155,104,19956,67563.002500,193986.420951,50110.242534,0,1.00,1,99d1c7fab316,993,13
javascript,bytes,message,100,49,google-protobuf,3.21.4,599,9911,52,10510,1669449.081803,100897.992130,95147.478592,0,1.00,1,99d1c7fab316,994,14
javascript,bytes,message,100,49,protobuf-es,2.12.1,18396,13860,50,32256,54359.643401,72150.072150,31001.984127,0,1.00,1,99d1c7fab316,995,15
javascript,bytes,message,100,49,fast-json-stringify,6.4.0,3515,1848,168,5363,284495.021337,541125.541126,186462.800671,0,1.00,1,99d1c7fab316,996,16
javascript,bytes,message,100,49,flexbuffers,24.12.23,56349,19899,199,76248,17746.543861,50253.781597,13115.098101,0,1.00,1,99d1c7fab316,997,17
javascript,bytes,message,100,49,cbor,9.0.2,52739,41725,124,94464,18961.299987,23966.446974,10586.043360,0,1.00,1,99d1c7fab316,998,18
javascript,bytes,message,100,49,bson,6.10.4,9788,9003,140,18791,102165.917450,111074.086416,53216.965569,0,1.00,1,99d1c7fab316,999,19
javascript,bytes,message,100,50,JSON.stringify,node-24.15.0,5128,3154,168,8282,195007.800312,317057.704502,120743.781695,0,1.00,1,99d1c7fab316,1000,0
javascript,bytes,message,100,50,fast-json-stringify,6.4.0,2966,1103,168,4069,337154.416723,906618.313690,245760.629147,0,1.00,1,99d1c7fab316,1001,1
javascript,bytes,message,100,50,protobufjs,7.6.5,6748,12708,52,19456,148192.056906,78690.588606,51398.026316,0,1.00,1,99d1c7fab316,1002,2
javascript,bytes,message,100,50,bebop,3.2.3,5140,4323,162,9463,194552.529183,231320.842008,105674.733171,0,1.00,1,99d1c7fab316,1003,3
javascript,bytes,message,100,50,bson,6.10.4,6295,6521,140,12816,158856.235107,153350.713081,78027.465668,0,1.00,1,99d1c7fab316,1004,4
javascript,bytes,message,100,50,v8-serializer,v8-13.6.233.17-node.48,5473,4818,135,10291,182715.147086,207555.002076,97172.286464,0,1.00,1,99d1c7fab316,1005,5
javascript,bytes,message,100,50,google-protobuf,3.21.4,628,9486,52,10114,1592356.687898,105418.511491,98872.849516,0,1.00,1,99d1c7fab316,1006,6
javascript,bytes,message,100,50,cbor-x,1.6.4,6651,9125,131,15776,150353.330326,109589.041096,63387.423935,0,1.00,1,99d1c7fab316,1007,7
javascript,bytes,message,100,50,flatbuffers,24.12.23,16570,5184,104,21754,60350.030175,192901.234568,45968.557507,0,1.00,1,99d1c7fab316,1008,8
javascript,bytes,message,100,50,avsc,5.7.9,8724,5757,44,14481,114626.318203,173701.580684,69056.004420,0,1.00,1,99d1c7fab316,1009,9
javascript,bytes,message,100,50,msgpackr,1.12.1,3274,9555,126,12829,305436.774588,104657.247514,77948.398160,0,1.00,1,99d1c7fab316,1010,10
javascript,bytes,message,100,50,flexbuffers,24.12.23,43648,20336,199,63984,22910.557185,49173.878836,15628.907227,0,1.00,1,99d1c7fab316,1011,11
javascript,bytes,message,100,50,@msgpack/msgpack,3.1.3,9137,8895,124,18032,109445.113276,112422.709387,55456.965395,0,1.00,1,99d1c7fab316,1012,12
javascript,bytes,message,100,50,protobuf-es,2.12.1,16441,13353,50,29794,60823.550879,74889.537932,33563.804793,0,1.00,1,99d1c7fab316,1013,13
javascript,bytes,message,100,50,sia,2.3.0,21651,6515,162,28166,46187.243083,153491.941673,35503.798906,0,1.00,1,99d1c7fab316,1014,14
javascript,bytes,message,100,50,devalue,5.8.1,14840,6814,186,21654,67385.444744,146756.677429,46180.844186,0,1.00,1,99d1c7fab316,1015,15
javascript,bytes,message,100,50,simdjson-parse+JSON.stringify,0.9.2,2170,10890,168,13060,460829.493088,91827.364555,76569.678407,0,1.00,1,99d1c7fab316,1016,16
javascript,bytes,message,100,50,bser,2.1.1,13708,14042,153,27750,72950.102130,71214.926649,36036.036036,0,1.00,1,99d1c7fab316,1017,17
javascript,bytes,message,100,50,cbor,9.0.2,55323,34980,124,90303,18075.664733,28587.764437,11073.829219,0,1.00,1,99d1c7fab316,1018,18
javascript,bytes,message,100,50,json-pack-msgpack,18.28.0,7663,6492,131,14155,130497.194310,154035.736291,70646.414694,0,1.00,1,99d1c7fab316,1019,19
javascript,bytes,message,100,51,json-pack-msgpack,18.28.0,13203,3853,131,17056,75740.362039,259538.022320,58630.393996,0,1.00,1,99d1c7fab316,1020,0
javascript,bytes,message,100,51,bebop,3.2.3,4569,3947,162,8516,218866.272707,253356.979985,117426.021606,0,1.00,1,99d1c7fab316,1021,1
javascript,bytes,message,100,51,bson,6.10.4,8479,8663,140,17142,117938.436136,115433.452615,58336.250146,0,1.00,1,99d1c7fab316,1022,2
javascript,bytes,message,100,51,google-protobuf,3.21.4,596,9581,52,10177,1677852.348993,104373.238702,98260.784121,0,1.00,1,99d1c7fab316,1023,3
javascript,bytes,message,100,51,simdjson-parse+JSON.stringify,0.9.2,2815,9885,168,12700,355239.786856,101163.378857,78740.157480,0,1.00,1,99d1c7fab316,1024,4
javascript,bytes,message,100,51,sia,2.3.0,64974,10117,162,75091,15390.771693,98843.530691,13317.175161,0,1.00,1,99d1c7fab316,1025,5
javascript,bytes,message,100,51,protobuf-es,2.12.1,22166,12882,50,35048,45114.138771,77627.697562,28532.298562,0,1.00,1,99d1c7fab316,1026,6
javascript,bytes,message,100,51,avsc,5.7.9,10583,6466,44,17049,94491.165076,154655.119084,58654.466538,0,1.00,1,99d1c7fab316,1027,7
javascript,bytes,message,100,51,@msgpack/msgpack,3.1.3,19091,19532,124,38623,52380.702949,51198.033995,25891.308288,0,1.00,1,99d1c7fab316,1028,8
javascript,bytes,message,100,51,v8-serializer,v8-13.6.233.17-node.48,11335,5684,135,17019,88222.320247,175932.441942,58757.858864,0,1.00,1,99d1c7fab316,1029,9
javascript,bytes,message,100,51,flatbuffers,24.12.23,27469,5947,104,33416,36404.674360,168152.009417,29925.784056,0,1.00,1,99d1c7fab316,1030,10
javascript,bytes,message,100,51,protobufjs,7.6.5,7611,13473,52,21084,131388.779398,74222.519112,47429.330298,0,1.00,1,99d1c7fab316,1031,11
javascript,bytes,message,100,51,msgpackr,1.12.1,3450,16227,126,19677,289855.072464,61625.685586,50820.755196,0,1.00,1,99d1c7fab316,1032,12
javascript,bytes,message,100,51,JSON.stringify,node-24.15.0,2944,2542,168,5486,339673.913043,393391.030685,182282.172803,0,1.00,1,99d1c7fab316,1033,13
javascript,bytes,message,100,51,cbor,9.0.2,71545,41284,124,112829,13977.217136,24222.459064,8862.969627,0,1.00,1,99d1c7fab316,1034,14
javascript,bytes,message,100,51,bser,2.1.1,14365,35796,153,50161,69613.644274,27936.082244,19935.806702,0,1.00,1,99d1c7fab316,1035,15
javascript,bytes,message,100,51,flexbuffers,24.12.23,46460,45534,199,91994,21523.891520,21961.611104,10870.274148,0,1.00,1,99d1c7fab316,1036,16
javascript,bytes,message,100,51,cbor-x,1.6.4,7045,9909,131,16954,141944.641590,100918.357049,58983.130825,0,1.00,1,99d1c7fab316,1037,17
javascript,bytes,message,100,51,fast-json-stringify,6.4.0,4202,3635,168,7837,237981.913375,275103.163686,127599.846880,0,1.00,1,99d1c7fab316,1038,18
javascript,bytes,message,100,51,devalue,5.8.1,15545,5960,186,21505,64329.366356,167785.234899,46500.813764,0,1.00,1,99d1c7fab316,1039,19
javascript,bytes,message,100,52,JSON.stringify,node-24.15.0,3074,1645,168,4719,325309.043591,607902.735562,211909.302818,0,1.00,1,99d1c7fab316,1040,0
javascript,bytes,message,100,52,bser,2.1.1,13739,12467,153,26206,72785.501128,80211.759044,38159.200183,0,1.00,1,99d1c7fab316,1041,1
javascript,bytes,message,100,52,@msgpack/msgpack,3.1.3,9658,9092,124,18750,103541.105819,109986.801584,53333.333333,0,1.00,1,99d1c7fab316,1042,2
javascript,bytes,message,100,52,flatbuffers,24.12.23,14310,5217,104,19527,69881.201957,191681.042745,51211.143545,0,1.00,1,99d1c7fab316,1043,3
javascript,bytes,message,100,52,fast-json-stringify,6.4.0,2790,1433,168,4223,358422.939068,697836.706211,236798.484490,0,1.00,1,99d1c7fab316,1044,4
javascript,bytes,message,100,52,cbor-x,1.6.4,4962,7831,131,12793,201531.640468,127697.612055,78167.747987,0,1.00,1,99d1c7fab316,1045,5
javascript,bytes,message,100,52,protobuf-es,2.12.1,15754,13087,50,28841,63475.942618,76411.706273,34672.861551,0,1.00,1,99d1c7fab316,1046,6
javascript,bytes,message,100,52,bson,6.10.4,9329,9170,140,18499,107192.625147,109051.254089,54056.976053,0,1.00,1,99d1c7fab316,1047,7
javascript,bytes,message,100,52,simdjson-parse+JSON.stringify,0.9.2,2531,11378,168,13909,395100.750691,87888.908420,71895.894744,0,1.00,1,99d1c7fab316,1048,8
javascript,bytes,message,100,52,sia,2.3.0,8233,5253,162,13486,121462.407385,190367.409100,74150.971378,0,1.00,1,99d1c7fab316,1049,9
javascript,bytes,message,100,52,protobufjs,7.6.5,6814,18492,52,25306,146756.677429,54077.438892,39516.320240,0,1.00,1,99d1c7fab316,1050,10
javascript,bytes,message,100,52,msgpackr,1.12.1,3461,29543,126,33004,288933.834152,33848.965914,30299.357654,0,1.00,1,99d1c7fab316,1051,11
javascript,bytes,message,100,52,avsc,5.7.9,9338,5887,44,15225,107089.312487,169865.806013,65681.444992,0,1.00,1,99d1c7fab316,1052,12
javascript,bytes,message,100,52,json-pack-msgpack,18.28.0,6981,6611,131,13592,143245.953302,151263.046438,73572.689818,0,1.00,1,99d1c7fab316,1053,13
javascript,bytes,message,100,52,devalue,5.8.1,14370,5561,186,19931,69589.422408,179823.772703,50173.097185,0,1.00,1,99d1c7fab316,1054,14
javascript,bytes,message,100,52,v8-serializer,v8-13.6.233.17-node.48,9787,5173,135,14960,102176.356391,193311.424705,66844.919786,0,1.00,1,99d1c7fab316,1055,15
javascript,bytes,message,100,52,google-protobuf,3.21.4,691,9988,52,10679,1447178.002894,100120.144173,93641.726753,0,1.00,1,99d1c7fab316,1056,16
javascript,bytes,message,100,52,bebop,3.2.3,13857,4505,162,18362,72165.692430,221975.582686,54460.298442,0,1.00,1,99d1c7fab316,1057,17
javascript,bytes,message,100,52,cbor,9.0.2,60957,39332,124,100289,16405.006808,25424.590664,9971.183280,0,1.00,1,99d1c7fab316,1058,18
javascript,bytes,message,100,52,flexbuffers,24.12.23,55546,24926,199,80472,18003.096533,40118.751504,12426.682573,0,1.00,1,99d1c7fab316,1059,19
javascript,bytes,message,100,53,fast-json-stringify,6.4.0,3329,3387,168,6716,300390.507660,295246.530853,148898.153663,0,1.00,1,99d1c7fab316,1060,0
javascript,bytes,message,100,53,flatbuffers,24.12.23,15426,5224,104,20650,64825.619085,191424.196018,48426.150121,0,1.00,1,99d1c7fab316,1061,1
javascript,bytes,message,100,53,msgpackr,1.12.1,3482,9265,126,12747,287191.269385,107933.081489,78449.831333,0,1.00,1,99d1c7fab316,1062,2
javascript,bytes,message,100,53,cbor-x,1.6.4,5661,8446,131,14107,176647.235471,118399.242245,70886.793790,0,1.00,1,99d1c7fab316,1063,3
javascript,bytes,message,100,53,devalue,5.8.1,16042,6088,186,22130,62336.367037,164257.555848,45187.528242,0,1.00,1,99d1c7fab316,1064,4
javascript,bytes,message,100,53,bser,2.1.1,13904,13424,153,27328,71921.749137,74493.444577,36592.505855,0,1.00,1,99d1c7fab316,1065,5
javascript,bytes,message,100,53,@msgpack/msgpack,3.1.3,7799,7489,124,15288,128221.566868,133529.176125,65410.779696,0,1.00,1,99d1c7fab316,1066,6
javascript,bytes,message,100,53,JSON.stringify,node-24.15.0,2884,1667,168,4551,346740.638003,599880.023995,219731.927049,0,1.00,1,99d1c7fab316,1067,7
javascript,bytes,message,100,53,google-protobuf,3.21.4,786,9452,52,10238,1272264.631043,105797.714769,97675.327212,0,1.00,1,99d1c7fab316,1068,8
javascript,bytes,message,100,53,json-pack-msgpack,18.28.0,5936,6357,131,12293,168463.611860,157306.905773,81347.108110,0,1.00,1,99d1c7fab316,1069,9
javascript,bytes,message,100,53,protobufjs,7.6.5,6986,13168,52,20154,143143.429717,75941.676792,49617.941848,0,1.00,1,99d1c7fab316,1070,10
javascript,bytes,message,100,53,sia,2.3.0,8143,5540,162,13683,122804.863073,180505.415162,73083.388146,0,1.00,1,99d1c7fab316,1071,11
javascript,bytes,message,100,53,flexbuffers,24.12.23,46699,18023,199,64722,21413.734769,55484.658492,15450.696826,0,1.00,1,99d1c7fab316,1072,12
javascript,bytes,message,100,53,protobuf-es,2.12.1,15314,19419,50,34733,65299.725741,51495.957567,28791.063254,0,1.00,1,99d1c7fab316,1073,13
javascript,bytes,message,100,53,bebop,3.2.3,4584,4122,162,8706,218150.087260,242600.679282,114863.312658,0,1.00,1,99d1c7fab316,1074,14
javascript,bytes,message,100,53,v8-serializer,v8-13.6.233.17-node.48,5779,5405,135,11184,173040.318394,185013.876041,89413.447783,0,1.00,1,99d1c7fab316,1075,15
javascript,bytes,message,100,53,bson,6.10.4,9491,8773,140,18264,105362.975450,113986.093697,54752.518616,0,1.00,1,99d1c7fab316,1076,16
javascript,bytes,message,100,53,avsc,5.7.9,15284,6521,44,21805,65427.898456,153350.713081,45861.041046,0,1.00,1,99d1c7fab316,1077,17
javascript,bytes,message,100,53,cbor,9.0.2,49606,55896,124,105502,20158.851752,17890.367826,9478.493299,0,1.00,1,99d1c7fab316,1078,18
javascript,bytes,message,100,53,simdjson-parse+JSON.stringify,0.9.2,1757,28548,168,30305,569151.963574,35028.723553,32997.855139,0,1.00,1,99d1c7fab316,1079,19
javascript,bytes,message,100,54,bser,2.1.1,15016,12533,153,27549,66595.631327,79789.356100,36298.958220,0,1.00,1,99d1c7fab316,1080,0
javascript,bytes,message,100,54,fast-json-stringify,6.4.0,3568,2957,168,6525,280269.058296,338180.588434,153256.704981,0,1.00,1,99d1c7fab316,1081,1
javascript,bytes,message,100,54,msgpackr,1.12.1,3849,10230,126,14079,259807.742271,97751.710655,71027.771859,0,1.00,1,99d1c7fab316,1082,2
javascript,bytes,message,100,54,bson,6.10.4,8862,8999,140,17861,112841.345069,111123.458162,55987.906612,0,1.00,1,99d1c7fab316,1083,3
javascript,bytes,message,100,54,flexbuffers,24.12.23,41409,19761,199,61170,24149.339516,50604.726481,16347.882949,0,1.00,1,99d1c7fab316,1084,4
javascript,bytes,message,100,54,avsc,5.7.9,9378,6600,44,15978,106632.544253,151515.151515,62586.055827,0,1.00,1,99d1c7fab316,1085,5
javascript,bytes,message,100,54,sia,2.3.0,8684,5575,162,14259,115154.306771,179372.197309,70131.145242,0,1.00,1,99d1c7fab316,1086,6
javascript,bytes,message,100,54,@msgpack/msgpack,3.1.3,7747,7393,124,15140,129082.225378,135263.086704,66050.198151,0,1.00,1,99d1c7fab316,1087,7
javascript,bytes,message,100,54,v8-serializer,v8-13.6.233.17-node.48,5746,5020,135,10766,174034.110686,199203.187251,92885.008360,0,1.00,1,99d1c7fab316,1088,8
javascript,bytes,message,100,54,json-pack-msgpack,18.28.0,6319,6566,131,12885,158252.888115,152299.725860,77609.623593,0,1.00,1,99d1c7fab316,1089,9
javascript,bytes,message,100,54,cbor-x,1.6.4,6563,9015,131,15578,152369.343288,110926.234054,64193.092823,0,1.00,1,99d1c7fab316,1090,10
javascript,bytes,message,100,54,devalue,5.8.1,36416,7503,186,43919,27460.456942,133280.021325,22769.188734,0,1.00,1,99d1c7fab316,1091,11
javascript,bytes,message,100,54,protobuf-es,2.12.1,22801,13455,50,36256,43857.725538,74321.813452,27581.641659,0,1.00,1,99d1c7fab316,1092,12
javascript,bytes,message,100,54,flatbuffers,24.12.23,13453,5339,104,18792,74332.862559,187300.992695,53214.133674,0,1.00,1,99d1c7fab316,1093,13
javascript,bytes,message,100,54,simdjson-parse+JSON.stringify,0.9.2,3037,18967,168,22004,329272.308199,52723.150735,45446.282494,0,1.00,1,99d1c7fab316,1094,14
javascript,bytes,message,100,54,JSON.stringify,node-24.15.0,3166,1832,168,4998,315855.969678,545851.528384,200080.032013,0,1.00,1,99d1c7fab316,1095,15
javascript,bytes,message,100,54,protobufjs,7.6.5,9671,13997,52,23668,103401.923276,71443.880832,42251.140781,0,1.00,1,99d1c7fab316,1096,16
javascript,bytes,message,100,54,google-protobuf,3.21.4,723,9611,52,10334,1383125.864454,104047.445635,96767.950455,0,1.00,1,99d1c7fab316,1097,17
javascript,bytes,message,100,54,cbor,9.0.2,53564,37272,124,90836,18669.255470,26829.791801,11008.851116,0,1.00,1,99d1c7fab316,1098,18
javascript,bytes,message,100,54,bebop,3.2.3,5106,4791,162,9897,195848.021935,208724.692131,101040.719410,0,1.00,1,99d1c7fab316,1099,19
javascript,bytes,message,100,55,msgpackr,1.12.1,3688,9632,126,13320,271149.674620,103820.598007,75075.075075,0,1.00,1,99d1c7fab316,1100,0
javascript,bytes,message,100,55,bson,6.10.4,9172,8934,140,18106,109027.474924,111931.945377,55230.310394,0,1.00,1,99d1c7fab316,1101,1
javascript,bytes,message,100,55,fast-json-stringify,6.4.0,3463,3185,168,6648,288766.965059,313971.742543,150421.179302,0,1.00,1,99d1c7fab316,1102,2
javascript,bytes,message,100,55,bebop,3.2.3,3362,3258,162,6620,297441.998810,306936.771025,151057.401813,0,1.00,1,99d1c7fab316,1103,3
javascript,bytes,message,100,55,v8-serializer,v8-13.6.233.17-node.48,5216,4683,135,9899,191717.791411,213538.330130,101020.305081,0,1.00,1,99d1c7fab316,1104,4
javascript,bytes,message,100,55,google-protobuf,3.21.4,596,8614,52,9210,1677852.348993,116090.085907,108577.633008,0,1.00,1,99d1c7fab316,1105,5
javascript,bytes,message,100,55,sia,2.3.0,8680,5353,162,14033,115207.373272,186811.133944,71260.600014,0,1.00,1,99d1c7fab316,1106,6
javascript,bytes,message,100,55,protobuf-es,2.12.1,40888,13088,50,53976,24457.053414,76405.867971,18526.752631,0,1.00,1,99d1c7fab316,1107,7
javascript,bytes,message,100,55,@msgpack/msgpack,3.1.3,7993,7302,124,15295,125109.470787,136948.781156,65380.843413,0,1.00,1,99d1c7fab316,1108,8
javascript,bytes,message,100,55,protobufjs,7.6.5,16488,13283,52,29771,60650.169820,75284.197847,33589.734977,0,1.00,1,99d1c7fab316,1109,9
javascript,bytes,message,100,55,JSON.stringify,node-24.15.0,3410,2949,168,6359,293255.131965,339097.999322,157257.430414,0,1.00,1,99d1c7fab316,1110,10
javascript,bytes,message,100,55,flexbuffers,24.12.23,47894,17934,199,65828,20879.442101,55760.008922,15191.104089,0,1.00,1,99d1c7fab316,1111,11
javascript,bytes,message,100,55,cbor,9.0.2,50525,35047,124,85572,19792.182088,28533.112677,11686.065535,0,1.00,1,99d1c7fab316,1112,12
javascript,bytes,message,100,55,json-pack-msgpack,18.28.0,6464,6328,131,12792,154702.970297,158027.812895,78173.858662,0,1.00,1,99d1c7fab316,1113,13
javascript,bytes,message,100,55,simdjson-parse+JSON.stringify,0.9.2,2524,24633,168,27157,396196.513471,40595.948524,36822.918585,0,1.00,1,99d1c7fab316,1114,14
javascript,bytes,message,100,55,devalue,5.8.1,15075,25105,186,40180,66334.991708,39832.702649,24888.003982,0,1.00,1,99d1c7fab316,1115,15
javascript,bytes,message,100,55,avsc,5.7.9,8784,6500,44,15284,113843.351548,153846.153846,65427.898456,0,1.00,1,99d1c7fab316,1116,16
javascript,bytes,message,100,55,bser,2.1.1,15782,13727,153,29509,63363.325307,72849.129453,33887.966383,0,1.00,1,99d1c7fab316,1117,17
javascript,bytes,message,100,55,flatbuffers,24.12.23,13551,5134,104,18685,73795.291860,194779.898714,53518.865400,0,1.00,1,99d1c7fab316,1118,18
javascript,bytes,message,100,55,cbor-x,1.6.4,6356,9270,131,15626,157331.655129,107874.865156,63995.904262,0,1.00,1,99d1c7fab316,1119,19
javascript,bytes,message,100,56,protobuf-es,2.12.1,15967,25312,50,41279,62629.172669,39506.953224,24225.393057,0,1.00,1,99d1c7fab316,1120,0
javascript,bytes,message,100,56,sia,2.3.0,8240,5295,162,13535,121359.223301,188857.412653,73882.526782,0,1.00,1,99d1c7fab316,1121,1
javascript,bytes,message,100,56,bebop,3.2.3,4244,3724,162,7968,235626.767201,268528.464017,125502.008032,0,1.00,1,99d1c7fab316,1122,2
javascript,bytes,message,100,56,avsc,5.7.9,7832,5090,44,12922,127681.307457,196463.654224,77387.401331,0,1.00,1,99d1c7fab316,1123,3
javascript,bytes,message,100,56,fast-json-stringify,6.4.0,3584,1222,168,4806,279017.857143,818330.605565,208073.241781,0,1.00,1,99d1c7fab316,1124,4
javascript,bytes,message,100,56,json-pack-msgpack,18.28.0,5708,5787,131,11495,175192.711983,172801.105927,86994.345368,0,1.00,1,99d1c7fab316,1125,5
javascript,bytes,message,100,56,simdjson-parse+JSON.stringify,0.9.2,1115,15982,168,17097,896860.986547,62570.391691,58489.793531,0,1.00,1,99d1c7fab316,1126,6
javascript,bytes,message,100,56,cbor,9.0.2,52165,38133,124,90298,19169.941532,26224.005455,11074.442402,0,1.00,1,99d1c7fab316,1127,7
javascript,bytes,message,100,56,msgpackr,1.12.1,3603,7547,126,11150,277546.489037,132502.981317,89686.098655,0,1.00,1,99d1c7fab316,1128,8
javascript,bytes,message,100,56,v8-serializer,v8-13.6.233.17-node.48,5900,4559,135,10459,169491.525424,219346.347883,95611.435128,0,1.00,1,99d1c7fab316,1129,9
javascript,bytes,message,100,56,protobufjs,7.6.5,6953,13571,52,20524,143822.810298,73686.537470,48723.445722,0,1.00,1,99d1c7fab316,1130,10
javascript,bytes,message,100,56,JSON.stringify,node-24.15.0,2139,2531,168,4670,467508.181393,395100.750691,214132.762313,0,1.00,1,99d1c7fab316,1131,11
javascript,bytes,message,100,56,bson,6.10.4,9103,9123,140,18226,109853.894321,109613.065877,54866.673982,0,1.00,1,99d1c7fab316,1132,12
javascript,bytes,message,100,56,cbor-x,1.6.4,22363,8849,131,31212,44716.719581,113007.119449,32038.959375,0,1.00,1,99d1c7fab316,1133,13
javascript,bytes,message,100,56,@msgpack/msgpack,3.1.3,8354,7018,124,15372,119703.136222,142490.738102,65053.343742,0,1.00,1,99d1c7fab316,1134,14
javascript,bytes,message,100,56,flexbuffers,24.12.23,40225,22279,199,62504,24860.161591,44885.318012,15998.976066,0,1.00,1,99d1c7fab316,1135,15
