Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
c,bytes,message,100,0,qcbor,1.5.1,2985,3505,125,6490,335008.375209,285306.704708,154083.204931,0,1.0,1,99d1c7fab316,,0,0
c,bytes,message,100,0,msgpack-c,6.0.1,755,3382,125,4137,1324503.311258,295683.027794,241721.053904,0,1.0,1,99d1c7fab316,,1,1
c,bytes,message,100,0,parson,1.5.3,8179,4513,170,12692,122264.335493,221582.096167,78789.788843,0,1.0,1,99d1c7fab316,,2,2
c,bytes,message,100,0,nanopb,0.4.9,535,695,51,1230,1869158.878505,1438848.920863,813008.130081,0,1.0,1,99d1c7fab316,,3,3
c,bytes,message,100,0,flatcc,0.6.1,17055,189,84,17244,58633.831721,5291005.291005,57991.185340,0,1.0,1,99d1c7fab316,,4,4
c,bytes,message,100,0,libbson,1.27.5,6389,2331,153,8720,156519.017061,429000.429000,114678.899083,0,1.0,1,99d1c7fab316,,5,5
c,bytes,message,100,0,ubj,1.0-min,306,448,92,754,3267973.856209,2232142.857143,1326259.946950,0,1.0,1,99d1c7fab316,,6,6
c,bytes,message,100,0,jansson,2.14,5657,4389,170,10046,176772.140711,227842.333105,99542.106311,0,1.0,1,99d1c7fab316,,7,7
c,bytes,message,100,0,protobuf-wire,wire-v2,602,821,51,1423,1661129.568106,1218026.796590,702740.688686,0,1.0,1,99d1c7fab316,,8,8
c,bytes,message,100,0,cbor-encode,0.11.0,3826,1819,137,5645,261369.576581,549752.611325,177147.918512,0,1.0,1,99d1c7fab316,,9,9
c,bytes,message,100,0,protobuf-c,1.5.0,522,789,51,1311,1915708.812261,1267427.122940,762776.506484,0,1.0,1,99d1c7fab316,,10,10
c,bytes,message,100,0,mpack,1.1,1405,2764,125,4169,711743.772242,361794.500724,239865.675222,0,1.0,1,99d1c7fab316,,11,11
c,bytes,message,100,0,json-c,0.15,12785,7753,170,20538,78216.660149,128982.329421,48690.232739,0,1.0,1,99d1c7fab316,,12,12
c,bytes,message,100,0,avro-c,1.11.3,2751,1420,57,4171,363504.180298,704225.352113,239750.659314,0,1.0,1,99d1c7fab316,,13,13
c,bytes,message,100,0,zcbor,0.9,1402,2066,126,3468,713266.761769,484027.105518,288350.634371,0,1.0,1,99d1c7fab316,,14,14
c,bytes,message,100,0,custom-binary,v2-1.0,290,207,55,497,3448275.862069,4830917.874396,2012072.434608,0,1.0,1,99d1c7fab316,,15,15
c,bytes,message,100,0,cJSON,1.7.18,5375,2772,170,8147,186046.511628,360750.360750,122744.568553,0,1.0,1,99d1c7fab316,,16,16
c,bytes,message,100,0,tinycbor,0.6.0,1006,1722,125,2728,994035.785288,580720.092915,366568.914956,0,1.0,1,99d1c7fab316,,17,17
c,bytes,message,100,0,yyjson,0.10.0,4463,6655,170,11118,224064.530585,150262.960180,89944.234575,0,1.0,1,99d1c7fab316,,18,18
c,bytes,message,100,1,custom-binary,v2-1.0,60,58,55,118,16666666.666667,17241379.310345,8474576.271186,0,1.0,1,99d1c7fab316,,19,0
c,bytes,message,100,1,parson,1.5.3,4888,1958,170,6846,204582.651391,510725.229826,146070.698218,0,1.0,1,99d1c7fab316,,20,1
c,bytes,message,100,1,nanopb,0.4.9,203,202,51,405,4926108.374384,4950495.049505,2469135.802469,0,1.0,1,99d1c7fab316,,21,2
c,bytes,message,100,1,tinycbor,0.6.0,331,1464,125,1795,3021148.036254,683060.109290,557103.064067,0,1.0,1,99d1c7fab316,,22,3
c,bytes,message,100,1,mpack,1.1,320,1959,125,2279,3125000.000000,510464.522716,438788.942519,0,1.0,1,99d1c7fab316,,23,4
c,bytes,message,100,1,ubj,1.0-min,128,135,92,263,7812500.000000,7407407.407407,3802281.368821,0,1.0,1,99d1c7fab316,,24,5
c,bytes,message,100,1,cbor-encode,0.11.0,1823,1512,137,3335,548546.352167,661375.661376,299850.074963,0,1.0,1,99d1c7fab316,,25,6
c,bytes,message,100,1,zcbor,0.9,712,2356,126,3068,1404494.382022,424448.217317,325945.241199,0,1.0,1,99d1c7fab316,,26,7
c,bytes,message,100,1,json-c,0.15,2546,3434,170,5980,392772.977219,291205.591147,167224.080268,0,1.0,1,99d1c7fab316,,27,8
c,bytes,message,100,1,libbson,1.27.5,1273,1035,153,2308,785545.954438,966183.574879,433275.563258,0,1.0,1,99d1c7fab316,,28,9
c,bytes,message,100,1,protobuf-wire,wire-v2,143,189,51,332,6993006.993007,5291005.291005,3012048.192771,0,1.0,1,99d1c7fab316,,29,10
c,bytes,message,100,1,protobuf-c,1.5.0,133,182,51,315,7518796.992481,5494505.494505,3174603.174603,0,1.0,1,99d1c7fab316,,30,11
c,bytes,message,100,1,flatcc,0.6.1,806,87,84,893,1240694.789082,11494252.873563,1119820.828667,0,1.0,1,99d1c7fab316,,31,12
c,bytes,message,100,1,jansson,2.14,3097,3380,170,6477,322893.122376,295857.988166,154392.465648,0,1.0,1,99d1c7fab316,,32,13
c,bytes,message,100,1,qcbor,1.5.1,1093,1556,125,2649,914913.083257,642673.521851,377500.943752,0,1.0,1,99d1c7fab316,,33,14
c,bytes,message,100,1,cJSON,1.7.18,2802,1840,170,4642,356887.937188,543478.260870,215424.386040,0,1.0,1,99d1c7fab316,,34,15
c,bytes,message,100,1,avro-c,1.11.3,519,500,57,1019,1926782.273603,2000000.000000,981354.268891,0,1.0,1,99d1c7fab316,,35,16
c,bytes,message,100,1,yyjson,0.10.0,1650,1041,170,2691,606060.606061,960614.793468,371609.067261,0,1.0,1,99d1c7fab316,,36,17
c,bytes,message,100,1,msgpack-c,6.0.1,562,1861,125,2423,1779359.430605,537345.513165,412711.514651,0,1.0,1,99d1c7fab316,,37,18
c,bytes,message,100,2,custom-binary,v2-1.0,69,77,55,146,14492753.623188,12987012.987013,6849315.068493,0,1.0,1,99d1c7fab316,,38,0
c,bytes,message,100,2,mpack,1.1,311,1624,125,1935,3215434.083601,615763.546798,516795.865633,0,1.0,1,99d1c7fab316,,39,1
c,bytes,message,100,2,qcbor,1.5.1,815,1376,125,2191,1226993.865031,726744.186047,456412.596988,0,1.0,1,99d1c7fab316,,40,2
c,bytes,message,100,2,cJSON,1.7.18,2605,1208,170,3813,383877.159309,827814.569536,262260.687123,0,1.0,1,99d1c7fab316,,41,3
c,bytes,message,100,2,nanopb,0.4.9,158,145,51,303,6329113.924051,6896551.724138,3300330.033003,0,1.0,1,99d1c7fab316,,42,4
c,bytes,message,100,2,json-c,0.15,2565,2968,170,5533,389863.547758,336927.223720,180733.779143,0,1.0,1,99d1c7fab316,,43,5
c,bytes,message,100,2,flatcc,0.6.1,344,69,84,413,2906976.744186,14492753.623188,2421307.506053,0,1.0,1,99d1c7fab316,,44,6
c,bytes,message,100,2,avro-c,1.11.3,357,345,57,702,2801120.448179,2898550.724638,1424501.424501,0,1.0,1,99d1c7fab316,,45,7
c,bytes,message,100,2,msgpack-c,6.0.1,312,581,125,893,3205128.205128,1721170.395869,1119820.828667,0,1.0,1,99d1c7fab316,,46,8
c,bytes,message,100,2,yyjson,0.10.0,891,424,170,1315,1122334.455668,2358490.566038,760456.273764,0,1.0,1,99d1c7fab316,,47,9
c,bytes,message,100,2,parson,1.5.3,4903,2318,170,7221,203956.761167,431406.384814,138484.974380,0,1.0,1,99d1c7fab316,,48,10
c,bytes,message,100,2,zcbor,0.9,563,1687,126,2250,1776198.934281,592768.227623,444444.444444,0,1.0,1,99d1c7fab316,,49,11
c,bytes,message,100,2,cbor-encode,0.11.0,2031,1603,137,3634,492368.291482,623830.318153,275178.866263,0,1.0,1,99d1c7fab316,,50,12
c,bytes,message,100,2,protobuf-wire,wire-v2,169,145,51,314,5917159.763314,6896551.724138,3184713.375796,0,1.0,1,99d1c7fab316,,51,13
c,bytes,message,100,2,protobuf-c,1.5.0,114,141,51,255,8771929.824561,7092198.581560,3921568.627451,0,1.0,1,99d1c7fab316,,52,14
c,bytes,message,100,2,jansson,2.14,2747,3108,170,5855,364033.491081,321750.321750,170794.192997,0,1.0,1,99d1c7fab316,,53,15
c,bytes,message,100,2,ubj,1.0-min,164,114,92,278,6097560.975610,8771929.824561,3597122.302158,0,1.0,1,99d1c7fab316,,54,16
c,bytes,message,100,2,libbson,1.27.5,1162,963,153,2125,860585.197935,1038421.599169,470588.235294,0,1.0,1,99d1c7fab316,,55,17
c,bytes,message,100,2,tinycbor,0.6.0,509,1441,125,1950,1964636.542240,693962.526024,512820.512821,0,1.0,1,99d1c7fab316,,56,18
c,bytes,message,100,3,cbor-encode,0.11.0,1422,1399,137,2821,703234.880450,714796.283059,354484.225452,0,1.0,1,99d1c7fab316,,57,0
c,bytes,message,100,3,custom-binary,v2-1.0,61,68,55,129,16393442.622951,14705882.352941,7751937.984496,0,1.0,1,99d1c7fab316,,58,1
c,bytes,message,100,3,libbson,1.27.5,746,599,153,1345,1340482.573727,1669449.081803,743494.423792,0,1.0,1,99d1c7fab316,,59,2
c,bytes,message,100,3,tinycbor,0.6.0,223,1363,125,1586,4484304.932735,733675.715334,630517.023960,0,1.0,1,99d1c7fab316,,60,3
c,bytes,message,100,3,msgpack-c,6.0.1,303,13404,125,13707,3300330.033003,74604.595643,72955.424236,0,1.0,1,99d1c7fab316,,61,4
c,bytes,message,100,3,protobuf-c,1.5.0,108,108,51,216,9259259.259259,9259259.259259,4629629.629630,0,1.0,1,99d1c7fab316,,62,5
c,bytes,message,100,3,yyjson,0.10.0,894,421,170,1315,1118568.232662,2375296.912114,760456.273764,0,1.0,1,99d1c7fab316,,63,6
c,bytes,message,100,3,mpack,1.1,324,661,125,985,3086419.753086,1512859.304085,1015228.426396,0,1.0,1,99d1c7fab316,,64,7
c,bytes,message,100,3,avro-c,1.11.3,338,309,57,647,2958579.881657,3236245.954693,1545595.054096,0,1.0,1,99d1c7fab316,,65,8
c,bytes,message,100,3,jansson,2.14,2771,4502,170,7273,360880.548538,222123.500666,137494.843943,0,1.0,1,99d1c7fab316,,66,9
c,bytes,message,100,3,json-c,0.15,18746,3235,170,21981,53344.713539,309119.010819,45493.835585,0,1.0,1,99d1c7fab316,,67,10
c,bytes,message,100,3,nanopb,0.4.9,160,151,51,311,6250000.000000,6622516.556291,3215434.083601,0,1.0,1,99d1c7fab316,,68,11
c,bytes,message,100,3,ubj,1.0-min,106,97,92,203,9433962.264151,10309278.350515,4926108.374384,0,1.0,1,99d1c7fab316,,69,12
c,bytes,message,100,3,protobuf-wire,wire-v2,148,112,51,260,6756756.756757,8928571.428571,3846153.846154,0,1.0,1,99d1c7fab316,,70,13
c,bytes,message,100,3,parson,1.5.3,5121,1976,170,7097,195274.360476,506072.874494,140904.607581,0,1.0,1,99d1c7fab316,,71,14
c,bytes,message,100,3,zcbor,0.9,517,1762,126,2279,1934235.976789,567536.889898,438788.942519,0,1.0,1,99d1c7fab316,,72,15
c,bytes,message,100,3,flatcc,0.6.1,370,82,84,452,2702702.702703,12195121.951220,2212389.380531,0,1.0,1,99d1c7fab316,,73,16
c,bytes,message,100,3,qcbor,1.5.1,983,2574,125,3557,1017293.997965,388500.388500,281135.788586,0,1.0,1,99d1c7fab316,,74,17
c,bytes,message,100,3,cJSON,1.7.18,2425,1349,170,3774,412371.134021,741289.844329,264970.853206,0,1.0,1,99d1c7fab316,,75,18
c,bytes,message,100,4,protobuf-c,1.5.0,125,108,51,233,8000000.000000,9259259.259259,4291845.493562,0,1.0,1,99d1c7fab316,,76,0
c,bytes,message,100,4,tinycbor,0.6.0,277,1376,125,1653,3610108.303249,726744.186047,604960.677556,0,1.0,1,99d1c7fab316,,77,1
c,bytes,message,100,4,jansson,2.14,2630,2899,170,5529,380228.136882,344946.533287,180864.532465,0,1.0,1,99d1c7fab316,,78,2
c,bytes,message,100,4,protobuf-wire,wire-v2,108,92,51,200,9259259.259259,10869565.217391,5000000.000000,0,1.0,1,99d1c7fab316,,79,3
c,bytes,message,100,4,qcbor,1.5.1,707,1409,125,2116,1414427.157001,709723.207949,472589.792060,0,1.0,1,99d1c7fab316,,80,4
c,bytes,message,100,4,libbson,1.27.5,959,829,153,1788,1042752.867570,1206272.617612,559284.116331,0,1.0,1,99d1c7fab316,,81,5
c,bytes,message,100,4,parson,1.5.3,4278,1358,170,5636,233754.090697,736377.025037,177430.801987,0,1.0,1,99d1c7fab316,,82,6
c,bytes,message,100,4,custom-binary,v2-1.0,59,75,55,134,16949152.542373,13333333.333333,7462686.567164,0,1.0,1,99d1c7fab316,,83,7
c,bytes,message,100,4,nanopb,0.4.9,116,104,51,220,8620689.655172,9615384.615385,4545454.545455,0,1.0,1,99d1c7fab316,,84,8
c,bytes,message,100,4,zcbor,0.9,455,1548,126,2003,2197802.197802,645994.832041,499251.123315,0,1.0,1,99d1c7fab316,,85,9
c,bytes,message,100,4,cJSON,1.7.18,2025,1051,170,3076,493827.160494,951474.785918,325097.529259,0,1.0,1,99d1c7fab316,,86,10
c,bytes,message,100,4,cbor-encode,0.11.0,1780,1502,137,3282,561797.752809,665778.961385,304692.260817,0,1.0,1,99d1c7fab316,,87,11
c,bytes,message,100,4,mpack,1.1,305,900,125,1205,3278688.524590,1111111.111111,829875.518672,0,1.0,1,99d1c7fab316,,88,12
c,bytes,message,100,4,avro-c,1.11.3,356,341,57,697,2808988.764045,2932551.319648,1434720.229555,0,1.0,1,99d1c7fab316,,89,13
c,bytes,message,100,4,msgpack-c,6.0.1,364,1513,125,1877,2747252.747253,660938.532716,532765.050613,0,1.0,1,99d1c7fab316,,90,14
c,bytes,message,100,4,ubj,1.0-min,113,115,92,228,8849557.522124,8695652.173913,4385964.912281,0,1.0,1,99d1c7fab316,,91,15
c,bytes,message,100,4,json-c,0.15,2469,3037,170,5506,405022.276225,329272.308199,181620.050854,0,1.0,1,99d1c7fab316,,92,16
c,bytes,message,100,4,flatcc,0.6.1,314,79,84,393,3184713.375796,12658227.848101,2544529.262087,0,1.0,1,99d1c7fab316,,93,17
c,bytes,message,100,4,yyjson,0.10.0,1002,556,170,1558,998003.992016,1798561.151079,641848.523748,0,1.0,1,99d1c7fab316,,94,18
c,bytes,message,100,5,jansson,2.14,2651,2912,170,5563,377216.144851,343406.593407,179759.122775,0,1.0,1,99d1c7fab316,,95,0
c,bytes,message,100,5,protobuf-wire,wire-v2,92,119,51,211,10869565.217391,8403361.344538,4739336.492891,0,1.0,1,99d1c7fab316,,96,1
c,bytes,message,100,5,avro-c,1.11.3,294,239,57,533,3401360.544218,4184100.418410,1876172.607880,0,1.0,1,99d1c7fab316,,97,2
c,bytes,message,100,5,json-c,0.15,2489,2582,170,5071,401767.778224,387296.669249,197199.763360,0,1.0,1,99d1c7fab316,,98,3
c,bytes,message,100,5,tinycbor,0.6.0,390,1515,125,1905,2564102.564103,660066.006601,524934.383202,0,1.0,1,99d1c7fab316,,99,4
c,bytes,message,100,5,zcbor,0.9,484,1486,126,1970,2066115.702479,672947.510094,507614.213198,0,1.0,1,99d1c7fab316,,100,5
c,bytes,message,100,5,flatcc,0.6.1,253,51,84,304,3952569.169960,19607843.137255,3289473.684211,0,1.0,1,99d1c7fab316,,101,6
c,bytes,message,100,5,cJSON,1.7.18,2374,1266,170,3640,421229.991575,789889.415482,274725.274725,0,1.0,1,99d1c7fab316,,102,7
c,bytes,message,100,5,msgpack-c,6.0.1,324,576,125,900,3086419.753086,1736111.111111,1111111.111111,0,1.0,1,99d1c7fab316,,103,8
c,bytes,message,100,5,yyjson,0.10.0,768,412,170,1180,1302083.333333,2427184.466019,847457.627119,0,1.0,1,99d1c7fab316,,104,9
c,bytes,message,100,5,mpack,1.1,281,610,125,891,3558718.861210,1639344.262295,1122334.455668,0,1.0,1,99d1c7fab316,,105,10
c,bytes,message,100,5,ubj,1.0-min,102,86,92,188,9803921.568627,11627906.976744,5319148.936170,0,1.0,1,99d1c7fab316,,106,11
c,bytes,message,100,5,custom-binary,v2-1.0,58,73,55,131,17241379.310345,13698630.136986,7633587.786260,0,1.0,1,99d1c7fab316,,107,12
c,bytes,message,100,5,cbor-encode,0.11.0,1781,1451,137,3232,561482.313307,689179.875948,309405.940594,0,1.0,1,99d1c7fab316,,108,13
c,bytes,message,100,5,parson,1.5.3,4585,1622,170,6207,218102.508179,616522.811344,161108.425971,0,1.0,1,99d1c7fab316,,109,14
c,bytes,message,100,5,nanopb,0.4.9,126,134,51,260,7936507.936508,7462686.567164,3846153.846154,0,1.0,1,99d1c7fab316,,110,15
c,bytes,message,100,5,qcbor,1.5.1,862,1350,125,2212,1160092.807425,740740.740741,452079.566004,0,1.0,1,99d1c7fab316,,111,16
c,bytes,message,100,5,libbson,1.27.5,1229,820,153,2049,813669.650122,1219512.195122,488042.947779,0,1.0,1,99d1c7fab316,,112,17
c,bytes,message,100,5,protobuf-c,1.5.0,125,117,51,242,8000000.000000,8547008.547009,4132231.404959,0,1.0,1,99d1c7fab316,,113,18
c,bytes,message,100,6,ubj,1.0-min,109,101,92,210,9174311.926606,9900990.099010,4761904.761905,0,1.0,1,99d1c7fab316,,114,0
c,bytes,message,100,6,yyjson,0.10.0,755,373,170,1128,1324503.311258,2680965.147453,886524.822695,0,1.0,1,99d1c7fab316,,115,1
c,bytes,message,100,6,flatcc,0.6.1,223,77,84,300,4484304.932735,12987012.987013,3333333.333333,0,1.0,1,99d1c7fab316,,116,2
c,bytes,message,100,6,tinycbor,0.6.0,316,1347,125,1663,3164556.962025,742390.497402,601322.910403,0,1.0,1,99d1c7fab316,,117,3
c,bytes,message,100,6,custom-binary,v2-1.0,60,68,55,128,16666666.666667,14705882.352941,7812500.000000,0,1.0,1,99d1c7fab316,,118,4
c,bytes,message,100,6,mpack,1.1,219,615,125,834,4566210.045662,1626016.260163,1199040.767386,0,1.0,1,99d1c7fab316,,119,5
c,bytes,message,100,6,parson,1.5.3,4311,1407,170,5718,231964.741359,710732.054016,174886.323889,0,1.0,1,99d1c7fab316,,120,6
c,bytes,message,100,6,libbson,1.27.5,812,589,153,1401,1231527.093596,1697792.869270,713775.874375,0,1.0,1,99d1c7fab316,,121,7
c,bytes,message,100,6,json-c,0.15,2281,2729,170,5010,438404.208680,366434.591425,199600.798403,0,1.0,1,99d1c7fab316,,122,8
c,bytes,message,100,6,jansson,2.14,2766,3055,170,5821,361532.899494,327332.242226,171791.788353,0,1.0,1,99d1c7fab316,,123,9
c,bytes,message,100,6,msgpack-c,6.0.1,353,1657,125,2010,2832861.189802,603500.301750,497512.437811,0,1.0,1,99d1c7fab316,,124,10
c,bytes,message,100,6,protobuf-c,1.5.0,83,93,51,176,12048192.771084,10752688.172043,5681818.181818,0,1.0,1,99d1c7fab316,,125,11
c,bytes,message,100,6,nanopb,0.4.9,134,127,51,261,7462686.567164,7874015.748031,3831417.624521,0,1.0,1,99d1c7fab316,,126,12
c,bytes,message,100,6,qcbor,1.5.1,765,1374,125,2139,1307189.542484,727802.037846,467508.181393,0,1.0,1,99d1c7fab316,,127,13
c,bytes,message,100,6,cbor-encode,0.11.0,1753,1406,137,3159,570450.656018,711237.553343,316555.872111,0,1.0,1,99d1c7fab316,,128,14
c,bytes,message,100,6,cJSON,1.7.18,2117,1280,170,3397,472366.556448,781250.000000,294377.391816,0,1.0,1,99d1c7fab316,,129,15
c,bytes,message,100,6,zcbor,0.9,473,1543,126,2016,2114164.904863,648088.139987,496031.746032,0,1.0,1,99d1c7fab316,,130,16
c,bytes,message,100,6,avro-c,1.11.3,373,355,57,728,2680965.147453,2816901.408451,1373626.373626,0,1.0,1,99d1c7fab316,,131,17
c,bytes,message,100,6,protobuf-wire,wire-v2,143,126,51,269,6993006.993007,7936507.936508,3717472.118959,0,1.0,1,99d1c7fab316,,132,18
c,bytes,message,100,7,mpack,1.1,238,828,125,1066,4201680.672269,1207729.468599,938086.303940,0,1.0,1,99d1c7fab316,,133,0
c,bytes,message,100,7,tinycbor,0.6.0,335,1377,125,1712,2985074.626866,726216.412491,584112.149533,0,1.0,1,99d1c7fab316,,134,1
c,bytes,message,100,7,cJSON,1.7.18,1931,1104,170,3035,517866.390471,905797.101449,329489.291598,0,1.0,1,99d1c7fab316,,135,2
c,bytes,message,100,7,libbson,1.27.5,1030,669,153,1699,970873.786408,1494768.310912,588581.518540,0,1.0,1,99d1c7fab316,,136,3
c,bytes,message,100,7,yyjson,0.10.0,832,446,170,1278,1201923.076923,2242152.466368,782472.613459,0,1.0,1,99d1c7fab316,,137,4
c,bytes,message,100,7,zcbor,0.9,429,2547,126,2976,2331002.331002,392618.767177,336021.505376,0,1.0,1,99d1c7fab316,,138,5
c,bytes,message,100,7,ubj,1.0-min,99,89,92,188,10101010.101010,11235955.056180,5319148.936170,0,1.0,1,99d1c7fab316,,139,6
c,bytes,message,100,7,jansson,2.14,2579,2905,170,5484,387747.188833,344234.079174,182348.650620,0,1.0,1,99d1c7fab316,,140,7
c,bytes,message,100,7,protobuf-wire,wire-v2,86,89,51,175,11627906.976744,11235955.056180,5714285.714286,0,1.0,1,99d1c7fab316,,141,8
c,bytes,message,100,7,nanopb,0.4.9,110,105,51,215,9090909.090909,9523809.523810,4651162.790698,0,1.0,1,99d1c7fab316,,142,9
c,bytes,message,100,7,avro-c,1.11.3,253,209,57,462,3952569.169960,4784688.995215,2164502.164502,0,1.0,1,99d1c7fab316,,143,10
c,bytes,message,100,7,flatcc,0.6.1,276,80,84,356,3623188.405797,12500000.000000,2808988.764045,0,1.0,1,99d1c7fab316,,144,11
c,bytes,message,100,7,json-c,0.15,2320,3087,170,5407,431034.482759,323939.099449,184945.441095,0,1.0,1,99d1c7fab316,,145,12
c,bytes,message,100,7,msgpack-c,6.0.1,391,541,125,932,2557544.757033,1848428.835490,1072961.373391,0,1.0,1,99d1c7fab316,,146,13
c,bytes,message,100,7,custom-binary,v2-1.0,58,65,55,123,17241379.310345,15384615.384615,8130081.300813,0,1.0,1,99d1c7fab316,,147,14
c,bytes,message,100,7,cbor-encode,0.11.0,1526,1384,137,2910,655307.994758,722543.352601,343642.611684,0,1.0,1,99d1c7fab316,,148,15
c,bytes,message,100,7,parson,1.5.3,4170,1577,170,5747,239808.153477,634115.409004,174003.828084,0,1.0,1,99d1c7fab316,,149,16
c,bytes,message,100,7,protobuf-c,1.5.0,105,104,51,209,9523809.523810,9615384.615385,4784688.995215,0,1.0,1,99d1c7fab316,,150,17
c,bytes,message,100,7,qcbor,1.5.1,834,1387,125,2221,1199040.767386,720980.533526,450247.636200,0,1.0,1,99d1c7fab316,,151,18
c,bytes,message,100,8,libbson,1.27.5,1065,668,153,1733,938967.136150,1497005.988024,577034.045009,0,1.0,1,99d1c7fab316,,152,0
c,bytes,message,100,8,custom-binary,v2-1.0,43,61,55,104,23255813.953488,16393442.622951,9615384.615385,0,1.0,1,99d1c7fab316,,153,1
c,bytes,message,100,8,qcbor,1.5.1,669,1361,125,2030,1494768.310912,734753.857458,492610.837438,0,1.0,1,99d1c7fab316,,154,2
c,bytes,message,100,8,tinycbor,0.6.0,373,1352,125,1725,2680965.147453,739644.970414,579710.144928,0,1.0,1,99d1c7fab316,,155,3
c,bytes,message,100,8,msgpack-c,6.0.1,268,465,125,733,3731343.283582,2150537.634409,1364256.480218,0,1.0,1,99d1c7fab316,,156,4
c,bytes,message,100,8,avro-c,1.11.3,296,277,57,573,3378378.378378,3610108.303249,1745200.698080,0,1.0,1,99d1c7fab316,,157,5
c,bytes,message,100,8,yyjson,0.10.0,826,413,170,1239,1210653.753027,2421307.506053,807102.502018,0,1.0,1,99d1c7fab316,,158,6
c,bytes,message,100,8,cbor-encode,0.11.0,1416,1405,137,2821,706214.689266,711743.772242,354484.225452,0,1.0,1,99d1c7fab316,,159,7
c,bytes,message,100,8,jansson,2.14,2635,2913,170,5548,379506.641366,343288.705802,180245.133381,0,1.0,1,99d1c7fab316,,160,8
c,bytes,message,100,8,protobuf-wire,wire-v2,113,103,51,216,8849557.522124,9708737.864078,4629629.629630,0,1.0,1,99d1c7fab316,,161,9
c,bytes,message,100,8,ubj,1.0-min,100,114,92,214,10000000.000000,8771929.824561,4672897.196262,0,1.0,1,99d1c7fab316,,162,10
c,bytes,message,100,8,cJSON,1.7.18,2164,1182,170,3346,462107.208872,846023.688663,298864.315601,0,1.0,1,99d1c7fab316,,163,11
c,bytes,message,100,8,mpack,1.1,278,846,125,1124,3597122.302158,1182033.096927,889679.715302,0,1.0,1,99d1c7fab316,,164,12
c,bytes,message,100,8,zcbor,0.9,529,1480,126,2009,1890359.168242,675675.675676,497760.079642,0,1.0,1,99d1c7fab316,,165,13
c,bytes,message,100,8,nanopb,0.4.9,119,121,51,240,8403361.344538,8264462.809917,4166666.666667,0,1.0,1,99d1c7fab316,,166,14
c,bytes,message,100,8,json-c,0.15,2427,2825,170,5252,412031.314380,353982.300885,190403.655750,0,1.0,1,99d1c7fab316,,167,15
c,bytes,message,100,8,flatcc,0.6.1,293,73,84,366,3412969.283276,13698630.136986,2732240.437158,0,1.0,1,99d1c7fab316,,168,16
c,bytes,message,100,8,protobuf-c,1.5.0,116,91,51,207,8620689.655172,10989010.989011,4830917.874396,0,1.0,1,99d1c7fab316,,169,17
c,bytes,message,100,8,parson,1.5.3,4455,1467,170,5922,224466.891134,681663.258350,168861.870990,0,1.0,1,99d1c7fab316,,170,18
c,bytes,message,100,9,zcbor,0.9,441,1465,126,1906,2267573.696145,682593.856655,524658.971668,0,1.0,1,99d1c7fab316,,171,0
c,bytes,message,100,9,custom-binary,v2-1.0,45,53,55,98,22222222.222222,18867924.528302,10204081.632653,0,1.0,1,99d1c7fab316,,172,1
c,bytes,message,100,9,msgpack-c,6.0.1,280,561,125,841,3571428.571429,1782531.194296,1189060.642093,0,1.0,1,99d1c7fab316,,173,2
c,bytes,message,100,9,libbson,1.27.5,931,667,153,1598,1074113.856069,1499250.374813,625782.227785,0,1.0,1,99d1c7fab316,,174,3
c,bytes,message,100,9,ubj,1.0-min,114,108,92,222,8771929.824561,9259259.259259,4504504.504505,0,1.0,1,99d1c7fab316,,175,4
c,bytes,message,100,9,avro-c,1.11.3,357,323,57,680,2801120.448179,3095975.232198,1470588.235294,0,1.0,1,99d1c7fab316,,176,5
c,bytes,message,100,9,cJSON,1.7.18,2110,1203,170,3313,473933.649289,831255.195345,301841.231512,0,1.0,1,99d1c7fab316,,177,6
c,bytes,message,100,9,protobuf-c,1.5.0,93,102,51,195,10752688.172043,9803921.568627,5128205.128205,0,1.0,1,99d1c7fab316,,178,7
c,bytes,message,100,9,flatcc,0.6.1,217,52,84,269,4608294.930876,19230769.230769,3717472.118959,0,1.0,1,99d1c7fab316,,179,8
c,bytes,message,100,9,json-c,0.15,2395,2386,170,4781,417536.534447,419111.483655,209161.263334,0,1.0,1,99d1c7fab316,,180,9
c,bytes,message,100,9,jansson,2.14,3703,2890,170,6593,270051.309749,346020.761246,151676.020021,0,1.0,1,99d1c7fab316,,181,10
c,bytes,message,100,9,protobuf-wire,wire-v2,115,109,51,224,8695652.173913,9174311.926606,4464285.714286,0,1.0,1,99d1c7fab316,,182,11
c,bytes,message,100,9,qcbor,1.5.1,890,1370,125,2260,1123595.505618,729927.007299,442477.876106,0,1.0,1,99d1c7fab316,,183,12
c,bytes,message,100,9,yyjson,0.10.0,892,456,170,1348,1121076.233184,2192982.456140,741839.762611,0,1.0,1,99d1c7fab316,,184,13
c,bytes,message,100,9,nanopb,0.4.9,102,117,51,219,9803921.568627,8547008.547009,4566210.045662,0,1.0,1,99d1c7fab316,,185,14
c,bytes,message,100,9,parson,1.5.3,3952,1401,170,5353,253036.437247,713775.874375,186811.133944,0,1.0,1,99d1c7fab316,,186,15
