Language,StringOrStream,TestDataName,Repetitions,RepetitionIndex,SerializerName,SerializerVersion,TimeSer,TimeDeser,Size,TimeSerAndDeser,OpPerSecSer,OpPerSecDeser,OpPerSecSerAndDeser,MemoryPeakBytes,FidelityScore,DataTypeInstanceCount,TypeConfigHash,StreamMode,RunOrder,SchedulePosition
csharp,string,document,100,1,MS XmlSerializer,.NET 8.0.28,156395,97261,1258,253656,6394.066306467598,10281.61339077328,3942.34711577885,0,1.00,1,c4a54cdecc67,,42,5
csharp,string,document,100,1,LightProto,1.3.4,37799,18837,208,56636,26455.726341966718,53087.00960874874,17656.61416766721,0,1.00,1,c4a54cdecc67,,43,6
csharp,string,document,100,1,MS Bond Compact,.NET 8.0.28,22975,4929,208,27904,43525.57127312296,202880.90890647192,35837.15596330275,0,1.00,1,c4a54cdecc67,,44,7
csharp,string,document,100,1,ZeroFormatter,1.6.4,19168,5512,288,24680,52170.283806343905,181422.351233672,40518.63857374392,0,1.00,1,c4a54cdecc67,,45,8
csharp,string,document,100,1,FsPickler,5.3.2,52221,51945,516,104166,19149.384347293235,19251.13100394648,9600.061440393218,0,1.00,1,c4a54cdecc67,,46,9
csharp,string,document,100,1,FlatSharp,7.5.1,23393,13666,572,37059,42747.83054759971,73174.30118542368,26983.998488896086,0,1.00,1,c4a54cdecc67,,47,10
csharp,string,document,100,1,Ceras,4.1.7,55923,187771,284,243694,17881.730236217656,5325.636014080982,4103.506856959958,0,1.00,1,c4a54cdecc67,,48,11
csharp,string,document,100,1,Jil,2.17.0,25810,15807,440,41617,38744.67260751647,63263.11127981274,24028.64214143259,0,1.00,1,c4a54cdecc67,,49,12
csharp,string,document,100,1,ExtendedXmlSerializer,3.10.0.0,57141,61960,795,119101,17500.568768484976,16139.444803098773,8396.23512816853,0,1.00,1,c4a54cdecc67,,50,13
csharp,string,document,100,1,ServiceStack,6.11.0,36327,34235,360,70562,27527.73419219864,29209.872937052725,14171.93390210028,0,1.00,1,c4a54cdecc67,,51,14
csharp,string,document,100,1,Hyperion,0.12.2,124638,149317,776,273955,8023.235289398097,6697.161073420977,3650.234527568396,0,1.00,1,c4a54cdecc67,,52,15
csharp,string,document,100,1,FsPicklerJson,5.3.2,64551,60382,1024,124933,15491.626775727718,16561.22685568547,8004.290299600586,0,1.00,1,c4a54cdecc67,,53,16
csharp,string,document,100,1,ServiceStack Json,6.11.0,37508,35788,440,73296,26660.978991148553,27942.32703699564,13643.309321108929,0,1.00,1,c4a54cdecc67,,54,17
csharp,string,document,100,1,SpanJson,4.2.1,18447,9661,440,28108,54209.35653493793,103508.95352447986,35577.05991176889,0,1.00,1,c4a54cdecc67,,55,18
csharp,string,document,100,1,YamlDotNet,17.1.0,402315,398858,421,801173,2485.6145060462572,2507.1579359070147,1248.1698709267537,0,1.00,1,c4a54cdecc67,,56,19
csharp,string,document,100,1,MS Bond Json,.NET 8.0.28,18005,18817,440,36822,55540.12774229381,53143.434128713394,27157.6774754223,0,1.00,1,c4a54cdecc67,,57,20
csharp,string,document,100,1,GroBuf,1.9.2,8192,7347,804,15539,122070.3125,136109.97686130393,64354.205547332516,0,1.00,1,c4a54cdecc67,,58,21
csharp,string,document,100,1,BinaryPack,1.0.3,7776,4430,300,12206,128600.82304526749,225733.6343115124,81926.92118630181,0,1.00,1,c4a54cdecc67,,59,22
csharp,string,document,100,1,Migrant,0.13.0.0,233300,152773,1376,386073,4286.326618088298,6545.659246070968,2590.1837217313823,0,1.00,1,c4a54cdecc67,,60,23
csharp,string,document,100,1,NetSerializer,4.1.2,10988,9590,184,20578,91008.37277029487,104275.28675703859,48595.58752065313,0,1.00,1,c4a54cdecc67,,61,24
csharp,string,document,100,1,Json.Net,13.0.4,36386,37451,550,73837,27483.0978947947,26701.556700755653,13543.345477199779,0,1.00,1,c4a54cdecc67,,62,25
csharp,string,document,100,1,ProtoBuf,2.4.9.1,20244,18193,208,38437,49397.35230191662,54966.1957895894,26016.598589900357,0,1.00,1,c4a54cdecc67,,63,26
csharp,string,document,100,1,SharpSerializer,,185528,271605,3232,457133,5390.021991289725,3681.8173450415125,2187.5471689858314,0,1.00,1,c4a54cdecc67,,64,27
csharp,string,document,100,1,Utf8Json,1.3.7,37456,20915,440,58371,26697.992310978214,47812.57470714798,17131.79489815148,0,1.00,1,c4a54cdecc67,,65,28
csharp,string,document,100,1,MS Binary,.NET 8.0.28,65528,67292,1876,132820,15260.651935050666,14860.607501634668,7528.986598403855,0,1.00,1,c4a54cdecc67,,66,29
csharp,string,document,100,1,MS DataContract,.NET 8.0.28,40378,44456,1304,84834,24765.961662291345,22494.151520604642,11787.726619044251,0,1.00,1,c4a54cdecc67,,67,30
csharp,string,document,100,1,NetJSON,1.0.0,19890,18954,440,38844,50276.52086475616,52759.312018571276,25744.001647616107,0,1.00,1,c4a54cdecc67,,68,31
csharp,string,document,100,1,Json.Net (Helper),13.0.4,36926,45992,541,82918,27081.189405838704,21742.911810749694,12060.107576159578,0,1.00,1,c4a54cdecc67,,69,32
csharp,string,document,100,1,YAXLib,4.4.0,325374,264437,1119,589811,3073.3863185134646,3781.6190623853695,1695.4583756491486,0,1.00,1,c4a54cdecc67,,70,33
csharp,string,document,100,1,Google.Protobuf,3.35.1,25199,26401,208,51600,39684.114448986074,37877.353130563235,19379.84496124031,0,1.00,1,c4a54cdecc67,,71,34
csharp,string,document,100,1,MS DataContract Json,.NET 8.0.28,43769,98032,588,141801,22847.22063560968,10200.750775257058,7052.136444735933,0,1.00,1,c4a54cdecc67,,72,35
